,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
adx_14_slope,0.045576703,0.006513546,0.31891012,48.166668,4.7404876,489.40698,103.02516,23.649714,448.80817,0.06400099,0.013740539,0.2981052,1.0,0.5596759,0.8604766,0.9076439,0.925,1.0,0.0,3.5,1.0,0.8804542,1.0
climax_vol_24,0.04884911,0.010394867,0.22955905,47.0,6.904105,319.9546,96.9261,25.972576,361.71494,0.055657774,0.014234574,0.21762422,2.0,0.13421972,0.69244003,1.0,0.7875,0.8333333,0.0,3.0,2.8333333,0.87187505,2.0
climax_decay,0.047104802,0.009020209,0.2459879,44.5,6.370505,310.84662,97.18194,28.952013,326.2063,0.05803044,0.016051449,0.20979615,4.0,0.0,0.0,0.950771,0.8375,0.6666667,0.0,3.5,2.1666667,0.8322991,3.0
dist_from_low_event_12h,0.041417256,0.010262952,0.16714382,36.0,4.163332,311.28912,91.88927,22.761284,370.96494,0.054382786,0.013167934,0.22459769,5.0,1.0,0.5593996,0.7902532,0.775,0.5,0.31521583,6.5,3.0,0.71915,4.0
ret120h,0.03953972,0.008387595,0.18639305,35.166668,7.1744146,172.37566,91.61861,24.442324,343.4194,0.054058418,0.014795182,0.19751786,6.0,0.28023,1.0,0.7372642,0.7,0.6666667,0.27685004,4.5,4.0,0.69433784,5.0
atr_pct_change,0.034882464,0.012245027,0.09936984,31.166666,5.9558563,163.09344,67.442276,28.99061,156.89427,0.037358902,0.014731801,0.09473978,15.0,0.15210219,0.63630223,0.60582393,0.4,0.5,0.2603981,8.5,8.0,0.52122307,6.0
asset_atr_level,0.033338778,0.0068315216,0.1626979,46.0,3.9581141,534.598,64.334366,18.820599,219.91386,0.04052932,0.009613405,0.17086823,10.0,0.13690679,0.8978573,0.562257,0.725,0.16666667,0.0,10.0,3.6666667,0.51549137,7.0
regime_transition_entropy_48h,0.026028655,0.0058607874,0.115597256,28.0,3.559026,220.28499,46.27078,11.722482,182.63924,0.029694306,0.0075225583,0.11721435,11.0,0.0,0.8604766,0.35594586,0.725,0.0,0.56251305,15.0,3.6666667,0.40514588,8.0
kf_atr_mean,0.027745256,0.0058060307,0.13258614,40.0,6.0827627,263.0384,51.650455,10.073733,264.8243,0.03459952,0.0056875097,0.21048346,9.0,0.0,0.77615327,0.4043929,0.5625,0.16666667,0.1633914,14.5,5.8333335,0.39621067,9.0
ts_24,0.02512697,0.0034659784,0.18216056,32.166668,3.8477988,268.90555,47.481106,5.831759,386.58243,0.028748846,0.0033307236,0.2481431,3.0,0.19916387,0.96820134,0.33049786,0.8,0.0,0.17564067,17.5,2.6666667,0.39055586,10.0
trail_act_pct,0.03273064,0.023749521,0.045108054,52.0,19.270012,140.32166,61.25683,46.31011,81.02765,0.038705297,0.02700733,0.05547012,31.0,0.0,0.8604766,0.5450937,0.225,0.16666667,0.17528968,19.0,10.333333,0.38981605,11.0
liq_low,0.03103056,0.017108886,0.05628044,40.333332,14.007935,116.1326,62.39498,38.675983,100.66023,0.037710063,0.022730505,0.06256126,26.0,0.0,0.8604766,0.49711296,0.225,0.33333334,0.0,23.0,10.333333,0.37966216,12.0
vol_z_30_calm,0.028664654,0.0060602305,0.1355827,42.666668,8.339997,218.27878,51.824226,9.791553,274.2926,0.034643132,0.0067310715,0.1782995,8.0,0.2998364,0.7887384,0.43034077,0.5125,0.0,0.0,14.5,6.5,0.36481243,13.0
