feature_a,feature_b,lift,final_pair_score
kf_innov_var,stage_blowoff,7.922068145211928,7.922068145211928
dist_from_low_event_12h,mfe_2h,5.32666833291677,5.32666833291677
kf_innov_var,up_down_semivol_ratio_tanh,5.290198084556657,5.290198084556657
press_24,sv_imb_24,4.998118819395415,4.998118819395415
sv_imb_12,vol_scale,4.851046076870071,4.851046076870071
t_trail_proxy,sv_imb_24,4.785868766478554,4.785868766478554
stage_blowoff,up_down_semivol_ratio_tanh,4.692610381020252,4.692610381020252
ret120h,climax_vol_12,4.6783446180898505,4.6783446180898505
atr_pct_change,sv_imb_24,4.400331939011004,4.400331939011004
trend_age_hours,dist_from_low_vol,4.107562486240366,4.107562486240366
liq_score,up_down_semivol_ratio_tanh,3.7112888232093977,3.7112888232093977
climax_vol_12,kf_innov_var,3.6862130621325755,3.6862130621325755
t_trail_proxy,sv_imb_12,3.614078579413018,3.614078579413018
regime_transition_entropy_48h,sv_imb_24,3.576383659688194,3.576383659688194
range_norm_24,mfe_2h,3.2960210723030854,3.2960210723030854
vol_scale,ll_count_24,3.1400372567607437,3.1400372567607437
dist_from_high_event_12h,sv_imb_12,3.132323272341053,3.132323272341053
trend_age_hours,sv_imb_12,3.1242172491281424,3.1242172491281424
dist_from_high_event_12h,regime_transition_entropy_48h,3.1099379400306564,3.1099379400306564
climax_vol_12,cusum_strength_norm,3.0817453511053428,3.0817453511053428
ts_24,climax_range_12,2.968060346414249,2.968060346414249
climax_vol_12,trail_act_pct,2.9621290264084306,2.9621290264084306
vol_price_diverge,up_down_semivol_ratio_tanh,2.961694962102897,2.961694962102897
sv_imb_12,up_down_semivol_ratio_tanh,2.9485272378436247,2.9485272378436247
climax_vol_12,hh_count_24,2.911924624975442,2.911924624975442
kf_innov_var,trend_regime_stability,2.9033251769371544,2.9033251769371544
t_trail_proxy,liq_score,2.895564516602717,2.895564516602717
kf_innov_var,liq_score,2.8810908790872434,2.8810908790872434
press_24,stage_blowoff,2.8410939588823347,2.8410939588823347
climax_vol_12,sv_imb_12,2.8253840964143873,2.8253840964143873
regime_transition_entropy_48h,vol_scale,2.8192937909076843,2.8192937909076843
kf_atr_mean,stage_blowoff,2.761066100549679,2.761066100549679
