fold_id,seed,feature_name,group,regime_family,source_family,gain,split
0,42,dist_ema20_atr,location,,context,3.674687,3.0
0,42,dist_ema50_atr,location,,context,80.071945,9.0
0,42,up_down_semivol_ratio_tanh,regime,path_structure,path_structure,194.28731,28.0
0,42,dist_ema200_atr,location,,context,15.950139,6.0
0,42,up_down_return_mass_ratio_tanh,regime,path_structure,path_structure,38.39166,7.0
0,42,dist_vwap_atr,location,,context,21.939077,7.0
0,42,tail_asymmetry_q90_q10_atr_norm,regime,path_structure,path_structure,80.53162,14.0
0,42,dist_weekly_vwap,location,,context,125.95978,18.0
0,42,amihud_illiq,regime,liquidity,liquidity,8.380323,6.0
0,42,dist_prior_day_high,location,,context,52.564518,11.0
0,42,amihud_z,regime,liquidity,liquidity,10.8362,3.0
0,42,dist_prior_day_low,location,,context,102.64931,16.0
0,42,atr_compression_ratio,regime,volatility_term_structure,volatility_term_structure,192.47469,24.0
0,42,dist_rolling_7d_high,location,,context,153.38121,23.0
0,42,atr_percentile,regime,compression,compression,35.588795,12.0
0,42,dist_local_swing,location,,context,26.366573,6.0
0,42,dist_range_mid_atr,location,,context,28.22192,5.0
0,42,dist_ma100_atr,location,,context,48.46235,10.0
0,42,distance_to_ema,location,,context,4.94162,1.0
0,42,pullback_depth,location,,context,43.351746,10.0
0,42,basis_pct,regime,basis,basis,15.730857,13.0
0,42,zscore_price_50,location,,context,88.6207,14.0
0,42,basis_pct_z,regime,basis,basis,2.20947,1.0
0,42,zscore_price_200,location,,context,40.98871,9.0
0,42,loc_ema_stack_pos_24,location,,trend,5.018621,4.0
0,42,basis_vol,regime,basis,basis,22.218071,5.0
0,42,loc_ema_stack_pos_48,location,,trend,22.35088,6.0
0,42,bollinger_band_width,regime,compression,compression,7.63835,3.0
0,42,loc_vwap_dev_z_24,location,,liquidity,60.6072,10.0
0,42,choppiness_index_20,regime,path_structure,path_structure,13.73791,5.0
0,42,loc_vwap_dev_z_48,location,,liquidity,70.48328,13.0
