fold_id,seed,group,gain,split
0,42,location,1505.7733,299.0
0,42,regime,3301.1228,559.0
1,42,location,1756.0238,399.0
1,42,regime,3763.1606,852.0
2,42,location,931.04517,201.0
2,42,regime,1914.403,349.0
3,42,location,3319.5168,1273.0
3,42,regime,6837.937,2631.0
4,42,location,2319.6501,797.0
4,42,regime,4726.305,1576.0
