fold_id,seed,feature_name,group,regime_family,source_family,gain,split
0,42,dist_ema20_atr,location,,context,18.0241,3.0
0,42,dist_ema50_atr,location,,context,62.8885,2.0
0,42,up_down_semivol_ratio_tanh,regime,path_structure,path_structure,135.53409,14.0
0,42,dist_ema200_atr,location,,context,66.610916,7.0
0,42,up_down_return_mass_ratio_tanh,regime,path_structure,path_structure,271.809,14.0
0,42,dist_vwap_atr,location,,context,389.37585,13.0
0,42,tail_asymmetry_q90_q10_atr_norm,regime,path_structure,path_structure,136.6607,15.0
0,42,dist_weekly_vwap,location,,context,277.25494,12.0
0,42,amihud_illiq,regime,liquidity,liquidity,94.659424,13.0
0,42,dist_prior_day_high,location,,context,630.49713,18.0
0,42,dist_prior_day_low,location,,context,84.596,9.0
0,42,atr_compression_ratio,regime,volatility_term_structure,volatility_term_structure,91.451256,7.0
0,42,dist_rolling_7d_high,location,,context,385.41248,15.0
0,42,atr_percentile,regime,compression,compression,56.78219,11.0
0,42,dist_local_swing,location,,context,4.582804,2.0
0,42,dist_range_mid_atr,location,,context,11.788685,3.0
0,42,dist_ma100_atr,location,,context,19.14353,2.0
0,42,distance_to_ema,location,,context,6.70548,2.0
0,42,pullback_depth,location,,context,39.57269,4.0
0,42,basis_pct,regime,basis,basis,21.44809,9.0
0,42,zscore_price_50,location,,context,134.91846,10.0
0,42,zscore_price_200,location,,context,107.47037,7.0
0,42,basis_stretch,regime,basis,basis,0.23378,1.0
0,42,loc_ema_stack_pos_24,location,,trend,60.095192,5.0
0,42,basis_vol,regime,basis,basis,25.067047,6.0
0,42,loc_ema_stack_pos_48,location,,trend,85.79445,8.0
0,42,bollinger_band_width,regime,compression,compression,23.48381,4.0
0,42,loc_vwap_dev_z_24,location,,liquidity,78.0721,7.0
0,42,choppiness_index_20,regime,path_structure,path_structure,107.56012,5.0
0,42,loc_vwap_dev_z_48,location,,liquidity,26.71575,4.0
0,42,loc_range_pos_24,location,,context,11.9304905,2.0
0,42,compression_ratio,regime,volatility_term_structure,volatility_term_structure,236.94379,17.0
0,42,loc_range_pos_48,location,,context,89.13174,7.0
0,42,compression_score,regime,volatility_term_structure,volatility_term_structure,176.09932,14.0
0,42,cs_rank_ret_24h,regime,cross_sectional,cross_sectional,2.50861,1.0
0,42,direction_entropy_20,regime,path_structure,path_structure,140.26564,15.0
0,42,loc_swing_range_pos_24,location,,context,19.12645,2.0
0,42,dist_ema_fast,regime,trend,trend,17.224073,4.0
0,42,loc_swing_range_pos_48,location,,context,17.13253,4.0
0,42,efficiency_ratio_20,regime,path_structure,path_structure,41.04267,6.0
0,42,loc_session_pos_24,location,,context,9.863458,3.0
0,42,ema20_slope_5h,regime,trend,trend,28.73148,4.0
0,42,loc_session_pos_48,location,,context,38.607605,5.0
0,42,ema50_slope,regime,trend,trend,207.6869,6.0
0,42,loc_initial_balance_pos_24,location,,context,21.93437,2.0
0,42,ema_slope_norm,regime,trend,trend,103.71961,4.0
0,42,loc_initial_balance_pos_48,location,,context,49.600193,8.0
0,42,mark_index_basis,regime,mark_index,mark_index,254.74031,15.0
0,42,loc_prev_day_range_pos_24,location,,context,39.87657,4.0
0,42,mark_index_basis_z,regime,mark_index,mark_index,63.8764,6.0
0,42,loc_prev_day_range_pos_48,location,,context,5.00218,2.0
0,42,loc_prev_week_range_pos_24,location,,context,160.73128,10.0
0,42,loc_prev_week_range_pos_48,location,,context,335.60626,16.0
0,42,market_breadth_4h,regime,cross_sectional,cross_sectional,91.06645,4.0
0,42,loc_bb_channel_pos_24,location,,compression,12.1214075,4.0
0,42,loc_bb_channel_pos_48,location,,compression,30.52178,4.0
0,42,market_dispersion_4h,regime,cross_sectional,cross_sectional,603.909,25.0
0,42,loc_pullback_depth_24,location,,path_structure,67.38797,6.0
0,42,mkt_ret_eq_24h,regime,cross_asset,cross_asset,2187.3484,50.0
0,42,loc_pullback_depth_48,location,,path_structure,62.57859,6.0
0,42,ob_depth_usd_l20_z,regime,orderbook,orderbook,41.10375,7.0
0,42,loc_pivot_ladder_pos_24,location,,context,15.66149,3.0
0,42,ob_spread_z_24h,regime,orderbook,orderbook,9.79833,3.0
0,42,loc_pivot_ladder_pos_48,location,,context,0.156536,1.0
0,42,bars_in_high_vol_state_log_norm,location,,context,364.88394,25.0
0,42,path_efficiency_24,regime,path_structure,path_structure,14.4494095,2.0
0,42,perp_index_basis,regime,mark_index,mark_index,207.55794,13.0
0,42,perp_index_basis_z,regime,mark_index,mark_index,32.597614,5.0
0,42,premium_index,regime,mark_index,mark_index,19.0541,1.0
0,42,premium_index_z,regime,mark_index,mark_index,58.04656,6.0
0,42,prior_range,regime,context,context,152.89319,5.0
0,42,prior_volatility,regime,context,context,467.842,21.0
0,42,range_24h_pct,regime,compression,compression,435.04935,17.0
0,42,range_expansion_ratio,regime,volatility_term_structure,volatility_term_structure,42.14972,5.0
0,42,realized_volatility_24h,regime,volatility,volatility,435.5097,23.0
0,42,return_autocorr_48,regime,momentum,momentum,73.01229,9.0
0,42,rolling_range_20,regime,compression,compression,114.55945,10.0
0,42,rv_24h,regime,volatility,volatility,98.51451,8.0
0,42,spectral_entropy_ret_24,regime,path_structure,path_structure,170.34305,21.0
0,42,symbol_minus_mkt_ret_24h,regime,cross_asset,cross_asset,125.43251,13.0
0,42,trend_acceleration,regime,trend,trend,14.499371,4.0
0,42,true_range_percentile,regime,volatility,volatility,18.74842,2.0
0,42,variance_ratio_10_48,regime,volatility,volatility,133.9653,12.0
0,42,volatility_ratio_short_long,regime,volatility,volatility,17.33248,3.0
0,42,volume_autocorr_48,regime,liquidity,liquidity,493.19437,30.0
0,42,volume_entropy_24,regime,liquidity,liquidity,43.055046,7.0
0,42,volume_percentile,regime,liquidity,liquidity,16.95319,4.0
0,42,volume_trend_48,regime,liquidity,liquidity,118.03578,11.0
0,42,volume_zscore_48h,regime,liquidity,liquidity,42.31945,8.0
0,42,xasset_mkt_depth_z,regime,cross_asset_orderbook,cross_asset_orderbook,119.665405,10.0
0,42,xasset_mkt_ob_stress,regime,cross_asset_orderbook,cross_asset_orderbook,603.3276,23.0
0,42,xasset_mkt_spread_bps,regime,cross_asset_orderbook,cross_asset_orderbook,241.33334,11.0
1,42,dist_ema20_atr,location,,context,0.656102,1.0
1,42,dist_ema50_atr,location,,context,38.36125,3.0
1,42,up_down_semivol_ratio_tanh,regime,path_structure,path_structure,43.899567,7.0
1,42,dist_ema200_atr,location,,context,22.5113,1.0
1,42,up_down_return_mass_ratio_tanh,regime,path_structure,path_structure,77.56357,8.0
1,42,dist_vwap_atr,location,,context,133.2329,7.0
1,42,tail_asymmetry_q90_q10_atr_norm,regime,path_structure,path_structure,17.2819,3.0
1,42,dist_weekly_vwap,location,,context,255.92647,10.0
1,42,amihud_illiq,regime,liquidity,liquidity,76.3319,9.0
1,42,dist_prior_day_high,location,,context,363.4747,9.0
1,42,dist_prior_day_low,location,,context,105.71727,6.0
1,42,atr_compression_ratio,regime,volatility_term_structure,volatility_term_structure,103.00667,10.0
1,42,dist_rolling_7d_high,location,,context,469.3386,15.0
1,42,atr_percentile,regime,compression,compression,44.11642,8.0
1,42,dist_local_swing,location,,context,4.5827,1.0
1,42,dist_ma100_atr,location,,context,38.662823,5.0
1,42,distance_to_ema,location,,context,31.28317,5.0
1,42,pullback_depth,location,,context,27.636341,4.0
1,42,basis_pct,regime,basis,basis,17.261517,6.0
1,42,zscore_price_50,location,,context,47.56812,5.0
1,42,basis_pct_z,regime,basis,basis,0.25611,1.0
1,42,zscore_price_200,location,,context,118.84465,9.0
1,42,basis_stretch,regime,basis,basis,0.849575,1.0
1,42,loc_ema_stack_pos_24,location,,trend,81.80642,8.0
1,42,basis_vol,regime,basis,basis,29.147785,8.0
1,42,loc_ema_stack_pos_48,location,,trend,21.176226,3.0
1,42,bollinger_band_width,regime,compression,compression,11.06482,3.0
1,42,loc_vwap_dev_z_24,location,,liquidity,28.23959,3.0
1,42,choppiness_index_20,regime,path_structure,path_structure,20.981739,2.0
1,42,loc_vwap_dev_z_48,location,,liquidity,79.05687,7.0
1,42,loc_range_pos_24,location,,context,29.24312,5.0
1,42,compression_ratio,regime,volatility_term_structure,volatility_term_structure,46.62821,7.0
1,42,loc_range_pos_48,location,,context,47.09471,6.0
1,42,compression_score,regime,volatility_term_structure,volatility_term_structure,23.40013,3.0
