fold_id,seed,group,gain,split
0,42,location,3841.3743,247.0
0,42,regime,9480.195,564.0
1,42,location,2866.068,196.0
1,42,regime,6597.707,352.0
2,42,location,57.865097,4.0
2,42,regime,93.24607,6.0
3,42,location,245.01122,15.0
3,42,regime,459.87338,25.0
4,42,location,1513.683,159.0
4,42,regime,3439.8218,291.0
