canonical_key,display_arity,structural_depth,groups_used,regime_families_used,location_families_used,all_families_used
(*)|(dist_prior_day_low<=0.030910967&loc_ema_stack_pos_48>-1.1513304&loc_prev_week_range_pos_24<=0.2867578)|(prior_range<=0.17609748),4,4,location|regime,context,context|trend,context|trend
(*)|(dist_prior_day_low<=0.030910967&loc_ema_stack_pos_48>-1.1513304&loc_prev_week_range_pos_24>0.2867578)|(prior_range<=0.17609748&volume_autocorr_48<=0.08945211),5,5,location|regime,context|liquidity,context|trend,context|liquidity|trend
(*)|(dist_prior_day_low<=0.030910967&loc_ema_stack_pos_48>-1.1513304&loc_prev_week_range_pos_24>0.2867578)|(prior_range<=0.17609748&volume_autocorr_48>0.08945211),5,5,location|regime,context|liquidity,context|trend,context|liquidity|trend
(*)|(dist_prior_day_low>0.030910967&loc_prev_week_range_pos_48<=0.69160408&loc_session_pos_24<=0.56240815)|(mark_index_basis<=0.000017403792&prior_range<=0.17609748),5,5,location|regime,context|mark_index,context,context|mark_index
(*)|(dist_prior_day_low>0.030910967&loc_prev_week_range_pos_48<=0.69160408&loc_session_pos_24>0.56240815)|(mark_index_basis<=0.000017403792&prior_range<=0.17609748),5,5,location|regime,context|mark_index,context,context|mark_index
(*)|(dist_prior_day_low>0.030910967&loc_prev_week_range_pos_48>0.69160408)|(mark_index_basis<=0.000017403792&prior_range<=0.17609748),4,4,location|regime,context|mark_index,context,context|mark_index
(*)|(dist_prior_day_low>0.030910967)|(mark_index_basis>0.000017403792&prior_range<=0.17609748),3,3,location|regime,context|mark_index,context,context|mark_index
(*)|(dist_rolling_7d_high<=0.17261882)|(prior_range>0.17609748&return_autocorr_48<=0.15715656),3,3,location|regime,context|momentum,context,context|momentum
(*)|(dist_rolling_7d_high<=0.17261882)|(prior_range>0.17609748&return_autocorr_48>0.15715656),3,3,location|regime,context|momentum,context,context|momentum
(*)|(dist_rolling_7d_high>0.17261882&loc_ema_stack_pos_48<=-0.53590029)|(prior_range>0.17609748),3,3,location|regime,context,context|trend,context|trend
(*)|(dist_rolling_7d_high>0.17261882&loc_ema_stack_pos_48>-0.53590029)|(prior_range>0.17609748),3,3,location|regime,context,context|trend,context|trend
(*)|(dist_prior_day_high>0.087208763&dist_vwap_atr<=-0.013197242)|(mkt_ret_eq_24h<=-0.00000000000000000000000000000000001),3,3,location|regime,cross_asset,context,context|cross_asset
(*)|(dist_vwap_atr<=-0.013197242)|(mkt_ret_eq_24h>-0.00000000000000000000000000000000001&volume_autocorr_48<=0.24552751),3,3,location|regime,cross_asset|liquidity,context,context|cross_asset|liquidity
(*)|(dist_vwap_atr<=-0.013197242)|(mkt_ret_eq_24h>-0.00000000000000000000000000000000001&volume_autocorr_48>0.24552751),3,3,location|regime,cross_asset|liquidity,context,context|cross_asset|liquidity
(*)|(dist_vwap_atr>-0.013197242)|(range_24h_pct<=0.030439615),2,2,location|regime,compression,context,compression|context
(*)|(dist_vwap_atr>-0.013197242)|(mkt_ret_eq_24h<=-1.004338&range_24h_pct>0.030439615),3,3,location|regime,compression|cross_asset,context,compression|context|cross_asset
(*)|(dist_vwap_atr>-0.013197242)|(mkt_ret_eq_24h>-1.004338&range_24h_pct>0.030439615&spectral_entropy_ret_24<=-0.35805291),4,4,location|regime,compression|cross_asset|path_structure,context,compression|context|cross_asset|path_structure
(*)|(dist_vwap_atr>-0.013197242)|(amihud_illiq<=0.063114524&mkt_ret_eq_24h>-1.004338&perp_index_basis<=0.00023272033&range_24h_pct>0.030439615&spectral_entropy_ret_24>-0.35805291),6,6,location|regime,compression|cross_asset|liquidity|mark_index|path_structure,context,compression|context|cross_asset|liquidity|mark_index|path_structure
(*)|(dist_vwap_atr>-0.013197242)|(amihud_illiq>0.063114524&mkt_ret_eq_24h>-1.004338&perp_index_basis<=0.00023272033&range_24h_pct>0.030439615&spectral_entropy_ret_24>-0.35805291),6,6,location|regime,compression|cross_asset|liquidity|mark_index|path_structure,context,compression|context|cross_asset|liquidity|mark_index|path_structure
(*)|(dist_vwap_atr>-0.013197242)|(mkt_ret_eq_24h>-1.004338&perp_index_basis>0.00023272033&range_24h_pct>0.030439615&spectral_entropy_ret_24>-0.35805291),5,5,location|regime,compression|cross_asset|mark_index|path_structure,context,compression|context|cross_asset|mark_index|path_structure
(*)|(distance_to_ema<=-0.050429024&loc_pullback_depth_24>0.17899713)|(xasset_mkt_ob_stress<=18.407774),3,3,location|regime,cross_asset_orderbook,context|path_structure,context|cross_asset_orderbook|path_structure
(*)|(distance_to_ema>-0.050429024&loc_pullback_depth_24>0.17899713)|(xasset_mkt_ob_stress<=18.407774),3,3,location|regime,cross_asset_orderbook,context|path_structure,context|cross_asset_orderbook|path_structure
(*)|(*)|(market_dispersion_4h<=0.28279448&realized_volatility_24h<=-0.76095676&xasset_mkt_ob_stress>18.407774),3,3,regime,cross_asset_orderbook|cross_sectional|volatility,,cross_asset_orderbook|cross_sectional|volatility
(*)|(dist_rolling_7d_high<=0.2379701)|(ema50_slope<=-0.032689508&market_dispersion_4h<=0.28279448&realized_volatility_24h>-0.76095676&xasset_mkt_ob_stress>18.407774),5,5,location|regime,cross_asset_orderbook|cross_sectional|trend|volatility,context,context|cross_asset_orderbook|cross_sectional|trend|volatility
(*)|(dist_rolling_7d_high>0.2379701)|(ema50_slope<=-0.032689508&market_dispersion_4h<=0.28279448&realized_volatility_24h>-0.76095676&xasset_mkt_ob_stress>18.407774),5,5,location|regime,cross_asset_orderbook|cross_sectional|trend|volatility,context,context|cross_asset_orderbook|cross_sectional|trend|volatility
(*)|(*)|(ema50_slope>-0.032689508&market_dispersion_4h<=0.28279448&perp_index_basis<=-0.00010274281&realized_volatility_24h>-0.76095676&volume_autocorr_48<=0.21600302&xasset_mkt_ob_stress>18.407774),6,6,regime,cross_asset_orderbook|cross_sectional|liquidity|mark_index|trend|volatility,,cross_asset_orderbook|cross_sectional|liquidity|mark_index|trend|volatility
(*)|(*)|(ema50_slope>-0.032689508&market_dispersion_4h<=0.28279448&perp_index_basis<=-0.00010274281&realized_volatility_24h>-0.76095676&volume_autocorr_48>0.21600302&xasset_mkt_ob_stress>18.407774),6,6,regime,cross_asset_orderbook|cross_sectional|liquidity|mark_index|trend|volatility,,cross_asset_orderbook|cross_sectional|liquidity|mark_index|trend|volatility
(*)|(*)|(ema50_slope>-0.032689508&market_dispersion_4h<=0.28279448&perp_index_basis>-0.00010274281&realized_volatility_24h>-0.76095676&xasset_mkt_ob_stress>18.407774),5,5,regime,cross_asset_orderbook|cross_sectional|mark_index|trend|volatility,,cross_asset_orderbook|cross_sectional|mark_index|trend|volatility
(*)|(*)|(market_dispersion_4h>0.28279448&xasset_mkt_ob_stress>18.407774),2,2,regime,cross_asset_orderbook|cross_sectional,,cross_asset_orderbook|cross_sectional
(*)|(dist_prior_day_high<=0.052922502&dist_vwap_atr>0.0068030003)|(mkt_ret_eq_24h<=-0.57673711),3,3,location|regime,cross_asset,context,context|cross_asset
