feature_a,feature_b,lift,final_pair_score
ret6h,breakout_confirmed,28.235294117647058,28.235294117647058
trend_slope_120h,mae_2h,12.133115111838515,12.133115111838515
dist_from_high_120h,breakout_confirmed,11.851851851851851,11.851851851851851
z_vwap_12,ft_2,10.08110632242424,10.08110632242424
mae_8h,z_vwap_12,9.175105245192857,9.175105245192857
regime_transition_entropy_48h,range_norm_24,8.369522305566521,8.369522305566521
trend_slope_120h,breakout_confirmed,8.338765617920243,8.338765617920243
breakout_confirmed,sv_imb_24,7.994670219853432,7.994670219853432
ret6h,z_vwap_12,7.854599907434875,7.854599907434875
accept,G_META_MR_QUAL,7.518796992481202,7.518796992481202
regime_transition_entropy_48h,mfe_4h,6.452146579535115,6.452146579535115
ret2h,ft_2,6.44418769638707,6.44418769638707
dist_from_low_48h,mae_4h,6.308871851040527,6.308871851040527
ffd_atr_expansion_06,vol_z_30_calm,6.134124185309985,6.134124185309985
sv_imb_24,mae_4h,6.078178330302201,6.078178330302201
ft_2,G_META_MR_QUAL,6.015620003502047,6.015620003502047
ret120h,G_META_MR_QUAL,5.823219535815063,5.823219535815063
dist_from_low_vol,G_META_MR_QUAL,5.808029881892871,5.808029881892871
dist_from_low_120h,G_META_MR_QUAL,5.711286089238845,5.711286089238845
ts_12,breakout_confirmed,5.6363054814682885,5.6363054814682885
trend_slope_120h,G_META_MR_QUAL,5.619763694951665,5.619763694951665
dist_from_low_48h,pred_tf_H1_tight,5.556486375336998,5.556486375336998
ret2h,G_META_MR_QUAL,5.464895635673624,5.464895635673624
time_since_trough_12h,shock_12h,5.425090570695003,5.425090570695003
bb_pos_24,time_since_trough_12h,5.197853789403085,5.197853789403085
z_vwap_12,mae_2h,5.010870225138781,5.010870225138781
range_norm_24,atr_pct,4.998030055721282,4.998030055721282
ret120h,sv_imb_24,4.956756887179088,4.956756887179088
grind_score,ft_2,4.951374720215553,4.951374720215553
vw_breakout,range_norm_24,4.875120553966331,4.875120553966331
ret6h,vol_z_30_calm,4.836396029421581,4.836396029421581
sv_imb_24,G_META_MR_QUAL,4.808557992605091,4.808557992605091
mr_potential,range_norm_24,4.764720790740897,4.764720790740897
mae_4h,range_norm_24,4.737321591254175,4.737321591254175
shock_12h,ft_2,4.695921356637404,4.695921356637404
ret2h,z_vwap_12,4.645347302661,4.645347302661
time_since_trough_12h,trend_slope_120h,4.631227429488309,4.631227429488309
breakout_confirmed,mae_2h,4.613210308356601,4.613210308356601
t_trail_proxy,z_vwap_12,4.551373629846896,4.551373629846896
ffd_atr_expansion_06,G_META_MR_QUAL,4.544612534732942,4.544612534732942
amihud_z,range_norm_24,4.543897247712437,4.543897247712437
dist_from_low_event_12h,mae_4h,4.518236263582905,4.518236263582905
dist_from_low_event_12h,ret6h,4.510492947254735,4.510492947254735
sv_imb_24,ft_2,4.4904537977457,4.4904537977457
dist_from_low_48h,pred_tf_H1_wide,4.454898404511576,4.454898404511576
time_since_trough_12h,ft_2,4.4340609887091995,4.4340609887091995
z_vwap_12,G_META_MR_QUAL,4.380758045881154,4.380758045881154
vw_breakout,atr_pct,4.299844400180571,4.299844400180571
