,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
dist_from_high_48h,0.07630514,0.009627474,0.60477704,101.333336,8.919392,1151.2494,1489.0128,236.9771,9356.006,0.6955692,0.114229046,4.235495,2.0,0.0,0.0,1.0,0.96,1.0,0.0,1.5,0.5,0.94000006,1.0
ffd_cvar_5pct_06,0.06722339,0.011757713,0.38434213,99.5,5.0579967,1957.346,1317.4879,241.79683,7178.6484,0.63219357,0.1149692,3.4763114,3.0,0.0,0.0,0.872265,0.94666666,1.0,0.0,1.5,0.6666667,0.8664124,2.0
atr_state,0.056426764,0.0037388986,0.8515823,93.833336,3.8042374,2314.444,1048.6599,87.9048,12509.984,0.534055,0.045624204,6.2513914,1.0,0.0,0.0,0.7204101,0.9866667,1.0,0.0,3.0,0.16666667,0.7928922,3.0
z_vwap_24,0.039551556,0.004942169,0.31652611,54.5,5.2201533,568.9967,804.9398,122.600044,5284.8926,0.36653438,0.055897415,2.4034643,4.0,0.0,0.0,0.48305994,0.92,1.0,0.0,5.0,1.0,0.64568293,4.0
impact_24,0.041368656,0.008268704,0.20696904,79.166664,11.422443,548.6883,773.3875,147.60518,4052.2173,0.38375425,0.073505715,2.0034811,8.0,0.0,0.0,0.5086175,0.85333335,1.0,0.0,4.0,1.8333334,0.64307296,5.0
vol_expansion_ratio,0.03634338,0.006150209,0.21476367,64.5,8.558621,486.0888,659.5272,120.78968,3601.1035,0.33630598,0.060099676,1.881902,7.0,0.0,0.0,0.43793687,0.9066667,1.0,0.0,6.5,1.1666666,0.617532,6.0
press_12,0.0321929,0.0044341446,0.23372778,48.833332,7.6901813,310.096,626.5562,78.44015,5004.7417,0.28922018,0.03774195,2.216322,6.0,0.0,0.0,0.3795603,0.8666667,1.0,0.0,8.0,1.6666666,0.5754248,7.0
bb_pos_24,0.02908535,0.0036146843,0.23403358,47.166668,3.6247606,613.7493,550.39386,71.8022,4218.9985,0.26803026,0.03548673,2.024425,5.0,1.0,1.0,0.3358525,0.8666667,1.0,0.0,9.5,1.6666666,0.5513855,8.0
dist_from_high_120h,0.031440888,0.006102261,0.16199397,56.666668,8.279828,387.8234,567.35236,124.516846,2585.1016,0.27288342,0.059573594,1.2499725,9.0,0.0,0.0,0.3689832,0.8,0.8333333,0.0,8.5,2.5,0.52794075,9.0
time_since_peak_12h,0.028686358,0.006580845,0.1250458,54.166668,7.6029963,385.90414,535.4643,103.85548,2760.7788,0.26259482,0.05394363,1.2782981,10.0,0.0,0.0,0.33024067,0.74666667,0.8333333,0.0,10.0,3.1666667,0.49329904,10.0
