,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
mae_4h,0.21043406,0.011563837,3.8293948,116.666664,3.9440532,3451.0466,141749.66,4759.9365,4221268.0,79.28942,2.5219562,2492.8318,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.95000005,1.0
mae_2h,0.17675805,0.0056403875,5.539231,106.666664,2.4944382,4561.2583,109424.31,5911.28,2025564.8,60.106884,3.2380955,1115.7291,2.0,0.25710925,0.52544165,0.838535,0.9117647,1.0,0.0,2.5,0.5,0.8391354,2.0
mae_8h,0.1762414,0.0051966514,5.977124,111.666664,4.887626,2551.227,108885.836,11130.903,1065153.9,57.74852,5.8935733,565.85223,3.0,0.25933376,0.8955542,0.83605784,0.9117647,1.0,0.0,2.5,0.5,0.83777297,3.0
dir_path_long_2h,0.04761871,0.0073609645,0.30804953,54.166668,6.5680203,446.71417,27689.531,4925.71,155654.75,14.583148,2.5819137,82.36845,5.0,0.0,0.98052543,0.21935606,0.9411765,1.0,0.0,5.0,0.33333334,0.50593996,4.0
is_trending,0.047459014,0.020091197,0.11210671,56.0,20.631691,151.99918,24866.336,11039.995,56008.6,13.772573,6.0811462,31.192112,11.0,0.0,0.99083686,0.21859038,0.1764706,0.8333333,0.09767183,4.0,4.6666665,0.29422593,5.0
mrq_dir2h_signed_mag,0.024569035,0.0027528468,0.21927755,44.5,4.8904667,404.92044,11680.707,717.9198,190047.56,6.5872555,0.45340487,95.70241,4.0,0.022461811,0.9989005,0.108840756,0.88235295,0.0,0.08595335,8.0,0.6666667,0.28474832,6.0
dir_path_short_2h,0.024616351,0.0030536426,0.19843999,48.5,4.5,522.7222,13028.928,2011.7997,84378.664,7.5185556,1.0955987,51.596153,8.0,0.0,0.88540465,0.10906763,0.85294116,0.0,0.0,8.0,0.8333333,0.27322248,7.0
tfq_x_dir_edge_2h,0.021793716,0.0039722836,0.11957003,35.333332,3.1446605,397.00455,11602.075,1474.0729,91317.164,6.3559628,0.8337849,48.451656,9.0,0.0,0.4667127,0.09553406,0.7647059,0.16666667,0.0,11.0,1.3333334,0.2687202,8.0
evr_6,0.023615384,0.0010520761,0.53008175,52.5,2.362908,1166.4653,11894.656,1118.7919,126460.39,6.560911,0.5800197,74.21395,6.0,0.0,0.9884965,0.104268335,0.8235294,0.0,0.0,8.5,1.0,0.26322994,9.0
stage_mr,0.009012215,0.00077499164,0.10480115,31.5,2.2173557,447.49246,4267.04,811.2654,22443.498,2.43326,0.43627968,13.571005,17.0,0.0,0.8892754,0.034251127,0.88235295,0.0,0.30317143,19.0,0.6666667,0.25458494,10.0
kf_innov_var,0.030986087,0.01349391,0.0711534,47.833332,17.10182,133.78856,17034.15,7846.1904,36981.297,9.661668,4.387109,21.277756,18.0,0.0,0.99083686,0.13960834,0.14705883,0.8333333,0.09990837,6.0,4.8333335,0.24354471,11.0
mrq_x_dir_edge_2h,0.016718287,0.001522255,0.1836099,28.5,2.8722813,282.78915,8899.819,705.71484,112236.24,4.9017515,0.4139813,58.03926,7.0,0.0030599819,0.99083686,0.07119911,0.7647059,0.0,0.20132023,13.0,1.3333334,0.240402,12.0
signed_vol,0.014895993,0.0013351926,0.16618621,34.833332,2.5440562,476.93958,7621.4556,1177.4178,49333.875,4.0868454,0.6229891,26.809946,10.0,0.0,0.9523555,0.062461834,0.7941176,0.0,0.095985815,14.5,1.1666666,0.23768272,13.0
dir_path_edge_2h,0.011721737,0.0018401163,0.074668705,36.833332,3.5316033,384.1582,6403.5264,1155.0247,35501.54,3.596058,0.5577665,23.184673,15.0,0.024177171,0.99895746,0.04724236,0.8235294,0.0,0.0,16.0,1.0,0.23186566,14.0
clv_mean_4,0.020018855,0.003144843,0.12743229,35.333332,3.8151743,327.2313,10628.516,2326.9624,48546.27,5.612795,1.1917164,26.435371,12.0,0.0,0.946265,0.087024204,0.7058824,0.0,0.09718931,10.5,1.6666666,0.22919337,15.0
accept_dir2h_abs_prod,0.020500924,0.0057379766,0.07324671,46.166668,8.493462,250.94139,11528.85,2054.716,64687.46,6.0741286,1.0898815,33.852337,14.0,0.027098002,1.0,0.08933556,0.5882353,0.16666667,0.10985554,11.5,2.3333333,0.22668618,16.0
grind_score,0.014170937,0.002220018,0.09045668,33.833332,1.5723302,728.02423,5934.1807,1230.2355,28624.195,3.4415944,0.6873232,17.2329,16.0,0.0,0.99083686,0.05898544,0.7647059,0.0,0.0,15.0,1.3333334,0.22361846,17.0
meta_alignment,0.0018686126,0.00025652268,0.0136117125,21.333334,3.8151743,119.28973,914.71326,134.37581,6226.57,0.5299131,0.07358675,3.8160121,28.0,0.0,0.99083686,0.0,0.7941176,0.0,0.44467443,37.5,1.1666666,0.22076313,18.0
mr_potential,0.009883393,0.0019533369,0.050007474,33.0,3.6968455,294.57547,4870.201,1085.1743,21857.19,2.6972175,0.62518007,11.636619,20.0,0.00233817,0.99083686,0.038428128,0.7647059,0.0,0.09177446,18.0,1.3333334,0.21690066,19.0
mrq_dir2h_abs_prod,0.0147818895,0.0021133027,0.10339469,30.5,4.7169905,197.2126,7900.127,1193.0306,52313.84,4.194403,0.6644244,26.478586,13.0,0.0,0.99083686,0.061914746,0.6764706,0.0,0.08599694,14.0,1.8333334,0.2074706,20.0
dir_path_risk_long_2h,0.0026852211,0.00043706893,0.016497198,16.666666,1.1055416,251.25946,1198.7969,248.594,5780.968,0.77434814,0.15737768,3.8100383,27.0,0.0,0.99083686,0.003915359,0.6764706,0.0,0.6470189,33.5,1.8333334,0.20362203,21.0
