feature_a,feature_b,lift,final_pair_score
kf_score_mean,overext_weak,11.853354933035341,11.853354933035341
overext_weak,realized_volatility_24h,6.777895660605123,6.777895660605123
chop_score,trapped_longs_24,6.18256859133277,6.18256859133277
overext_weak,tail_against,5.912526860041955,5.912526860041955
trap_strength,ker_24,5.854982851568648,5.854982851568648
vp_accept_poc_touchrate,vp_in_hvn_below_zone,7.057290361385395,5.645832289108316
vp_accept_poc_touchrate,adx_14_slope,5.48380355276907,5.48380355276907
ker_24,mr_pct,5.335515301332341,5.335515301332341
overext_weak,mr_pct,5.2875511250326115,5.2875511250326115
spectral_entropy_ret_48,chop_score,5.257637062157915,5.257637062157915
flow_ratio,chop_score,5.241661999033333,5.241661999033333
trend_strength_vs_reversion,vp_accept_poc_touchrate,4.8949300018030275,4.8949300018030275
trap_strength,chop_score,4.881067317475642,4.881067317475642
vp_accept_lvn_touchrate,chop_score,4.827269547377482,4.827269547377482
volume_trend_48,chop_score,4.652852377549211,4.652852377549211
vol_z_base,adx_14_slope,4.398455381739565,4.398455381739565
body_pct,vol_price_div,4.349311915943592,4.349311915943592
vp_air_pocket_score,ker_24,4.329736404324452,4.329736404324452
trend_age_hours,adx_14_slope,4.318756394748675,4.318756394748675
adx_7,adx_14_slope,5.362026138518687,4.28962091081495
higher_highs_count_48h,adx_14_slope,4.2818292178860045,4.2818292178860045
vp_accept_hvn_touchrate,wick_ratio_4h_max,4.232594011353388,4.232594011353388
complexity_regime_24h,adx_14_slope,4.130451730758337,4.130451730758337
overext_weak,vp_lvn_depth_ratio,4.102654514160388,4.102654514160388
vol_regime_z,chop_score,4.036752101328034,4.036752101328034
vp_accept_hvn_touchrate,vol_price_div,3.9297189066384135,3.9297189066384135
vp_accept_poc_touchrate,vol_z_base,3.9200945510162626,3.9200945510162626
regime_stability_24h,trend_strength_vs_reversion,3.9002449041252856,3.9002449041252856
vp_accept_lvn_touchrate,vol_regime_z,3.861574448549505,3.861574448549505
overext_weak,trapped_longs_96,3.860575966167501,3.860575966167501
tail_against,vol_price_div,3.8539662313601957,3.8539662313601957
overext_weak,spectral_entropy_ret_48,3.838779545033201,3.838779545033201
vp_accept_poc_touchrate,adx_7,3.8152382742008126,3.8152382742008126
down_up_vol_ratio_24,ker_24,3.811953902123819,3.811953902123819
adx_7,vp_in_hvn_below_zone,3.7847253448148694,3.7847253448148694
down_up_vol_ratio_24,vol_z_base,3.7686596768016978,3.7686596768016978
realized_volatility_24h,adx_14_slope,3.6801856392002974,3.6801856392002974
mr_pct,realized_volatility_24h,3.674747065851791,3.674747065851791
wick_ratio,adx_7,3.664259677704667,3.664259677704667
trapped_longs_96,vol_price_div,3.6351501984422816,3.6351501984422816
trend_strength_vs_reversion,volume_trend_48_G_VOL_0,3.6155700909297184,3.6155700909297184
ker_24,tail_against,3.6142114455289445,3.6142114455289445
chop_score,tail_against,3.599594711530525,3.599594711530525
trend_strength_vs_reversion,mr_pct,3.583686271240083,3.583686271240083
vp_in_hvn_below_zone,adx_7_slope,3.579916510316006,3.579916510316006
vol_z_base,realized_volatility_24h,3.5655106948056066,3.5655106948056066
vol_z_x_regime_trend,adx_14_slope,3.5341715170336494,3.5341715170336494
ker_24,asset_atr_level,3.522047880344777,3.522047880344777
