canonical_key,display_arity,structural_depth,groups_used,regime_families_used,location_families_used,all_families_used
(*)|(loc_swing_range_pos_48>-0.41806707)|(range_expansion_ratio<=-0.28724885),2,2,location|regime,volatility_term_structure,context,context|volatility_term_structure
(*)|(dist_ema20_atr<=-0.17088684&dist_local_swing<=0.49999928&loc_swing_range_pos_48<=-0.096491538)|(direction_entropy_20<=-0.17649411&range_expansion_ratio>-0.28724885),5,5,location|regime,path_structure|volatility_term_structure,context,context|path_structure|volatility_term_structure
(*)|(dist_ema20_atr>-0.17088684&dist_local_swing<=0.49999928&loc_swing_range_pos_48<=-0.096491538)|(range_expansion_ratio>-0.28724885),4,4,location|regime,volatility_term_structure,context,context|volatility_term_structure
(*)|(dist_local_swing<=0.49999928&dist_prior_day_low<=0.16666837&loc_swing_range_pos_48>-0.096491538)|(direction_entropy_20<=-0.026316486&range_expansion_ratio>-0.28724885),5,5,location|regime,path_structure|volatility_term_structure,context,context|path_structure|volatility_term_structure
(*)|(dist_local_swing<=0.49999928&dist_prior_day_low<=0.16666837&loc_swing_range_pos_24>0.00000000000000000000000000000000001&loc_swing_range_pos_48>-0.096491538)|(direction_entropy_20>-0.026316486&range_expansion_ratio>-0.28724885),6,6,location|regime,path_structure|volatility_term_structure,context,context|path_structure|volatility_term_structure
(*)|(dist_local_swing<=0.49999928&dist_prior_day_low>0.16666837&loc_prior_bar_pos_48>0.20318846&loc_swing_range_pos_48>-0.096491538)|(compression_score<=0.38452527&range_expansion_ratio>-0.28724885),6,6,location|regime,volatility_term_structure,context,context|volatility_term_structure
(*)|(dist_rolling_7d_high<=-0.084930189&loc_range_pos_24>-0.31578848&loc_vwap_dev_z_24<=-0.22810513)|(*),3,3,location,,context|liquidity,context|liquidity
(*)|(dist_rolling_7d_high<=-0.084930189&loc_pullback_depth_24<=-0.12896959&loc_range_pos_24>-0.31578848&loc_vwap_dev_z_24>-0.22810513)|(*),4,4,location,,context|liquidity|path_structure,context|liquidity|path_structure
(*)|(dist_rolling_7d_high<=-0.084930189&loc_pullback_depth_24>-0.12896959&loc_range_pos_24>-0.31578848&loc_vwap_dev_z_24>-0.22810513)|(*),4,4,location,,context|liquidity|path_structure,context|liquidity|path_structure
(*)|(dist_rolling_7d_high<=0.072086766&dist_rolling_7d_high>-0.084930189)|(volatility_ratio_short_long>-0.052694555),3,3,location|regime,volatility,context,context|volatility
(*)|(dist_prior_day_high<=0.49999928&dist_rolling_7d_high>0.091598876)|(true_range_percentile<=0.17642975),3,3,location|regime,volatility,context,context|volatility
(*)|(dist_prior_day_high<=0.49999928&dist_rolling_7d_high>0.091598876)|(true_range_percentile<=0.29284129&true_range_percentile>0.17642975),4,4,location|regime,volatility,context,context|volatility
(*)|(dist_prior_day_high<=0.49999928&dist_rolling_7d_high>0.091598876)|(true_range_percentile<=0.36900243&true_range_percentile>0.29284129),4,4,location|regime,volatility,context,context|volatility
