fold_id,seed,group,gain,split
0,42,location,50.373817,48.0
0,42,regime,36.178,31.0
1,42,location,225.7416,393.0
1,42,regime,198.78815,261.0
2,42,location,46.735916,46.0
2,42,regime,36.404922,31.0
