fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon,total_splits,total_gain,is_healthy_fold,health_reason
0,42,7,0.17890992918405496,6,64,16,quantile,0.35,quantile,quantile,atr_norm_returns_target,10,79,86.55182,True,healthy
1,42,58,0.17883534373850046,6,64,22,quantile,0.35,quantile,quantile,atr_norm_returns_target,10,654,424.52975,True,healthy
2,42,6,0.1995713441688901,6,64,27,quantile,0.35,quantile,quantile,atr_norm_returns_target,10,77,83.14084,True,healthy
