timestamp,symbol,timeframe,run_optimization,loaded_from,bundle_path,n_bars,start,end,kalman_Q,kalman_R,volume_weight,volume_adaptive,total_loss,smoothness_penalty,tracking_penalty,volume_weight_used,volume_adaptive_used,parameter_regularization,volume_kalman_snr_improvement,volume_kalman_noise_reduction,volume_kalman_tracking_rmse,moving_average_snr_improvement,moving_average_noise_reduction,moving_average_tracking_rmse,fisher_snr_improvement,fisher_noise_reduction,fisher_tracking_rmse
20260131_215617,ETHUSDT,15m,True,,outcomes/meta_labeling_hpo_sample_weighted/ETHUSDT_15m_20260131_225552/layer0_kalman_bundle.joblib,17281,2025-07-14 12:00:00,2026-01-10 12:00:00,0.0005324600975689569,0.020316027766016837,0.15000000000000002,False,4.351506671376651,3.8553051385708175,0.4622970816821136,0.6000000000000001,False,0.03390445112371963,3691.4628110394697,0.9997288773109301,8.656841261341736,260.4136010412733,0.9961653398942981,32.56238297808785,5.010586456760188e-06,-1.9041343586101434e-05,3480.9769368562397
