phase,quantile,entry_offset_mode,tp_sl_ratio,sizing_mode,net_pnl,trades_per_day,sortino,maxdd,ulcer,tuw_max_days,expectancy_per_trade,win_rate
phase1_non_sizing_grid,0.3,optimizer,2:1,linear_5_15,-569.0503334708415,0.3076923076923077,-3.8827469274695474,0.00556910354220308,0.29035734252867723,0.0,-20.323226195387196,0.0
phase1_non_sizing_grid,0.3,optimizer,3:2,linear_5_15,-569.0503334708415,0.3076923076923077,-3.8827469274695474,0.00556910354220308,0.29035734252867723,0.0,-20.323226195387196,0.0
phase1_non_sizing_grid,0.3,optimizer,4:2,linear_5_15,-569.0503334708415,0.3076923076923077,-3.8827469274695474,0.00556910354220308,0.29035734252867723,0.0,-20.323226195387196,0.0
phase1_non_sizing_grid,0.3,fixed_0_15,2:1,linear_5_15,-569.050333470842,0.3076923076923077,-3.8827469274695474,0.00556910354220308,0.29035734252867446,0.0,-20.323226195387214,0.0
phase1_non_sizing_grid,0.3,fixed_0_15,3:2,linear_5_15,-569.050333470842,0.3076923076923077,-3.8827469274695474,0.00556910354220308,0.29035734252867446,0.0,-20.323226195387214,0.0
phase1_non_sizing_grid,0.3,fixed_0_15,4:2,linear_5_15,-569.050333470842,0.3076923076923077,-3.8827469274695474,0.00556910354220308,0.29035734252867446,0.0,-20.323226195387214,0.0
phase1_non_sizing_grid,0.1,optimizer,2:1,linear_5_15,-203.2311616128195,0.43478260869565216,-3.8827259652177117,0.0019242212890796528,0.10381967951666822,0.0,-20.323116161281952,0.0
phase1_non_sizing_grid,0.1,optimizer,3:2,linear_5_15,-203.2311616128195,0.43478260869565216,-3.8827259652177117,0.0019242212890796528,0.10381967951666822,0.0,-20.323116161281952,0.0
phase1_non_sizing_grid,0.1,optimizer,4:2,linear_5_15,-203.2311616128195,0.43478260869565216,-3.8827259652177117,0.0019242212890796528,0.10381967951666822,0.0,-20.323116161281952,0.0
phase1_non_sizing_grid,0.1,fixed_0_15,2:1,linear_5_15,-203.23116161282286,0.43478260869565216,-3.8827259652177117,0.0019242212890796528,0.10381967951667057,0.0,-20.323116161282286,0.0
phase1_non_sizing_grid,0.1,fixed_0_15,3:2,linear_5_15,-203.23116161282286,0.43478260869565216,-3.8827259652177117,0.0019242212890796528,0.10381967951667057,0.0,-20.323116161282286,0.0
phase1_non_sizing_grid,0.1,fixed_0_15,4:2,linear_5_15,-203.23116161282286,0.43478260869565216,-3.8827259652177117,0.0019242212890796528,0.10381967951667057,0.0,-20.323116161282286,0.0
phase1_non_sizing_grid,0.05,optimizer,2:1,linear_5_15,-106.99142807408388,0.4166666666666667,-4.0881367529405575,0.0009416277525154948,0.05433203187009593,0.0,-21.39828561481678,0.0
phase1_non_sizing_grid,0.05,optimizer,3:2,linear_5_15,-106.99142807408388,0.4166666666666667,-4.0881367529405575,0.0009416277525154948,0.05433203187009593,0.0,-21.39828561481678,0.0
phase1_non_sizing_grid,0.05,optimizer,4:2,linear_5_15,-106.99142807408388,0.4166666666666667,-4.0881367529405575,0.0009416277525154948,0.05433203187009593,0.0,-21.39828561481678,0.0
phase1_non_sizing_grid,0.05,fixed_0_15,2:1,linear_5_15,-106.99142807408484,0.4166666666666667,-4.0881367529405575,0.0009416277525154948,0.05433203187009593,0.0,-21.398285614816967,0.0
phase1_non_sizing_grid,0.05,fixed_0_15,3:2,linear_5_15,-106.99142807408484,0.4166666666666667,-4.0881367529405575,0.0009416277525154948,0.05433203187009593,0.0,-21.398285614816967,0.0
phase1_non_sizing_grid,0.05,fixed_0_15,4:2,linear_5_15,-106.99142807408484,0.4166666666666667,-4.0881367529405575,0.0009416277525154948,0.05433203187009593,0.0,-21.398285614816967,0.0
phase2_sizing_compare,0.05,optimizer,2:1,linear_5_15,-106.99142807408388,0.4166666666666667,-4.0881367529405575,0.0009416277525154948,0.05433203187009593,0.0,-21.39828561481678,0.0
phase2_sizing_compare,0.05,optimizer,2:1,convex_power,-94.47156570748474,0.4166666666666667,-3.609753450608736,0.0008380675466795884,0.04699173797222134,0.0,-18.894313141496948,0.0
phase2_sizing_compare,0.05,optimizer,2:1,concave_power,-115.10520962032948,0.4166666666666667,-4.398163898162418,0.0010002289484306592,0.05858672069082296,0.0,-23.021041924065894,0.0
