phase,quantile,entry_offset_mode,tp_sl_ratio,sizing_mode,net_pnl,trades_per_day,sortino,maxdd,ulcer,tuw_max_days,expectancy_per_trade,win_rate
phase1_non_sizing_grid,0.3,optimizer,2:1,linear_5_15,-543.3525272605696,0.10227272727272728,-3.8447168251913055,0.005185107107381293,0.28384272119395915,0.0,-20.12416767631739,0.0
phase1_non_sizing_grid,0.3,optimizer,3:2,linear_5_15,-543.3525272605696,0.10227272727272728,-3.8447168251913055,0.005185107107381293,0.28384272119395915,0.0,-20.12416767631739,0.0
phase1_non_sizing_grid,0.3,optimizer,4:2,linear_5_15,-543.3525272605696,0.10227272727272728,-3.8447168251913055,0.005185107107381293,0.28384272119395915,0.0,-20.12416767631739,0.0
phase1_non_sizing_grid,0.3,fixed_0_15,2:1,linear_5_15,-543.3525272605715,0.10227272727272728,-3.8447168251913055,0.005185107107381293,0.2838427211939593,0.0,-20.124167676317462,0.0
phase1_non_sizing_grid,0.3,fixed_0_15,3:2,linear_5_15,-543.3525272605715,0.10227272727272728,-3.8447168251913055,0.005185107107381293,0.2838427211939593,0.0,-20.124167676317462,0.0
phase1_non_sizing_grid,0.3,fixed_0_15,4:2,linear_5_15,-543.3525272605715,0.10227272727272728,-3.8447168251913055,0.005185107107381293,0.2838427211939593,0.0,-20.124167676317462,0.0
phase1_non_sizing_grid,0.1,optimizer,2:1,linear_5_15,-186.13460481229774,0.03409090909090909,-3.9512184503737364,0.0017535562038871744,0.09998988941295345,0.0,-20.68162275692197,0.0
phase1_non_sizing_grid,0.1,optimizer,3:2,linear_5_15,-186.13460481229774,0.03409090909090909,-3.9512184503737364,0.0017535562038871744,0.09998988941295345,0.0,-20.68162275692197,0.0
phase1_non_sizing_grid,0.1,optimizer,4:2,linear_5_15,-186.13460481229774,0.03409090909090909,-3.9512184503737364,0.0017535562038871744,0.09998988941295345,0.0,-20.68162275692197,0.0
phase1_non_sizing_grid,0.1,fixed_0_15,2:1,linear_5_15,-186.1346048122989,0.03409090909090909,-3.9512184503737364,0.0017535562038871744,0.09998988941295166,0.0,-20.6816227569221,0.0
phase1_non_sizing_grid,0.1,fixed_0_15,3:2,linear_5_15,-186.1346048122989,0.03409090909090909,-3.9512184503737364,0.0017535562038871744,0.09998988941295166,0.0,-20.6816227569221,0.0
phase1_non_sizing_grid,0.1,fixed_0_15,4:2,linear_5_15,-186.1346048122989,0.03409090909090909,-3.9512184503737364,0.0017535562038871744,0.09998988941295166,0.0,-20.6816227569221,0.0
phase1_non_sizing_grid,0.05,optimizer,2:1,linear_5_15,-106.99199502018675,0.022935779816513763,-4.088158326823083,0.000855665810863715,0.05296288834153139,0.0,-21.39839900403735,0.0
phase1_non_sizing_grid,0.05,optimizer,3:2,linear_5_15,-106.99199502018675,0.022935779816513763,-4.088158326823083,0.000855665810863715,0.05296288834153139,0.0,-21.39839900403735,0.0
phase1_non_sizing_grid,0.05,optimizer,4:2,linear_5_15,-106.99199502018675,0.022935779816513763,-4.088158326823083,0.000855665810863715,0.05296288834153139,0.0,-21.39839900403735,0.0
phase1_non_sizing_grid,0.05,fixed_0_15,2:1,linear_5_15,-106.99199502018675,0.022935779816513763,-4.088158326823083,0.000855665810863715,0.05296288834153139,0.0,-21.39839900403735,0.0
phase1_non_sizing_grid,0.05,fixed_0_15,3:2,linear_5_15,-106.99199502018675,0.022935779816513763,-4.088158326823083,0.000855665810863715,0.05296288834153139,0.0,-21.39839900403735,0.0
phase1_non_sizing_grid,0.05,fixed_0_15,4:2,linear_5_15,-106.99199502018675,0.022935779816513763,-4.088158326823083,0.000855665810863715,0.05296288834153139,0.0,-21.39839900403735,0.0
phase2_sizing_compare,0.05,optimizer,2:1,linear_5_15,-106.99199502018675,0.022935779816513763,-4.088158326823083,0.000855665810863715,0.05296288834153139,0.0,-21.39839900403735,0.0
phase2_sizing_compare,0.05,optimizer,2:1,convex_power,-94.47201239485723,0.022935779816513763,-3.6097704928638756,0.0007697418155835356,0.04816862344065627,0.0,-18.894402478971447,0.0
phase2_sizing_compare,0.05,optimizer,2:1,concave_power,-115.10587810572223,0.022935779816513763,-4.3981894198430345,0.0009158171084315825,0.056468671534167285,0.0,-23.021175621144444,0.0
