phase,quantile,entry_offset_mode,tp_sl_ratio,sizing_mode,net_pnl,trades_per_day,sortino,maxdd,ulcer,tuw_max_days,expectancy_per_trade,win_rate
phase1_non_sizing_grid,0.3,optimizer,2:1,linear_5_15,-569.0051449555557,0.3076923076923077,-3.8824385752471695,0.005568660361207178,0.2903324981680236,0.0,-20.321612319841275,0.0
phase1_non_sizing_grid,0.3,optimizer,3:2,linear_5_15,-569.0051449555557,0.3076923076923077,-3.8824385752471695,0.005568660361207178,0.2903324981680236,0.0,-20.321612319841275,0.0
phase1_non_sizing_grid,0.3,optimizer,4:2,linear_5_15,-569.0051449555557,0.3076923076923077,-3.8824385752471695,0.005568660361207178,0.2903324981680236,0.0,-20.321612319841275,0.0
phase1_non_sizing_grid,0.3,fixed_0_15,2:1,linear_5_15,-569.0051449555557,0.3076923076923077,-3.8824385752471695,0.005568660361207178,0.2903324981680236,0.0,-20.321612319841275,0.0
phase1_non_sizing_grid,0.3,fixed_0_15,3:2,linear_5_15,-569.0051449555557,0.3076923076923077,-3.8824385752471695,0.005568660361207178,0.2903324981680236,0.0,-20.321612319841275,0.0
phase1_non_sizing_grid,0.3,fixed_0_15,4:2,linear_5_15,-569.0051449555557,0.3076923076923077,-3.8824385752471695,0.005568660361207178,0.2903324981680236,0.0,-20.321612319841275,0.0
phase1_non_sizing_grid,0.1,optimizer,2:1,linear_5_15,-203.21777370995147,0.43478260869565216,-3.8824701645822466,0.0019241000747169945,0.103812631923477,0.0,-20.321777370995147,0.0
phase1_non_sizing_grid,0.1,optimizer,3:2,linear_5_15,-203.21777370995147,0.43478260869565216,-3.8824701645822466,0.0019241000747169945,0.103812631923477,0.0,-20.321777370995147,0.0
phase1_non_sizing_grid,0.1,optimizer,4:2,linear_5_15,-203.21777370995147,0.43478260869565216,-3.8824701645822466,0.0019241000747169945,0.103812631923477,0.0,-20.321777370995147,0.0
phase1_non_sizing_grid,0.1,fixed_0_15,2:1,linear_5_15,-203.21777370995147,0.43478260869565216,-3.8824701645822466,0.0019241000747169945,0.103812631923477,0.0,-20.321777370995147,0.0
phase1_non_sizing_grid,0.1,fixed_0_15,3:2,linear_5_15,-203.21777370995147,0.43478260869565216,-3.8824701645822466,0.0019241000747169945,0.103812631923477,0.0,-20.321777370995147,0.0
phase1_non_sizing_grid,0.1,fixed_0_15,4:2,linear_5_15,-203.21777370995147,0.43478260869565216,-3.8824701645822466,0.0019241000747169945,0.103812631923477,0.0,-20.321777370995147,0.0
phase1_non_sizing_grid,0.05,optimizer,2:1,linear_5_15,-106.98597616848912,0.4166666666666667,-4.08792846488916,0.0009415769782616934,0.05432891951785696,0.0,-21.397195233697822,0.0
phase1_non_sizing_grid,0.05,optimizer,3:2,linear_5_15,-106.98597616848912,0.4166666666666667,-4.08792846488916,0.0009415769782616934,0.05432891951785696,0.0,-21.397195233697822,0.0
phase1_non_sizing_grid,0.05,optimizer,4:2,linear_5_15,-106.98597616848912,0.4166666666666667,-4.08792846488916,0.0009415769782616934,0.05432891951785696,0.0,-21.397195233697822,0.0
phase1_non_sizing_grid,0.05,fixed_0_15,2:1,linear_5_15,-106.98597616848912,0.4166666666666667,-4.08792846488916,0.0009415769782616934,0.05432891951785696,0.0,-21.397195233697822,0.0
phase1_non_sizing_grid,0.05,fixed_0_15,3:2,linear_5_15,-106.98597616848912,0.4166666666666667,-4.08792846488916,0.0009415769782616934,0.05432891951785696,0.0,-21.397195233697822,0.0
phase1_non_sizing_grid,0.05,fixed_0_15,4:2,linear_5_15,-106.98597616848912,0.4166666666666667,-4.08792846488916,0.0009415769782616934,0.05432891951785696,0.0,-21.397195233697822,0.0
phase2_sizing_compare,0.05,optimizer,2:1,linear_5_15,-106.98597616848912,0.4166666666666667,-4.08792846488916,0.0009415769782616934,0.05432891951785696,0.0,-21.397195233697822,0.0
phase2_sizing_compare,0.05,optimizer,2:1,convex_power,-94.46681023617914,0.4166666666666667,-3.609571768492361,0.0008380231036163588,0.046989065071678465,0.0,-18.89336204723583,0.0
phase2_sizing_compare,0.05,optimizer,2:1,concave_power,-115.0993519203716,0.4166666666666667,-4.397940041329816,0.001000174773079121,0.058583368432965,0.0,-23.01987038407432,0.0
