,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
atr_state,0.052017186,0.0074826074,0.36161023,72.833336,9.405968,563.9712,130.73776,27.169207,629.1079,0.07660432,0.015516159,0.3782007,1.0,0.0,0.5,1.0,0.9302326,1.0,0.0,2.0,1.0,0.9325582,1.0
impact_24,0.048674054,0.010605387,0.22339246,68.833336,12.033518,393.73587,117.35372,32.6873,421.32254,0.06854461,0.018650739,0.25191304,5.0,0.0,0.5,0.9277163,0.9186047,1.0,0.0,3.5,1.1666666,0.8898952,2.0
efficiency,0.047755428,0.008648958,0.26368272,66.5,8.693868,508.66315,113.481476,30.900871,416.75348,0.06698112,0.016980972,0.26420572,3.0,1.0,1.0,0.9078542,0.9186047,1.0,0.0,3.5,1.1666666,0.878971,3.0
range_16h_pct,0.04366411,0.0055878134,0.34119862,68.5,3.6855574,1273.1453,104.62992,19.69768,555.7721,0.062635146,0.01131365,0.34676358,2.0,0.0,0.5,0.8193935,0.89534885,1.0,0.0,5.0,1.5,0.82450366,4.0
vol_expansion_ratio,0.036967877,0.0066839634,0.2044631,65.333336,7.039571,606.3501,78.72836,11.627418,533.0638,0.050489828,0.0064589526,0.39468056,4.0,0.5,0.0,0.6746107,0.7906977,1.0,0.0,6.0,3.0,0.7187103,5.0
ffd_range_24_05,0.03152559,0.0072442642,0.13719307,49.333332,7.824463,311.04727,75.99652,23.72425,243.44168,0.04457465,0.0132214725,0.15027821,6.0,0.0,0.5,0.55693996,0.81395346,0.8333333,0.0,6.5,2.6666667,0.6348053,6.0
mkt_rv_ratio_G_VOL_0,0.033903893,0.0130208945,0.08827919,50.833332,9.172726,281.70773,78.82925,30.984674,200.55235,0.04782363,0.018416023,0.12419075,11.0,0.0,0.5,0.60836256,0.54651165,0.6666667,0.0,6.5,6.5,0.5712273,7.0
sin_dow,0.030166253,0.008738735,0.10413439,75.166664,10.605292,532.7555,59.79042,16.192293,220.77751,0.044705793,0.011288112,0.17705421,8.0,0.0,0.5,0.527549,0.6976744,0.6666667,0.0,7.5,4.3333335,0.5645706,8.0
up_vol,0.028337542,0.007355889,0.10916646,46.5,7.5221896,287.44955,67.42676,22.563951,201.4881,0.040115856,0.011837268,0.13595045,8.0,0.0,0.5,0.48800942,0.7790698,0.6666667,0.0,10.5,3.1666667,0.56317264,9.0
clv_mean_24,0.031026939,0.015116195,0.06368474,51.0,14.023789,185.47055,78.07905,47.16574,129.25352,0.046404164,0.025659377,0.08392045,22.0,0.0,0.5,0.5461584,0.6395349,0.5,0.0,12.5,5.1666665,0.5352708,10.0
cvar_5pct,0.024876116,0.00558808,0.11073949,53.5,5.619905,509.30576,54.9815,16.017385,188.73026,0.034417097,0.009212519,0.12857899,8.0,0.0,0.5,0.41316804,0.75581396,0.5,0.0,11.5,3.5,0.49119592,11.0
asset_atr_level,0.022499887,0.005575455,0.09079885,62.333332,10.1105,384.29794,43.747986,12.85895,148.8369,0.031640746,0.008665602,0.115529984,12.0,0.0,0.5,0.3617903,0.68604654,0.5,0.15273738,12.5,4.5,0.4531332,12.0
tail_against_G_VOL_0,0.019680412,0.0065806406,0.058857292,30.833334,7.080882,134.26215,40.67641,12.765718,129.61044,0.026240565,0.0073321406,0.093910806,21.0,0.0,0.5,0.3008289,0.6395349,0.16666667,0.27136147,17.5,5.1666665,0.3639077,13.0
pullback_48,0.019944523,0.005201084,0.07648097,43.333332,6.624869,283.44376,47.722496,15.275495,149.09087,0.029339626,0.0094123725,0.09145555,15.0,0.5,0.75,0.30653936,0.55813956,0.33333334,0.0,17.5,6.3333335,0.35813156,14.0
G_LIQ_GOOD,0.021414641,0.008323694,0.05509416,31.5,7.9320025,125.09451,41.285522,18.034369,94.513664,0.02637248,0.011096814,0.06267634,26.0,0.5,0.75,0.3383256,0.24418604,0.5,0.43705976,12.5,10.833333,0.3439786,15.0
ret120h,0.017719228,0.005020739,0.062534824,52.0,6.6833124,404.58978,35.009003,9.270488,132.20775,0.023674272,0.0058422834,0.09593358,20.0,0.0,0.5,0.25842503,0.5697674,0.33333334,0.0,18.0,6.1666665,0.33457565,16.0
