feature_a,feature_b,lift,final_pair_score
range_12h_pct,ffd_vol_price_corr_10h_04,16.048632218844986,16.048632218844986
range_12h_pct,pers_12,11.715000939970516,11.715000939970516
asset_vol_level,ffd_vol_price_corr_10h_04,7.85478131618514,7.85478131618514
up_vol_6,kf_atr_mean,7.113579504357299,7.113579504357299
range_24h_pct,ffd_amihud_04,6.584251711704532,6.584251711704532
ffd_vol_price_corr_10h_04,rsi_base,6.2689125605639235,6.2689125605639235
tail_against_G_VOL_0,hh_count_24,6.174161164715994,6.174161164715994
amihud_illiq,clv_mean_4_G_VOL_1,6.1559138280292816,6.1559138280292816
vol_state,pullback_4_G_VOL_1,6.142143367036405,6.142143367036405
ffd_vol_price_corr_10h_04,wick_body_ratio,5.826718164023517,5.826718164023517
amihud_illiq,ffd_vol_price_corr_10h_04,5.788181906692554,5.788181906692554
range_12h_pct,trapped_longs_12,5.6685931594476555,5.6685931594476555
range_12h_pct,ffd_dist_ema_fast_04,5.6659674750127005,5.6659674750127005
range_12h_pct,range_24h_pct,6.941695423441349,5.55335633875308
ffd_vol_price_corr_10h_04,G_VOL,5.508954214799068,5.508954214799068
rsi_base,vol_state,4.992027456151009,4.992027456151009
dv_z,ffd_amihud_04,4.847618670216436,4.847618670216436
range_12h_pct,accept_dir2h_signed_mag,4.795786815747305,4.795786815747305
ffd_amihud_04,hh_count_24,4.785328614233825,4.785328614233825
pers_12,vol_state,4.709032938041483,4.709032938041483
up_vol_6,ffd_vol_price_corr_10h_04,4.671029260860734,4.671029260860734
range_12h_pct,pct_extreme,4.66806129008204,4.66806129008204
ffd_vol_price_corr_10h_04,range_norm_12,4.558360492703058,4.558360492703058
mfe_4h,ffd_vol_price_corr_10h_04,4.522466780228437,4.522466780228437
amihud_illiq,dist_vwap_norm_G_VOL_1,4.496271342604589,4.496271342604589
ffd_vol_price_corr_10h_04,accept_dir2h_signed_mag,4.470594556836194,4.470594556836194
ret8h,ffd_vol_price_corr_10h_04,4.184784225801285,4.184784225801285
ffd_vol_price_corr_10h_04,kf_vol_ratio_mean,4.180675737484453,4.180675737484453
range_12h_pct,wick_ratio_4h_max,4.153442435146025,4.153442435146025
vol_price_spread,ffd_vol_price_corr_10h_04,4.153121784187756,4.153121784187756
amihud_illiq,rsi_base,4.069709675496294,4.069709675496294
ffd_vol_price_corr_10h_04,trapped_longs_12,4.061349736708916,4.061349736708916
range_24h_pct,clv_mean_4_G_VOL_1,4.058385151558141,4.058385151558141
retest_quality,ret8h,4.029662795578565,4.029662795578565
up_vol_6,mr_pct,3.971377797185518,3.971377797185518
rsi_base,clv_mean_4_G_VOL_1,3.966235874692392,3.966235874692392
range_12h_pct,asset_vol_level,3.9581595970391312,3.9581595970391312
kf_vol_ratio_mean,pullback_4_G_VOL_1,3.9058786766166076,3.9058786766166076
cumulative_delta_stall,ffd_amihud_04,3.8737053306336535,3.8737053306336535
ffd_vol_price_corr_10h_04,hh_count_24,3.8457179780294073,3.8457179780294073
tail_against_G_VOL_0,pct_extreme,3.8410490991668405,3.8410490991668405
rsi_base,evr6_x_volz,3.8395296902302944,3.8395296902302944
mfe_4h,cumulative_delta_stall,3.8385090859028392,3.8385090859028392
amihud_illiq,pers_12,3.7775545642188066,3.7775545642188066
G_VOL,vov_iqr_20,3.734097917748395,3.734097917748395
dist_vwap_norm_G_VOL_1,pullback_4_G_VOL_1,3.7335203606624336,3.7335203606624336
ret8h,accept_dir2h_signed_mag,3.726257867148531,3.726257867148531
range_12h_pct,wick_body_ratio,3.722104582583523,3.722104582583523
