canonical_key,trigger,location,regime,mean_net_ret,directional_mean_ret,std_net_ret,mean_within_fold_std,mean_support_pct,std_support_pct,presence_freq,presence_freq_units,sign_consistency,min_support_actual,mean_uplift,mean_baseline_ret,mean_oos_ic,p25_oos_ic,p50_oos_ic,p75_oos_ic,mean_delta_ic,positive_ic_fraction,mean_ic,ic_tstat,ic_sign_consistency,decile_spread_sharpe,mask_ic_uplift,regression_beta,regression_slope_fit,learnability_step_c_score,trade_path_quality_score,quality_stability_score,path_smoothness_term,path_survivability_term,path_stability_term,path_realized_profit_consistency_term,path_trajectory_smoothness_term,full_quality_score,composite_score,required_hurdle,hurdle_excess,n_folds,discovery_count,n_instances,display_arity,structural_depth,pipeline_stage,parent_context_key,side,rule_type,accepted,rejection_reason,preset,min_support_actual_pct,within_mask_ic,delta_within_mask_ic,entropy_reduction,support_objective_score,source_target,source_horizon,composite_score_step1,support_score,diversity_score,stage_b_score,stage_b_rejection_reason,top10_mean_ret,top10_net_ret,rule_type_class,production_classification,classification_diagnostics
(*)|(*)|(log_oi_to_volume_1d>0.84462583&range_24h_pct<=0.032160629&variance_ratio_10_48<=1.571645),*,*,log_oi_to_volume_1d>0.84462583&range_24h_pct<=0.032160629&variance_ratio_10_48<=1.571645,0.0011905237333849072,0.0011905237333849072,0.0023140544819870534,0.015214583836495876,0.18314072126220887,0.06291447465002063,1.0,1.0,0.6162324649298597,1035,,,0.0294784974484378,0.020324736071398047,0.04798581188940855,0.05715092547506021,,0.8,0.2690899452765317,6.51566610449396,1.0,0.5909542202949524,0.08229147537244806,1.036147367954254,0.6420502452019597,,,,,,,,,,,7.118312021411144e-05,0.0011193406131707957,5,1,1,3,3,stage_a_context,,long,3-way,True,,production,0.11265,0.2690899452765317,0.08229147537244806,-0.15830129981040955,0.4697484598046582,primary_target,0,,0.3744119609316303,,0.38541765870213435,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0011905237333849072, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1035, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_local_swing<=0.00029000174&dist_prior_day_high>0.019429887&dist_prior_day_low<=0.063677013)|(*),*,dist_local_swing<=0.00029000174&dist_prior_day_high>0.019429887&dist_prior_day_low<=0.063677013,*,0.0011249299976043403,0.0011249299976043403,0.0010453770003917109,0.020853713527321814,0.15808951665414478,0.021781961328164078,1.0,1.0,0.6546546546546547,679,,,0.0293923794937966,0.006350016860773437,0.025652149002203428,0.046257550164779795,,0.8,0.2319807023661732,11.373521597817298,1.0,0.4878343641757965,0.04518223246208962,1.1638671517372132,0.5930887447829951,,,,,,,,,,,7.038322063934172e-05,0.0010545467769649986,5,1,1,3,3,stage_a_context,,long,3-way,True,,production,0.11745,0.2319807023661732,0.04518223246208962,-0.0917962908744812,0.8705677335336834,primary_target,0,,0.5146987067367892,,0.39773295211852494,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0011249299976043403, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 679, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_local_swing<=0.0055000484&zscore_price_200<=0.1251069)|(oi_value_z_30d>-0.44712898&oi_vol_7d_robust_z<=0.10829318),*,dist_local_swing<=0.0055000484&zscore_price_200<=0.1251069,oi_value_z_30d>-0.44712898&oi_vol_7d_robust_z<=0.10829318,0.0009878896526060998,0.0009878896526060998,0.0018249215217291724,0.01927029248327017,0.16940574004507888,0.03453876612520159,1.0,1.0,0.6316316316316316,750,,,0.014412364755847031,0.006266553545318586,0.012488820406241986,0.040423738255943184,,0.8,0.2032905519282136,3.8644228239451333,1.0,0.4178439319133759,0.016492082024129988,1.003858733177185,0.37832192500661355,,,,,,,,,,,9.088734138702801e-05,0.0008970023112190718,5,1,1,4,4,stage_a_context,,long,4-way,True,,production,0.12145,0.2032905519282136,0.016492082024129988,-0.047829842567443846,0.6895081592787379,primary_target,0,,0.45132785574755824,,0.337787163543477,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0009878896526060998, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 750, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_local_swing<=0.00018999819)|(funding_persistence<=0.79464287&volume_percentile>-0.44238049),*,dist_local_swing<=0.00018999819,funding_persistence<=0.79464287&volume_percentile>-0.44238049,0.0009458898741286248,0.0009458898741286248,0.001241075294363127,0.01992711741477251,0.19176317555722516,0.04413742422589173,1.0,1.0,0.6146146146146146,1063,,,0.014324636878661288,-0.003009007141900602,0.01952182123709072,0.020982764097833957,,0.6,0.2841483829159765,7.111875516321254,1.0,0.5524061560630799,0.09734991301189287,1.0826017141342164,0.7445061770651025,,,,,,,,,,,7.15600625636697e-05,0.0008743298115649552,5,1,1,3,3,stage_a_context,,long,3-way,True,,production,0.1351,0.2841483829159765,0.09734991301189287,-0.1358679234981537,0.33178919108439753,primary_target,0,,0.3261262168795391,,0.33107622530179337,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0009458898741286248, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1063, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(*)|(funding_per_hour_mkt_resid>-0.60353953&range_24h_pct<=0.036029004),*,*,funding_per_hour_mkt_resid>-0.60353953&range_24h_pct<=0.036029004,0.0010120978869963438,0.0010120978869963438,0.002504024545477075,0.015183145739138126,0.1922426496368645,0.07032560283038253,1.0,1.0,0.6292585170340681,1057,,,0.03733267023195208,0.023848511218828916,0.05835950599264162,0.072840094512246,,0.8,0.2832861819419958,7.121323883061097,1.0,0.6216310858726501,0.09648771203791218,1.1296035766601562,0.5074456768736675,,,,,,,,,,,8.692166892032911e-05,0.0009251762180760147,5,1,1,2,2,stage_a_context,,long,2-way,True,,production,0.1112,0.2832861819419958,0.09648771203791218,-0.14458228945732116,0.32411760581016824,primary_target,0,,0.3234411620335588,,0.3940532973060627,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0010120978869963438, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1057, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(loc_prev_day_range_pos_24<=0.40882233)|(bollinger_band_width>-0.0091376482&ob_depth_mkt_resid<=0.23015127&oiw_entry_zone_1d_atr<=0.74390364&variance_ratio_10_48>-0.77364975),*,loc_prev_day_range_pos_24<=0.40882233,bollinger_band_width>-0.0091376482&ob_depth_mkt_resid<=0.23015127&oiw_entry_zone_1d_atr<=0.74390364&variance_ratio_10_48>-0.77364975,0.0007600251614348963,0.0007600251614348963,0.001289980499366718,0.021449732780456542,0.1356882895066366,0.02012821005585847,1.0,1.0,0.6124497991967871,665,,,0.014827453409914454,0.005284956622734281,0.010219535853985374,0.026788724969069293,,0.8,0.19191290934152688,3.5636204900176334,1.0,0.4206467688083649,0.005114439437443272,0.8711482524871826,0.37057214392887433,,,,,,,,,,,9.005140778965996e-05,0.0006699737536452363,5,1,1,5,5,stage_a_context,,long,5-way,True,,production,0.1138,0.19191290934152688,0.005114439437443272,0.023124182224273683,1.0,primary_target,0,,0.940145578762835,,0.35890077431257955,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0007600251614348963, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 665, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_ema200_atr>-0.016507935&dist_range_mid_atr<=0.0019030921)|(asset_minus_mkt_oi_1d_z_90d<=-0.089092329&direction_entropy_20>-0.99994564),*,dist_ema200_atr>-0.016507935&dist_range_mid_atr<=0.0019030921,asset_minus_mkt_oi_1d_z_90d<=-0.089092329&direction_entropy_20>-0.99994564,0.0005168672825675458,0.0005168672825675458,0.0013759131264668959,0.02054365985095501,0.16302680691209617,0.020931355140336474,1.0,1.0,0.6152304609218436,534,,,0.007310323429557293,0.004638329195563301,0.014511512338365432,0.020575359441121,,0.8,0.20614209832178343,3.359315002168183,1.0,0.449040150642395,0.01934362841769984,1.1840723395347594,0.2677403555612797,,,,,,,,,,,9.065071711976843e-05,0.0004262165654477774,5,1,1,4,4,stage_a_context,,long,4-way,True,,production,0.13373403456048083,0.20614209832178343,0.01934362841769984,-0.018490636348724367,0.7915710894064614,primary_target,0,,0.4870498812922614,,0.288653969162451,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0005168672825675458, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 534, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(*)|(mark_perp_dislocation>0.0095607797),*,*,mark_perp_dislocation>0.0095607797,0.00652895993553102,0.00652895993553102,0.002056496625401288,0.02632597051560879,0.14930672677185075,0.051368208491804464,1.0,1.0,0.5266331658291458,419,,,0.10473431288187551,0.08043896276196767,0.08927749803328211,0.1412776238792765,,1.0,0.09625609699326888,1.3163146023198995,0.8,0.23369518518447877,-0.09054237291081473,0.5149478286504745,0.13289787357455216,,,,,,,,,,,0.00010029540848318071,0.006428664527047839,5,1,1,1,1,stage_a_context,,long,1-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,0.09845,0.09625609699326888,-0.09054237291081473,-0.03668549060821533,1.0,primary_target,0,,0.8638823300776357,,0.6190376634100161,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.00652895993553102, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 419, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(*)|(donchian_zone_1d_atr>0.15270406&mark_perp_dislocation>0.0036732636),*,*,donchian_zone_1d_atr>0.15270406&mark_perp_dislocation>0.0036732636,0.005890837730839848,0.005890837730839848,0.0020573732595725127,0.02521228864789009,0.13187698973203105,0.02202875969903224,1.0,1.0,0.5335335335335335,422,,,0.10733606388111963,0.09200290504118012,0.12354097488315946,0.1266946328822379,,1.0,0.09891853070482695,2.2191136100207203,1.0,0.20937830060720444,-0.08787993919925666,0.6122396618127823,0.21726819515646123,,,,,,,,,,,8.502009951980414e-05,0.005805817631320044,5,1,1,2,2,stage_a_context,,long,2-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,0.10568494866015528,0.09891853070482695,-0.08787993919925666,-0.06584031581878662,1.0,primary_target,0,,0.9614888575006262,,0.61758784122735,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.005890837730839848, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 422, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(*)|(mark_perp_dislocation>0.0046171038&oi_chg_4h>-0.21217866),*,*,mark_perp_dislocation>0.0046171038&oi_chg_4h>-0.21217866,0.00586752868257463,0.00586752868257463,0.0016521023346282224,0.02513279244303703,0.15286444027047336,0.029470008212555354,1.0,1.0,0.5110220440881763,507,,,0.10699954801352014,0.06759387123879025,0.09468974511077304,0.15667312372799888,,1.0,0.11763183274481159,1.694464922014098,1.0,0.23400638476014138,-0.06916663715927202,0.6843569710850715,0.30557836973384367,,,,,,,,,,,8.532998148842438e-05,0.005782198701086205,5,1,1,2,2,stage_a_context,,long,2-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,0.1176,0.11763183274481159,-0.06916663715927202,-0.05722717046737671,0.9541689556724262,primary_target,0,,0.5439591344853492,,0.5729255496953874,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.00586752868257463, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 507, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
