fold_id,seed,regime_family,gain,split
0,42,asset_relative_funding,142.40987,43.0
0,42,asset_state,335.58115,60.0
0,42,compression,640.1882,136.0
0,42,context,381.43768,89.0
0,42,crowding,149.31494,47.0
0,42,funding,948.663,278.0
0,42,liquidity,529.1558,160.0
0,42,momentum,343.89792,67.0
0,42,open_interest,4201.106,971.0
0,42,orderbook,179.70697,56.0
0,42,path_structure,1165.6232,268.0
0,42,perp_tradeability,4204.055,833.0
0,42,residual,1254.7235,377.0
0,42,trend,261.38275,77.0
0,42,volatility,183.61702,51.0
0,42,volatility_term_structure,553.02606,139.0
1,42,asset_relative_funding,94.93811,29.0
1,42,asset_state,307.0554,47.0
1,42,compression,834.8312,146.0
1,42,context,264.35373,50.0
1,42,crowding,121.6411,40.0
1,42,funding,510.56024,147.0
1,42,liquidity,370.44098,106.0
1,42,momentum,301.83514,64.0
1,42,open_interest,3952.4062,830.0
1,42,orderbook,203.6944,59.0
1,42,path_structure,1250.5447,233.0
1,42,perp_tradeability,3097.2244,589.0
1,42,residual,1155.0378,313.0
1,42,trend,179.82074,47.0
1,42,volatility,248.01862,47.0
1,42,volatility_term_structure,560.2347,126.0
2,42,asset_relative_funding,13.519282,5.0
2,42,asset_state,158.45978,18.0
2,42,compression,295.24854,33.0
2,42,context,164.71161,31.0
2,42,crowding,11.177421,2.0
2,42,funding,106.80727,40.0
2,42,liquidity,114.07623,35.0
2,42,momentum,105.8033,18.0
2,42,open_interest,1141.4504,223.0
2,42,orderbook,71.30863,15.0
2,42,path_structure,573.0713,86.0
2,42,perp_tradeability,2454.0627,222.0
2,42,residual,521.0258,91.0
2,42,trend,153.45618,31.0
2,42,volatility,47.081444,11.0
2,42,volatility_term_structure,211.4085,40.0
3,42,asset_relative_funding,66.18772,23.0
3,42,asset_state,351.98993,57.0
3,42,compression,486.52432,87.0
3,42,context,264.86285,56.0
3,42,crowding,77.07284,27.0
3,42,funding,252.73117,93.0
3,42,liquidity,205.42867,64.0
3,42,momentum,154.18294,41.0
3,42,open_interest,2687.2983,616.0
3,42,orderbook,225.53421,61.0
3,42,path_structure,969.51483,177.0
3,42,perp_tradeability,3385.896,520.0
3,42,residual,1161.0074,235.0
3,42,trend,220.20242,52.0
3,42,volatility,122.96393,36.0
3,42,volatility_term_structure,422.60986,99.0
4,42,asset_relative_funding,97.90321,50.0
4,42,asset_state,292.64044,57.0
4,42,compression,871.0431,183.0
4,42,context,372.96857,100.0
4,42,crowding,110.93985,41.0
4,42,funding,536.72955,214.0
4,42,liquidity,469.18896,172.0
4,42,momentum,280.31372,78.0
4,42,open_interest,3347.1897,1017.0
4,42,orderbook,201.3092,71.0
4,42,path_structure,973.5335,291.0
4,42,perp_tradeability,3782.9932,851.0
4,42,residual,1470.0331,455.0
4,42,trend,296.46085,86.0
4,42,volatility,196.82352,72.0
4,42,volatility_term_structure,459.24152,131.0
