fold_id,seed,group,gain,split
0,42,location,5023.531,1184.0
0,42,regime,15473.889,3652.0
1,42,location,4193.181,890.0
1,42,regime,13452.638,2873.0
2,42,location,2164.421,332.0
2,42,regime,6142.6685,901.0
3,42,location,3427.0376,740.0
3,42,regime,11054.007,2244.0
4,42,location,4504.704,1297.0
4,42,regime,13759.3125,3869.0
