fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon,total_splits,total_gain,is_healthy_fold,health_reason
0,42,562,0.20246271273705432,6,64,3897,quantile,0.65,quantile,quantile,atr_norm_returns_target,5,4836,20497.42,True,healthy
1,42,441,0.2007149364274698,6,64,3781,quantile,0.65,quantile,quantile,atr_norm_returns_target,5,3763,17645.818,True,healthy
2,42,141,0.1898618741037595,6,64,3662,quantile,0.65,quantile,quantile,atr_norm_returns_target,5,1233,8307.089,True,healthy
3,42,346,0.20499424068956962,6,64,3745,quantile,0.65,quantile,quantile,atr_norm_returns_target,5,2984,14481.045,True,healthy
4,42,603,0.20066608624646637,6,64,3561,quantile,0.65,quantile,quantile,atr_norm_returns_target,5,5166,18264.016,True,healthy
