fold_id,seed,feature_index,feature_name,group,source_name,source_family,split_count
0,42,112,mark_vs_perp_bps,regime,mark_vs_perp_bps,perp_tradeability,142
0,42,144,price_rv_10d_robust_z,regime,price_rv_10d_robust_z,open_interest,45
0,42,81,loc_pullback_depth_48,location,loc_pullback_depth_48,path_structure,42
0,42,97,funding_per_hour_mkt_resid,regime,funding_per_hour_mkt_resid,residual,39
0,42,24,up_down_semivol_ratio_tanh,regime,up_down_semivol_ratio_tanh,path_structure,62
0,42,148,price_trend_15d_vol_norm,regime,price_trend_15d_vol_norm,open_interest,51
0,42,8,oiw_entry_zone_1d_atr,regime,oiw_entry_zone_1d_atr,perp_tradeability,26
0,42,38,asset_funding_rate_mean_7d,regime,asset_funding_rate_mean_7d,perp_tradeability,22
0,42,88,funding_abs_z,regime,funding_abs_z,funding,23
0,42,23,dist_prior_day_high,location,dist_prior_day_high,context,29
0,42,146,price_rv_7d_robust_z,regime,price_rv_7d_robust_z,open_interest,83
0,42,70,direction_entropy_20,regime,direction_entropy_20,path_structure,63
0,42,142,oi_z,regime,oi_z,open_interest,14
0,42,103,funding_vol_15d_robust_z,regime,funding_vol_15d_robust_z,open_interest,38
0,42,14,dist_oiw_z_delta_96h_atr,regime,dist_oiw_z_delta_96h_atr,perp_tradeability,67
0,42,170,xasset_asset_minus_basket_fund_z,regime,xasset_asset_minus_basket_fund_z,asset_relative_funding,28
0,42,29,dist_local_swing,location,dist_local_swing,context,72
0,42,64,compression_ratio,regime,compression_ratio,volatility_term_structure,34
0,42,102,funding_vol_10d_robust_z,regime,funding_vol_10d_robust_z,open_interest,28
0,42,109,log_oi_to_volume_1d,regime,log_oi_to_volume_1d,open_interest,28
0,42,39,zscore_price_50,location,zscore_price_50,context,17
0,42,25,dist_prior_day_low,location,dist_prior_day_low,context,37
0,42,35,distance_to_ema,location,distance_to_ema,context,9
0,42,91,funding_mean_7d_robust_z,regime,funding_mean_7d_robust_z,open_interest,22
0,42,111,mark_perp_dislocation,regime,mark_perp_dislocation,perp_tradeability,81
0,42,104,funding_vol_7d_robust_z,regime,funding_vol_7d_robust_z,open_interest,21
0,42,51,loc_prior_bar_pos_24,location,loc_prior_bar_pos_24,context,32
0,42,48,asset_minus_mkt_oi_7d,regime,asset_minus_mkt_oi_7d,open_interest,18
0,42,132,oi_value_log_1d_robust_z,regime,oi_value_log_1d_robust_z,open_interest,25
0,42,62,choppiness_index_20,regime,choppiness_index_20,path_structure,46
0,42,106,grind_score_surprise,regime,grind_score_surprise,residual,20
0,42,18,dist_funding_pressure_price_96h_atr,regime,dist_funding_pressure_price_96h_atr,perp_tradeability,74
0,42,110,log_oi_to_volume_7d,regime,log_oi_to_volume_7d,open_interest,36
0,42,34,asset_funding_rate_mean_15d,regime,asset_funding_rate_mean_15d,perp_tradeability,33
0,42,163,vol_z_peer_resid,regime,vol_z_peer_resid,residual,19
0,42,165,volume_entropy_24,regime,volume_entropy_24,liquidity,19
0,42,10,donchian_zone_1d_atr,regime,donchian_zone_1d_atr,perp_tradeability,17
0,42,28,amihud_illiq,regime,amihud_illiq,liquidity,79
0,42,118,ob_pressure_mkt_resid,regime,ob_pressure_mkt_resid,residual,9
0,42,33,dist_ma100_atr,location,dist_ma100_atr,context,11
0,42,0,dist_oiw_signed_delta_12h_atr,regime,dist_oiw_signed_delta_12h_atr,perp_tradeability,51
0,42,41,zscore_price_200,location,zscore_price_200,context,54
0,42,157,rvol_z_peer_resid,regime,rvol_z_peer_resid,residual,23
0,42,12,dist_oiw_intensity_96h_atr,regime,dist_oiw_intensity_96h_atr,perp_tradeability,61
0,42,53,loc_prior_bar_pos_48,location,loc_prior_bar_pos_48,context,37
0,42,52,atr_compression_ratio,regime,atr_compression_ratio,volatility_term_structure,34
0,42,83,loc_pivot_ladder_pos_24,location,loc_pivot_ladder_pos_24,context,17
0,42,150,prior_range,regime,prior_range,context,52
0,42,149,price_trend_7d_vol_norm,regime,price_trend_7d_vol_norm,open_interest,49
0,42,59,loc_session_pos_24,location,loc_session_pos_24,context,27
0,42,17,oiw_intensity_entry_dist_7d_atr,location,oiw_intensity_entry_dist_7d_atr,open_interest_location,26
0,42,31,dist_range_mid_atr,location,dist_range_mid_atr,context,10
0,42,124,oi_chg_8h_mkt_resid,regime,oi_chg_8h_mkt_resid,residual,33
0,42,133,oi_value_log_7d_robust_z,regime,oi_value_log_7d_robust_z,open_interest,38
0,42,50,asset_vol_level_pct,regime,asset_vol_level_pct,asset_state,42
0,42,116,ob_depth_z_25bps,regime,ob_depth_z_25bps,orderbook,15
0,42,5,dist_ema200_atr,location,dist_ema200_atr,context,25
0,42,79,loc_pullback_depth_24,location,loc_pullback_depth_24,path_structure,29
0,42,87,bars_in_high_vol_state_log_norm,location,bars_in_high_vol_state_log_norm,context,62
0,42,49,loc_range_pos_48,location,loc_range_pos_48,context,26
0,42,128,oi_rank,regime,oi_rank,open_interest,18
0,42,2,dist_oiw_abs_delta_12h_atr,regime,dist_oiw_abs_delta_12h_atr,perp_tradeability,33
0,42,44,asset_minus_mkt_oi_1d_peer_resid,regime,asset_minus_mkt_oi_1d_peer_resid,residual,38
0,42,147,price_trend_10d_vol_norm,regime,price_trend_10d_vol_norm,open_interest,59
0,42,27,dist_rolling_7d_high,location,dist_rolling_7d_high,context,59
0,42,37,pullback_depth,location,pullback_depth,context,36
0,42,100,funding_rank_30d,regime,funding_rank_30d,funding,23
0,42,77,loc_bb_channel_pos_48,location,loc_bb_channel_pos_48,compression,27
0,42,166,volume_percentile,regime,volume_percentile,liquidity,33
0,42,156,rolling_range_20,regime,rolling_range_20,compression,27
0,42,45,loc_ema_stack_pos_48,location,loc_ema_stack_pos_48,trend,21
0,42,105,funding_z,regime,funding_z,funding,18
0,42,30,asset_atr_level_pct,regime,asset_atr_level_pct,asset_state,18
0,42,171,xasset_asset_minus_mkt_funding,regime,xasset_asset_minus_mkt_funding,asset_relative_funding,15
0,42,15,oiw_pos_delta_entry_dist_14d_atr,location,oiw_pos_delta_entry_dist_14d_atr,open_interest_location,32
0,42,89,funding_mean_10d_robust_z,regime,funding_mean_10d_robust_z,open_interest,34
0,42,32,asset_funding_rate_abs_mean_7d,regime,asset_funding_rate_abs_mean_7d,perp_tradeability,42
0,42,26,up_down_return_mass_ratio_tanh,regime,up_down_return_mass_ratio_tanh,path_structure,45
0,42,114,ob_depth_usd_l20_z,regime,ob_depth_usd_l20_z,orderbook,10
0,42,57,loc_swing_range_pos_48,location,loc_swing_range_pos_48,context,42
0,42,1,dist_ema20_atr,location,dist_ema20_atr,context,21
0,42,154,range_per_funding_abs_z_24h,regime,range_per_funding_abs_z_24h,perp_tradeability,49
0,42,19,oiw_z_delta_entry_dist_7d_atr,location,oiw_z_delta_entry_dist_7d_atr,open_interest_location,20
0,42,159,spike_score_surprise,regime,spike_score_surprise,residual,19
0,42,21,oiw_z_delta_entry_dist_14d_atr,location,oiw_z_delta_entry_dist_14d_atr,open_interest_location,39
0,42,160,trend_acceleration,regime,trend_acceleration,trend,29
0,42,47,loc_range_pos_24,location,loc_range_pos_24,context,13
0,42,174,xasset_ob_liquidity_peer_resid,regime,xasset_ob_liquidity_peer_resid,residual,22
