,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
dist_from_high_48h,0.07004004,0.016247248,0.30193466,81.333336,8.825468,749.5479,0.18354817,0.06079896,0.5541202,9.0496826e-05,2.9543813e-05,0.00027720444,2.0,0.5460968,0.9611495,1.0,0.9,1.0,0.0,1.5,1.0,0.92499995,1.0
prog_eff_24,0.05310975,0.006357479,0.4436736,62.0,6.0827627,631.9497,0.13634521,0.020907847,0.8891406,6.7380846e-05,1.0865367e-05,0.00041785784,1.0,0.87014884,0.6798759,0.70576376,0.85,1.0,0.0,3.0,1.5,0.7506701,2.0
hh_count_12,0.04113747,0.01131864,0.14951368,63.333332,7.9302516,505.79874,0.09394918,0.033538427,0.26317415,4.8250262e-05,1.6399696e-05,0.00014195922,4.0,1.0,0.68204176,0.49769416,0.71666664,0.5,0.0,7.5,2.8333333,0.52789843,3.0
breakout_confirmed,0.04349157,0.015562183,0.1215457,64.166664,12.759528,322.68915,0.10641159,0.04779306,0.23692617,5.2552037e-05,2.289355e-05,0.00012063296,7.0,0.0,0.5299652,0.5386067,0.41666666,0.6666667,0.0,5.0,5.8333335,0.50040036,4.0
climax_vol_12,0.038601346,0.015567879,0.095714,53.333332,11.883696,239.35689,0.09787057,0.05241224,0.18275596,4.6986843e-05,2.4565985e-05,8.9870744e-05,11.0,0.29891798,0.6789235,0.45361814,0.51666665,0.6666667,0.0,7.5,4.8333335,0.47865665,5.0
hh_count_24,0.038260326,0.012226966,0.11972328,50.333332,11.657139,217.32986,0.09811556,0.037281018,0.25821894,4.940464e-05,1.7645938e-05,0.00013832183,5.0,0.7815071,1.0,0.44769144,0.45,0.6666667,0.23231249,7.0,5.5,0.47034597,6.0
asset_atr_level,0.04145612,0.021898583,0.078480415,70.166664,17.140757,287.23126,0.09833242,0.058573157,0.16508015,5.4330274e-05,2.992635e-05,9.863478e-05,15.0,0.52720517,0.0,0.503232,0.43333334,0.5,0.0,9.5,5.6666665,0.4601109,7.0
shock_12h,0.036918934,0.015417359,0.08840734,44.0,13.178265,146.90857,0.091946974,0.047342453,0.17857644,4.3858126e-05,2.2337621e-05,8.611192e-05,13.0,0.0,0.75202245,0.42437902,0.2,0.6666667,0.29286733,7.0,8.0,0.39805186,8.0
trend_z_t,0.031523116,0.010582898,0.09389742,42.333332,10.354816,173.0703,0.08114282,0.034904823,0.18863171,3.766819e-05,1.6194102e-05,8.7617846e-05,10.0,0.0,0.466681,0.3306036,0.35,0.5,0.0,8.0,6.5,0.34433198,9.0
range_norm_24,0.03344898,0.015722556,0.071161084,55.5,14.784564,208.3423,0.083090305,0.05137383,0.13438748,4.1721236e-05,2.4718998e-05,7.0417955e-05,24.0,0.0052164993,0.55675113,0.36407372,0.33333334,0.33333334,0.0,14.0,6.6666665,0.3335739,10.0
prog_eff_12,0.024241285,0.003778131,0.1555372,42.333332,3.4960294,512.6133,0.05631667,0.010772788,0.29440546,2.8698803e-05,5.3717267e-06,0.00015332524,3.0,0.0,0.83146,0.20405062,0.6333333,0.0,0.0,16.5,3.6666667,0.27056116,11.0
bars_in_high_vol_state_log_norm,0.028640201,0.0112323435,0.07302672,36.0,7.72442,167.77959,0.069221705,0.033072677,0.14488228,3.4363038e-05,1.462836e-05,8.072118e-05,22.0,0.0,0.6272942,0.28050062,0.16666667,0.33333334,0.30955786,12.5,8.333333,0.26141992,12.0
vol_regime_z,0.0139870085,0.0021612553,0.0905198,34.666668,4.2687497,281.52924,0.029140092,0.0032119236,0.26437274,1.7006874e-05,1.9453387e-06,0.00014868044,6.0,0.0,0.87102544,0.025838666,0.81666666,0.0,0.48030162,30.5,1.8333334,0.24239302,13.0
mfe_8h,0.01865413,0.004227783,0.082307115,36.666668,5.217492,257.6802,0.040246546,0.005965526,0.2715242,2.1037811e-05,3.2017908e-06,0.00013823186,8.0,0.0,0.80876356,0.10694989,0.6,0.0,0.6194171,24.0,4.0,0.2397933,14.0
dist_from_high_120h,0.026126046,0.009940393,0.068666324,41.666668,10.76517,161.27112,0.060433906,0.02928919,0.12469642,3.2429492e-05,1.4796836e-05,7.1074115e-05,29.0,0.0,0.78261155,0.2368064,0.25,0.16666667,0.23289497,13.0,7.5,0.22938828,15.0
rv_120h,0.028068012,0.016057877,0.049060866,48.166668,13.259169,174.97536,0.06269275,0.036541115,0.10756049,3.4811495e-05,1.9211115e-05,6.308017e-05,35.0,0.0,0.181544,0.27055636,0.05,0.33333334,0.28591758,21.0,9.5,0.22560188,16.0
dist_from_high_vol,0.024258265,0.010649012,0.055259902,28.833334,7.38053,112.64247,0.056091364,0.021412129,0.14693734,2.8011314e-05,1.0214214e-05,7.681783e-05,28.0,0.0,0.87102544,0.20434572,0.15,0.33333334,0.46321377,19.5,8.5,0.22305086,17.0
pullback_48,0.012527744,0.0019807918,0.079233155,26.333334,5.1532083,134.56558,0.025687471,0.004491707,0.14690322,1.3524699e-05,2.6651553e-06,6.8632966e-05,21.0,0.0,0.87102544,0.0004777052,0.73333335,0.0,0.5795028,34.5,2.6666667,0.21257122,18.0
ffd_amihud_04,0.02177416,0.0075743767,0.06259446,29.0,5.8022985,144.94257,0.05172744,0.016377967,0.16337363,2.6574684e-05,8.223783e-06,8.587458e-05,23.0,0.36996496,0.87102544,0.16117375,0.26666668,0.16666667,0.5376406,18.5,7.3333335,0.20719427,19.0
vw_breakout,0.018977536,0.006182335,0.058254182,35.333332,8.178563,152.64839,0.045325756,0.018243784,0.112609535,2.4014684e-05,9.40061e-06,6.134762e-05,33.0,0.0,0.84894246,0.11257044,0.45,0.0,0.598178,18.0,5.5,0.20432264,20.0
ret120h,0.02055763,0.00796932,0.053030398,37.166668,8.214148,168.16853,0.045727246,0.015145446,0.13806005,2.581102e-05,7.662679e-06,8.694202e-05,30.0,0.16268897,0.87102544,0.14003135,0.38333333,0.16666667,0.11327996,22.5,6.1666665,0.20351458,21.0
ffd_cvar_5pct_06,0.021601088,0.006575316,0.070963435,35.166668,6.4139605,192.81293,0.04940087,0.015829982,0.15416606,2.6890586e-05,7.947511e-06,9.098492e-05,17.0,0.5547297,0.8848908,0.15816589,0.36666667,0.0,0.4938656,19.0,6.3333335,0.2033512,22.0
kf_state_uncertainty,0.021824148,0.0055583487,0.08568973,38.333332,3.6362374,404.11127,0.049475603,0.011076776,0.22098804,2.6669606e-05,5.928929e-06,0.000119965654,9.0,0.0,0.87102544,0.1620425,0.38333333,0.0,0.35000864,17.0,6.1666665,0.20245713,23.0
trail_act_pct,0.020969711,0.00613292,0.071699746,40.833332,6.335526,263.17642,0.049269207,0.013439943,0.18061496,2.601689e-05,6.484716e-06,0.00010438061,14.0,0.0,0.87102544,0.14719301,0.33333334,0.0,0.7482985,22.5,6.6666665,0.20170443,24.0
climax_decay,0.014730949,0.003032406,0.07156062,32.666668,3.3993464,313.91656,0.03071116,0.009241174,0.10206229,1.66344e-05,3.979936e-06,6.9524554e-05,31.0,0.0,0.87102544,0.038767815,0.53333336,0.0,0.60253984,31.0,4.6666665,0.18478262,25.0
dist_from_low_vol,0.017198857,0.0035953354,0.08227346,35.666668,3.2998316,385.50787,0.03841066,0.011305823,0.13049725,2.0939797e-05,5.4012803e-06,8.117985e-05,19.0,0.0,0.83833885,0.08165828,0.51666665,0.0,0.11166642,25.0,4.8333335,0.17966203,26.0
rsi_z_x_regime_vol,0.017979048,0.0038633968,0.08366891,42.5,4.8562675,371.94205,0.0410374,0.00904383,0.18621181,2.163762e-05,4.6444434e-06,0.000100805744,12.0,0.11592436,0.76050806,0.095217444,0.45,0.0,0.25345096,24.0,5.5,0.17754214,27.0
complexity_regime_24h,0.013226613,0.0036634065,0.04775427,29.833334,6.5680203,135.5093,0.027373882,0.008155208,0.09188355,1.5652675e-05,4.397617e-06,5.5713408e-05,36.0,0.0,0.87102544,0.012623548,0.6166667,0.0,0.24480055,33.5,3.8333333,0.17334965,28.0
rv_48h,0.018631313,0.006405799,0.05418931,33.666668,7.2495213,156.34749,0.04304482,0.009553831,0.19393861,2.26063e-05,4.745557e-06,0.000107689106,16.0,0.0,0.87102544,0.10655334,0.31666666,0.0,0.70427215,21.5,6.8333335,0.17298461,29.0
down_up_vol_ratio_24,0.013045825,0.0060284017,0.028231952,31.5,5.8807597,168.72821,0.025570402,0.0092323115,0.07082143,1.4312542e-05,5.0513677e-06,4.0553146e-05,40.0,0.0,0.87102544,0.009481576,0.45,0.0,1.0,37.0,5.5,0.16771486,30.0
trapped_longs_96,0.019650916,0.0059847124,0.06452415,39.0,7.702813,197.46033,0.04412678,0.01793634,0.10856021,2.4646712e-05,9.877217e-06,6.1501174e-05,32.0,0.0,0.87102544,0.12427329,0.35,0.0,0.22204635,22.5,6.5,0.16695264,31.0
clv_mean_4,0.012655343,0.0037172474,0.043085027,39.166668,7.624886,201.18698,0.027897332,0.008560346,0.09091468,1.5983556e-05,4.7409367e-06,5.3886837e-05,38.0,0.0,0.87102544,0.0026952778,0.6,0.0,0.28829968,35.0,4.0,0.16589738,32.0
rv_24h,0.01793977,0.005763684,0.05583848,29.666666,7.4311657,118.435135,0.042967584,0.012015937,0.15364705,2.1937149e-05,5.855236e-06,8.218943e-05,25.0,0.0,0.87102544,0.09453483,0.33333334,0.0,0.4746104,28.5,6.6666665,0.159058,33.0
vol_price_diverge,0.012500257,0.0042176386,0.03704832,40.833332,6.5933466,252.88539,0.027105896,0.007323536,0.10032443,1.5491756e-05,4.0467266e-06,5.930584e-05,37.0,0.0,0.87102544,0.0,0.5833333,0.0,0.12237429,34.0,4.1666665,0.15195204,34.0
dir_path_short_2h,0.013673976,0.003918973,0.047710873,28.333334,7.408704,108.35604,0.028321607,0.004877508,0.16445148,1.5186236e-05,2.6459768e-06,8.715942e-05,27.0,0.0,0.87102544,0.020398388,0.45,0.0,0.5369585,32.0,5.5,0.15056704,35.0
sv_imb_24,0.018976174,0.0047433646,0.07591556,39.166668,6.335526,242.13109,0.03927522,0.012973242,0.1189019,2.1088184e-05,7.108936e-06,6.255669e-05,26.0,0.0,0.87102544,0.11254678,0.25,0.0,0.29367608,24.0,7.5,0.13908453,36.0
trend_retest_success_rate,0.020328792,0.004954519,0.08341067,40.0,7.071068,226.27417,0.04769139,0.017957352,0.12665947,2.6233267e-05,9.526187e-06,7.224132e-05,20.0,0.0,0.87102544,0.13605429,0.15,0.0,0.0,22.5,8.5,0.11232986,37.0
liq_score,0.018945506,0.008112046,0.044246808,35.666668,8.517955,149.34467,0.04326418,0.015164502,0.123432286,2.3101049e-05,8.019165e-06,6.6547895e-05,34.0,0.0,0.81199735,0.11201378,0.1,0.0,0.48079708,20.0,9.0,0.11064744,38.0
higher_highs_count_48h,0.020010022,0.010666143,0.037539434,34.0,12.274635,94.177956,0.049209386,0.02930108,0.08264418,2.6022115e-05,1.5246173e-05,4.4414453e-05,39.0,0.0,0.7792173,0.13051431,0.0,0.0,0.6909309,14.0,10.0,0.10632942,39.0
regime_stability_24h,0.020312019,0.007362193,0.05604011,43.833332,9.822027,195.61757,0.04401859,0.011443552,0.16932122,2.3884391e-05,5.5474047e-06,0.00010283443,18.0,0.0,0.87102544,0.1357628,0.083333336,0.0,0.0,20.5,9.166667,0.095502876,40.0
