families_combo,count
unknown,221
unknown|volatility,53
unknown|volatility_term_structure,37
liquidity|unknown,21
context|unknown|volatility_term_structure,18
context|liquidity|unknown,18
context|unknown,18
path_structure|unknown,17
compression|unknown,12
compression|context|unknown,10
context|unknown|volatility,6
trend|unknown,5
liquidity|unknown|volatility_term_structure,4
liquidity|unknown|volatility,3
context|liquidity|trend|unknown,3
compression|context|path_structure|unknown,2
context|path_structure|unknown,2
liquidity|trend|unknown,2
compression|unknown|volatility,2
context|volatility_term_structure,1
