canonical_key,source_tree,source_leaf,source_target,source_horizon,side,count,support_pct,mean_net_ret,shrunk_mean_net_ret,mean_uplift,shrunk_mean_uplift,tstat_net_ret,presence_freq,sign_consistency,support_score,diversity_score,cheap_score,rejection_reason,mean_baseline_ret,std_support_pct,unique_symbol_count,unique_day_count,max_single_symbol_share,max_single_day_share,discovery_count,accepted
(*)|(*)|(exh_qual>-0.00000000000000000000000000000000001&ker_24<=0.23691551&realized_vol_minus_vol_state>0.11180697&z_breakout_up_24<=0.10760751),23,11,atr_norm_returns_target,5,short,152,0.1254125412541254,0.009261391664806166,0.00350181973395656,0.008106032951903114,0.0030649676833066504,6.076994462782019,1.0,1.0,0.9976897689768978,0.5993421052631579,0.8361824515313191,a1_symbol_diversity_too_low,0.0009502330258955644,0.012268518518518512,3,18,0.40131578947368424,0.21052631578947367,1,False
(*)|(*)|(compression_score<=0.81572312&dn_vol>0.24564984&trend_dispersion_3_6_12<=0.99314559&vol_z<=0.24165775),25,6,atr_norm_returns_target,5,short,125,0.10313531353135313,0.00959112548828125,0.0031970418294270833,0.007830521129665608,0.002610173709888536,5.431301115274731,1.0,1.0,0.8775577557755776,0.48000000000000004,0.7959595967198408,a1_symbol_diversity_too_low|a1_symbol_concentration_too_high,0.0009502330258955644,0.060149572649572644,3,17,0.64,0.112,1,False
(*)|(dist_rolling_7d_high<=0.13119477)|(dist_ema_fast>-0.0013990349&regime_stability_24h>-0.54790097&trail_act_pct<=0.093144365&volume_entropy_24<=0.47719291),2,2,atr_norm_returns_target,5,short,165,0.13613861386138615,0.006616242004163338,0.002630554049848074,0.012141220032483472,0.004827232061107887,4.768905687428717,1.0,1.0,0.9376237623762376,0.5818181818181819,0.781092717960738,a1_symbol_diversity_too_low,0.0009502330258955644,0.060808404558404555,3,15,0.43636363636363634,0.18181818181818182,1,False
(*)|(*)|(bb_pos_12>-0.35722822&impact_12>0.00000000000000000000000000000000001&ker_16<=0.20011555&z_breakout_up_24>-0.26891375),6,4,atr_norm_returns_target,5,short,135,0.11138613861386139,0.006893653339809841,0.0024172550672060486,0.011803420216578944,0.004138861634384825,4.007562324331092,1.0,1.0,0.9237623762376237,0.5925925925925927,0.7760591938701177,a1_symbol_diversity_too_low,0.0009502330258955644,0.03258547008547008,3,24,0.4148148148148148,0.16296296296296298,1,False
(*)|(*)|(ffd_range_24_05>-1.2151167&pullback_48<=-0.0015253895&realized_vol_minus_vol_state>-0.71981174&sv_imb_12<=0.16596836&variance_ratio_10_48<=0.96901935&vol_regime_ratio>-0.57890201),9,7,atr_norm_returns_target,5,short,167,0.1377887788778878,0.006460389334284617,0.0025872542417878443,0.009785778300652118,0.003919004739110081,4.098934806792908,1.0,1.0,0.9283828382838284,0.5844311377245509,0.769253918865352,a1_symbol_diversity_too_low,0.0009502330258955644,0.03511396011396012,3,23,0.4311377245508982,0.10778443113772455,1,False
(*)|(*)|(realized_volatility_24h<=1.6186516&realized_volatility_24h>-0.59129643&z_breakout_up_24<=-0.26891375),6,5,atr_norm_returns_target,5,short,162,0.13366336633663367,0.005655113561653796,0.0022236126140483376,0.005590575818557068,0.002198236122830692,3.071113841213157,1.0,1.0,0.9514851485148514,0.45740740740740743,0.7623553454035118,a1_symbol_diversity_too_low|a1_symbol_concentration_too_high,0.0009502330258955644,0.09577991452991452,3,15,0.6851851851851852,0.24074074074074073,1,False
(*)|(*)|(ffd_rv_24_05>0.002903006&rsi_x_high_vol>0.077575088&vp_profile_entropy<=-0.13759805),17,2,atr_norm_returns_target,5,short,131,0.10808580858085809,0.006071544785535972,0.002087591514186909,0.005253466733798613,0.0018063100843244573,3.4344989666727317,1.0,1.0,0.9052805280528053,0.5557251908396947,0.7554745056108951,a1_symbol_diversity_too_low,0.0009502330258955644,0.03112535612535612,3,14,0.48854961832061067,0.183206106870229,1,False
(*)|(*)|(cvar_5pct<=0.76425666&regime_liquidity_score<=-0.7982834&rv_12h>-0.54241592&variance_ratio_10_48<=0.68980336),2,1,atr_norm_returns_target,5,short,133,0.10973597359735973,0.00684158694475217,0.0023757991218068893,0.005273363019569616,0.0018312200564040706,4.05050154946441,1.0,1.0,0.9145214521452145,0.4240601503759399,0.7552256045914642,a1_symbol_diversity_too_low|a1_symbol_concentration_too_high,0.0009502330258955644,0.09458689458689458,3,18,0.7518796992481203,0.14285714285714285,1,False
(*)|(*)|(ffd_rv_24_06>0.001681597&upside_semivariance_8>0.0000047246667&variance_ratio_10_48<=1.0078561&variance_ratio_10_48>-0.47500852&vol_price_div>-1.0124457&vov_fast_slow_ratio>-0.47536129),16,6,atr_norm_returns_target,5,short,159,0.1311881188118812,0.00617981032005646,0.0024024201488728044,0.005486802578328292,0.002133011271281659,3.60236236922839,1.0,1.0,0.9653465346534653,0.4886792452830189,0.7543178311387496,a1_symbol_diversity_too_low|a1_symbol_concentration_too_high,0.0009502330258955644,0.02576566951566952,3,25,0.6226415094339622,0.10062893081761007,1,False
(*)|(*)|(down_up_vol_ratio_24>-0.84114736&ffd_rv_24_04>0.0017021545&ffd_vol_price_corr_10h_04<=-0.25431684&rsi_z_x_regime_vol<=0.34879458&shannon_entropy_ret_16>-0.92231888&volume_autocorr_48<=1.1545155),20,6,atr_norm_returns_target,5,short,147,0.12128712871287128,0.0057336992147017495,0.002123057391841706,0.0055734505184755895,0.0020637209728360494,3.175221940489382,1.0,1.0,0.9792079207920792,0.5925170068027211,0.7478650460899652,a1_symbol_diversity_too_low,0.0009502330258955644,0.006481481481481477,3,28,0.41496598639455784,0.12244897959183673,1,False
(*)|(tail_asymmetry_q90_q10_atr_norm<=0.12932633)|(autocorr_6h>0.093689807&compression_score>0.81572312),25,10,atr_norm_returns_target,5,short,98,0.08085808580858085,0.010816605723634059,0.0030460556348164878,0.013519551163556357,0.003807229925369319,6.316191996812343,1.0,1.0,0.45280528052805274,0.5908163265306123,0.7457182785522742,a1_symbol_diversity_too_low,0.0009502330258955644,0.019658119658119658,3,17,0.41836734693877553,0.17346938775510204,1,False
(*)|(*)|(atr_slope>-0.47791955&dist_vwap_24_atr>-1.1340653&grind_score<=-0.054514602&vol_regime_z>0.30651164&z_dist_vwap_24<=0.83301938),4,12,atr_norm_returns_target,5,short,120,0.09900990099009901,0.009369335571924845,0.0030387034287323823,0.008492519078633382,0.0027543305119892047,5.247353328685781,1.0,1.0,0.5544554455445544,0.5541666666666667,0.7403289866278646,a1_symbol_diversity_too_low,0.0009502330258955644,0.029184472934472933,3,18,0.49166666666666664,0.15,1,False
(*)|(*)|(ffd_rv_12_04>0.0033210798&rv_120h<=0.30793321&vol_price_div>-1.1030774),14,2,atr_norm_returns_target,5,short,147,0.12128712871287128,0.006254571230233121,0.0023159243598092414,0.005455063697152328,0.0020198850465526254,3.8118654113294563,1.0,0.5,0.9792079207920792,0.4904761904761905,0.7385427078220491,a1_sign_consistency_too_low|a1_symbol_diversity_too_low|a1_symbol_concentration_too_high,0.0009502330258955644,0.03525641025641025,3,16,0.6190476190476191,0.16326530612244897,1,False
(*)|(*)|(hh_count_12>1.5&trail_act_pct<=-0.031270288&variance_ratio_10_48>0.45538816),9,2,atr_norm_returns_target,5,short,78,0.06435643564356436,0.01297871348185417,0.0030864013767823942,0.013446999847203626,0.0031977621587862284,5.513581933404279,1.0,1.0,0.3603960396039604,0.6076923076923078,0.7351926170077863,a1_symbol_diversity_too_low|a1_day_concentration_too_high,0.0009502330258955644,0.0003561253561253572,3,12,0.38461538461538464,0.28205128205128205,1,False
(*)|(*)|(ffd_range_24_05>-1.2151167&realized_vol_minus_vol_state>-0.71981174&sv_imb_12<=0.16596836&variance_ratio_10_48>0.96901935&vol_regime_ratio>-0.57890201),9,8,atr_norm_returns_target,5,short,127,0.10478547854785479,0.005596062329810436,0.001885145665479908,0.006425256968438582,0.0021644764853891245,3.2265008023892103,1.0,1.0,0.8867986798679868,0.6267716535433071,0.7271776371704511,a1_symbol_diversity_too_low,0.0009502330258955644,0.00767450142450142,3,17,0.3464566929133858,0.1889763779527559,1,False
(*)|(*)|(cvar_5pct>-0.43089825&dist_from_low_120h>0.0011245728&downside_semivariance_24>0.0000019061034&retrace_12>-0.34851903&sv_imb_12<=0.16417763&z_volume>-0.34365281),0,12,atr_norm_returns_target,5,short,99,0.08168316831683169,0.011272251605987549,0.003197572805136869,0.011116589547841902,0.003153416519301857,5.027058894472126,1.0,1.0,0.4574257425742574,0.5878787878787879,0.7270808491970596,a1_symbol_diversity_too_low,0.0009502330258955644,0.0030804843304843357,3,21,0.42424242424242425,0.15151515151515152,1,False
(*)|(*)|(variance_ratio_10_48>0.76647115&z_breakout_up_24<=0.19652256),13,5,atr_norm_returns_target,5,short,142,0.11716171617161716,0.0043806429480163145,0.0015868655576997874,0.004106349803635936,0.0014875042656028136,2.8741919049181237,1.0,1.0,0.9561056105610561,0.6204225352112677,0.7268633175787744,a1_symbol_diversity_too_low,0.0009502330258955644,0.000694444444444442,3,20,0.3591549295774648,0.19014084507042253,1,False
(*)|(*)|(asset_vol_level>-1.7623482&ffd_rv_24_06>0.001681597&variance_ratio_10_48>1.0078561),16,10,atr_norm_returns_target,5,short,120,0.09900990099009901,0.006845536331335704,0.002220173945298066,0.006256297280906563,0.0020290693884021283,3.7753333361763186,1.0,1.0,0.5544554455445544,0.625,0.719321949278457,a1_symbol_diversity_too_low,0.0009502330258955644,0.001388888888888891,3,12,0.35,0.24166666666666667,1,False
(*)|(*)|(sv_imb_12<=-0.0012629427&variance_ratio_10_48>0.90219593),7,1,atr_norm_returns_target,5,short,124,0.10231023102310231,0.004849693948222745,0.0016079199186620865,0.005531738881664715,0.001834052463439638,2.8787656069261853,1.0,1.0,0.8729372937293729,0.6306451612903227,0.7177246043868869,a1_symbol_diversity_too_low,0.0009502330258955644,0.003952991452991453,3,19,0.3387096774193548,0.20161290322580644,1,False
(*)|(*)|(trend_overextension_z>0.22627895&vp_bin_vol_share<=-0.33588877&z_breakout_up_24<=0.2385616),10,8,atr_norm_returns_target,5,short,92,0.07590759075907591,0.008954206886498825,0.002408734016251146,0.008179039190946723,0.002200209373003212,3.5366789043429736,1.0,1.0,0.42508250825082505,0.5717391304347826,0.7069771916239751,a1_symbol_diversity_too_low,0.0009502330258955644,0.016559829059829063,3,17,0.45652173913043476,0.16304347826086957,1,False
(*)|(*)|(compression_score>1.0681964&regime_transition_entropy_12h<=1.17108&rv_12h>-0.46010217&upside_semivariance_8>0.000007337821),10,9,atr_norm_returns_target,5,short,62,0.05115511551155116,0.014696256768318915,0.002920409998832605,0.013436043966371072,0.002669983095881431,5.8978936762838625,1.0,1.0,0.2864686468646865,0.582258064516129,0.7061517159739125,a1_symbol_diversity_too_low,0.0009502330258955644,0.003418803418803417,3,13,0.43548387096774194,0.1935483870967742,1,False
