canonical_key,display_arity,structural_depth,groups_used,regime_families_used,location_families_used,all_families_used
(*)|(*)|(ffd_rv_12_06>0.0021798632&trend_age_hours<=0.26378247&vol_state_x_volume_state<=-0.26405498),3,3,regime,unknown,,unknown
(*)|(bars_in_high_vol_state_log_norm<=-0.13047805)|(trend_age_hours<=0.26378247&trend_regime_stability<=0.057608455&vol_state_x_volume_state>-0.26405498),4,4,location|regime,unknown,context,context|unknown
(*)|(bars_in_high_vol_state_log_norm>-0.13047805)|(trend_age_hours<=0.26378247&trend_regime_stability<=0.057608455&vol_state_x_volume_state>-0.26405498),4,4,location|regime,unknown,context,context|unknown
(*)|(*)|(climax_decay<=0.70933354&trend_age_hours<=0.26378247&trend_regime_stability>0.057608455&vol_state_x_volume_state>-0.26405498),4,4,regime,unknown,,unknown
(*)|(*)|(climax_decay>0.70933354&trend_age_hours<=0.26378247&trend_regime_stability>0.057608455&vol_state_x_volume_state>-0.26405498),4,4,regime,unknown,,unknown
(*)|(*)|(dist_vwap_24_atr<=1.2369784&ret48h<=0.15749425&trend_age_hours>0.26378247&zr_1h_x_volume_z_24h<=-0.044903055),4,4,regime,unknown,,unknown
(*)|(*)|(dist_vwap_24_atr<=1.2369784&ret48h<=0.15749425&trend_age_hours>0.26378247&zr_1h_x_volume_z_24h>-0.044903055),4,4,regime,unknown,,unknown
(*)|(zscore_price_50<=0.34600121)|(dist_vwap_24_atr<=1.2369784&ret48h>0.15749425&trend_age_hours>0.26378247),4,4,location|regime,unknown,context,context|unknown
(*)|(zscore_price_50>0.34600121)|(dist_vwap_24_atr<=1.2369784&ret48h>0.15749425&trend_age_hours>0.26378247),4,4,location|regime,unknown,context,context|unknown
(*)|(*)|(dist_vwap_24_atr>1.2369784&trend_age_hours>0.26378247&vp_accept_lvn_touchrate<=0.54166669),3,3,regime,unknown,,unknown
(*)|(*)|(dist_vwap_24_atr>1.2369784&trend_age_hours>0.26378247&vp_accept_lvn_touchrate>0.54166669),3,3,regime,unknown,,unknown
(*)|(loc_prev_day_range_pos_24<=0.66951072)|(atr_slope<=0.21597208&compression_ratio>-0.76315224&cvar_5pct<=-0.51837987&regime_stability_24h<=-0.30281085),5,5,location|regime,unknown|volatility_term_structure,context,context|unknown|volatility_term_structure
(*)|(loc_prev_day_range_pos_24<=0.66951072)|(atr_slope<=0.21597208&compression_ratio>-0.76315224&cvar_5pct<=-0.51837987&regime_stability_24h>-0.30281085),5,5,location|regime,unknown|volatility_term_structure,context,context|unknown|volatility_term_structure
(*)|(loc_prev_day_range_pos_24<=0.66951072)|(atr_slope>0.21597208&compression_ratio>-0.76315224&cvar_5pct<=-0.51837987),4,4,location|regime,unknown|volatility_term_structure,context,context|unknown|volatility_term_structure
(*)|(loc_prev_day_range_pos_24<=0.66951072)|(compression_ratio>-0.76315224&cvar_5pct>-0.51837987&entropy_jump_24h<=-0.35347444&rv_ratio_6_24<=-0.21619128),5,5,location|regime,unknown|volatility_term_structure,context,context|unknown|volatility_term_structure
(*)|(loc_prev_day_range_pos_24<=0.66951072)|(compression_ratio>-0.76315224&cvar_5pct>-0.51837987&entropy_jump_24h<=-0.35347444&rv_ratio_6_24>-0.21619128),5,5,location|regime,unknown|volatility_term_structure,context,context|unknown|volatility_term_structure
(*)|(loc_prev_day_range_pos_24<=0.66951072)|(clv_collapse<=-0.3821106&compression_ratio>-0.76315224&cvar_5pct>-0.51837987&entropy_jump_24h>-0.35347444),5,5,location|regime,unknown|volatility_term_structure,context,context|unknown|volatility_term_structure
(*)|(loc_prev_day_range_pos_24<=0.66951072)|(clv_collapse>-0.3821106&compression_ratio>-0.76315224&cvar_5pct>-0.51837987&entropy_jump_24h>-0.35347444),5,5,location|regime,unknown|volatility_term_structure,context,context|unknown|volatility_term_structure
(*)|(loc_prev_day_range_pos_24>0.66951072)|(compression_score<=0.42252764&kf_score_rm24_mean<=-0.35719416&ret2h<=1.7043494),4,4,location|regime,unknown|volatility_term_structure,context,context|unknown|volatility_term_structure
(*)|(loc_prev_day_range_pos_24>0.66951072)|(compression_score<=0.42252764&kf_score_rm24_mean>-0.35719416&ret2h<=1.7043494),4,4,location|regime,unknown|volatility_term_structure,context,context|unknown|volatility_term_structure
(*)|(loc_prev_day_range_pos_24>0.66951072)|(compression_score<=0.42252764&ret2h>1.7043494),3,3,location|regime,unknown|volatility_term_structure,context,context|unknown|volatility_term_structure
(*)|(loc_prev_day_range_pos_24>0.66951072)|(compression_score>0.42252764&vol_compression<=0.63523233),3,3,location|regime,unknown|volatility_term_structure,context,context|unknown|volatility_term_structure
(*)|(loc_prev_day_range_pos_24>0.66951072)|(compression_score>0.42252764&vol_compression>0.63523233),3,3,location|regime,unknown|volatility_term_structure,context,context|unknown|volatility_term_structure
(*)|(*)|(dist_ema_fast<=-0.0013990349&ret72h>-0.17605506),2,2,regime,trend|unknown,,trend|unknown
(*)|(*)|(dist_ema_fast>-0.0013990349&perm_entropy_ret_24<=0.36226261&pullback_8<=-0.0014436839&regime_stability_24h<=-0.54790097),4,4,regime,trend|unknown,,trend|unknown
(*)|(*)|(dist_ema_fast>-0.0013990349&perm_entropy_ret_24>0.36226261&pullback_8<=-0.0014436839&regime_stability_24h<=-0.54790097),4,4,regime,trend|unknown,,trend|unknown
(*)|(*)|(dist_ema_fast>-0.0013990349&pullback_8>-0.0014436839&regime_stability_24h<=-0.54790097&ret48h<=1.2420052),4,4,regime,trend|unknown,,trend|unknown
(*)|(*)|(dist_ema_fast>-0.0013990349&pullback_8>-0.0014436839&regime_stability_24h<=-0.54790097&ret48h>1.2420052),4,4,regime,trend|unknown,,trend|unknown
(*)|(dist_rolling_7d_high<=0.13119477)|(dist_ema_fast>-0.0013990349&regime_stability_24h>-0.54790097&trail_act_pct<=0.093144365&volume_entropy_24<=0.47719291),5,5,location|regime,liquidity|trend|unknown,context,context|liquidity|trend|unknown
(*)|(dist_rolling_7d_high<=0.13119477)|(dist_ema_fast>-0.0013990349&regime_stability_24h>-0.54790097&trail_act_pct>0.093144365&volume_entropy_24<=0.47719291),5,5,location|regime,liquidity|trend|unknown,context,context|liquidity|trend|unknown
(*)|(dist_rolling_7d_high>0.13119477)|(dist_ema_fast>-0.0013990349&regime_stability_24h>-0.54790097&volume_entropy_24<=0.47719291),4,4,location|regime,liquidity|trend|unknown,context,context|liquidity|trend|unknown
(*)|(*)|(dist_ema_fast>-0.0013990349&regime_stability_24h>-0.54790097&rv_8h<=-0.48690072&volume_entropy_24>0.47719291),4,4,regime,liquidity|trend|unknown,,liquidity|trend|unknown
