feature_name,group,usage_count
z_breakout_up_24,regime,82
sv_imb_12,regime,55
variance_ratio_10_48,regime,52
compression_score,regime,51
vov_fast_slow_ratio,regime,50
adx_10_gt25,regime,40
trend_age_hours,regime,37
regime_transition_entropy_48h,regime,36
regime_transition_entropy_12h,regime,35
vol_price_div,regime,33
downside_semivariance_24,regime,30
volume_autocorr_48,regime,27
ffd_rv_24_05,regime,26
hh_count_12,regime,24
cvar_5pct,regime,23
zr_12h,regime,23
vol_state_x_volume_state,regime,22
ret8h,regime,22
ffd_ema_spread_05,regime,21
volume_entropy_24,regime,21
rv_12h,regime,20
dist_vwap_24_atr,regime,18
regime_stability_24h,regime,17
ffd_diff_8_04,regime,17
impact_12,regime,17
compression_ratio,regime,17
vol_regime_z,regime,16
ffd_rv_24_06,regime,15
trend_dispersion_3_6_12,regime,14
upside_semivariance_8,regime,14
kalman_gain_1h,regime,14
tail_score,regime,14
rsi_x_high_vol,regime,14
bb_pos_12,regime,14
ffd_rv_12_05,regime,14
state_uncertainty_1h,regime,14
entropy_jump_24h,regime,13
complexity_regime_24h,regime,13
beta_24h,regime,13
rv_120h,regime,13
vov_mad_60,regime,13
pullback_72,regime,12
atr_slope,regime,12
dist_from_low_120h,regime,12
loc_prev_day_range_pos_24,location,12
vol_regime_switch_12h,regime,12
shannon_entropy_ret_16,regime,11
range_12h_pct,regime,11
cumulative_delta_stall,regime,11
trail_act_pct,regime,11
dist_prior_day_high,location,10
ffd_rv_12_04,regime,10
rsi_slope,regime,10
bars_in_high_vol_state_log_norm,location,10
dist_ema_fast,regime,10
loc_bb_channel_pos_48,location,10
vp_bin_vol_share,regime,10
ffd_rv_24_04,regime,10
ret48h,regime,10
z_path_efficiency_24,regime,9
sv_imb_24,regime,9
vol_state_slope_1h,regime,9
asym_ft,regime,9
zr_1h_minus_zr_6h,regime,9
regime_liquidity_score,regime,9
choppiness_index_20,regime,9
volatility_ratio_short_long,regime,9
direction_entropy_20,regime,9
volume_entropy_12,regime,9
realized_vol_minus_vol_state,regime,9
vol_expansion_ratio,regime,8
ret2h,regime,8
rsi_z_x_regime_vol,regime,8
log_volume_state_1h,regime,8
trend_pct_base,regime,8
