,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
vp_bin_vol_share,0.045961715,0.011763279,0.17958252,77.0,11.676187,507.78564,113.543045,35.398846,364.1933,0.08495654,0.025781859,0.27994934,2.0,0.6666667,1.0,0.97294337,0.9354839,1.0,0.0,3.0,1.0,0.9189899,1.0
asym_ft,0.04700452,0.016231734,0.1361176,85.5,16.610739,440.0918,117.46951,49.409214,279.28165,0.08614467,0.034498658,0.21510705,4.0,0.6666667,1.0,1.0,0.8064516,1.0,0.0,2.0,3.0,0.9016129,2.0
ema20_gt_ema50,0.036153764,0.009070498,0.14410396,82.166664,6.7433095,1001.19403,77.91032,20.300278,299.01157,0.06581385,0.01639422,0.26420668,3.0,0.6666667,1.0,0.71846646,0.8924731,1.0,0.16000454,3.5,1.6666666,0.77627504,3.0
vp_accept_hvn_touchrate,0.04026103,0.014589055,0.111107305,65.166664,8.571594,495.43814,107.01907,40.84632,280.39447,0.078839585,0.02967769,0.20943947,7.0,0.33333334,0.5,0.82503355,0.7419355,0.8333333,0.0,5.0,4.0,0.7642523,4.0
vp_accept_poc_touchrate,0.039328065,0.018904306,0.081817165,66.833336,17.314894,257.96835,97.20446,53.587822,176.3219,0.07229556,0.03811812,0.13711715,11.0,1.0,0.0,0.80082685,0.39784947,0.6666667,0.0,4.5,9.333333,0.6399172,5.0
dir_path_risk_skew_2h,0.028268982,0.006228516,0.12830268,49.166668,5.9558563,405.8797,71.15744,18.805243,269.2537,0.04938789,0.012735159,0.1915299,6.0,0.6666667,0.5,0.51388806,0.8064516,1.0,0.0,6.5,3.0,0.63425136,6.0
vp_dist_hvn_above_atr,0.027244162,0.01011507,0.073380046,45.0,11.74734,172.37944,67.809494,26.836613,171.33786,0.049387723,0.01830506,0.13324988,14.0,0.0,0.0,0.48729813,0.6344086,0.6666667,0.0,7.5,5.6666665,0.52661616,7.0
breakout_min,0.023282677,0.0070564053,0.07682142,53.0,6.5574384,428.36847,56.415497,20.409771,155.94041,0.042616304,0.014719423,0.12338454,14.0,0.33333334,0.5,0.3845135,0.60215056,0.8333333,0.0,9.0,6.1666665,0.48702008,8.0
dist_from_low_48h,0.023364164,0.005554903,0.0982707,46.166668,8.782875,242.67238,56.08115,14.146476,222.32361,0.04197331,0.010605099,0.16612375,9.0,0.33333334,0.5,0.38662776,0.6451613,0.6666667,0.0,10.0,5.5,0.4739356,9.0
ffd_amihud_04,0.019920085,0.0058989543,0.06726782,36.5,7.3200636,181.99979,49.299255,13.512319,179.86671,0.036224216,0.009627659,0.13629419,18.0,0.0,0.0,0.29726776,0.6989247,0.33333334,0.19856526,17.5,4.6666665,0.39815673,10.0
gap_pct,0.019284362,0.0013816141,0.26916823,41.166668,5.0470014,335.78244,46.743668,3.6868384,592.64075,0.034172554,0.0035428589,0.3296105,1.0,0.33333334,0.5,0.2807733,0.79569894,0.16666667,0.0,15.0,3.1666667,0.37835005,11.0
adx_14_slope,0.020854624,0.0060440195,0.07195796,50.833332,7.559027,341.84662,48.098038,15.894791,145.54588,0.038389806,0.011598812,0.12706275,17.0,0.0,0.0,0.3215153,0.68817204,0.16666667,0.0,14.5,4.8333335,0.37387642,12.0
vov_mad_20_G_VOL_1,0.018159088,0.0029075663,0.11341186,41.333332,5.676462,300.96994,39.87173,8.047828,197.5384,0.031134255,0.005582165,0.1736498,8.0,0.33333334,0.0,0.25157696,0.6666667,0.33333334,0.20469949,16.0,5.1666665,0.36526898,13.0
kf_atr_mean,0.02121854,0.008056684,0.05588235,51.833332,7.945998,338.11917,42.683167,16.499292,110.42005,0.036773205,0.012884216,0.104955435,28.0,0.33333334,0.5,0.33095744,0.29032257,0.6666667,0.0,10.5,11.0,0.35460722,14.0
tail_asymmetry_q90_q10_atr_norm_G_VOL_1,0.02127129,0.009081751,0.04982164,32.833332,10.040197,107.37118,48.854023,24.133444,98.8966,0.03836985,0.017730724,0.08303358,35.0,0.0,0.0,0.3323261,0.09677419,0.5,0.5483462,13.0,14.0,0.30939025,15.0
trapped_longs_12,0.016413331,0.0027084947,0.099463895,39.666668,3.3993464,462.86676,39.355637,8.789475,176.21828,0.030132562,0.005830001,0.15574118,10.0,0.0,0.0,0.2062816,0.5591398,0.16666667,0.0,22.0,6.8333335,0.27823985,16.0
asset_vol_level,0.016354833,0.0051799496,0.051637676,49.5,8.361619,293.03537,36.096264,11.546622,112.84169,0.02992821,0.008565064,0.10457572,32.0,0.33333334,0.5,0.2047638,0.4623656,0.16666667,0.0,24.5,8.333333,0.2532115,17.0
ema50_ema200_spread_atr,0.012833071,0.0023144872,0.07115515,35.166668,5.4898896,225.26762,25.751013,5.77623,114.800606,0.022623237,0.0045947693,0.11138989,20.0,0.0,0.0,0.11338824,0.61290324,0.0,0.43325937,37.0,6.0,0.23725231,18.0
