timestamp,volume_kalman,moving_average,fisher,raw_price
2025-07-06 20:45:00,661.0,,,661.0
2025-07-06 21:00:00,661.217846499697,,,662.0999755859375
2025-07-06 21:15:00,661.9185520682803,,,663.239990234375
2025-07-06 21:30:00,662.8712120217057,,,663.6900024414062
2025-07-06 21:45:00,663.1207074989776,,,662.77001953125
2025-07-06 22:00:00,663.6540970251959,,,663.7899780273438
2025-07-06 22:15:00,663.9757562627825,,,663.8099975585938
2025-07-06 22:30:00,664.0960884336657,,,663.7100219726562
2025-07-06 22:45:00,664.1294816515807,,,663.719970703125
2025-07-06 23:00:00,663.8010521889836,,,663.0399780273438
2025-07-06 23:15:00,663.3935701770538,,,662.6799926757812
2025-07-06 23:30:00,663.1082886167807,,,662.7999877929688
2025-07-06 23:45:00,663.0616831741838,,,663.1300048828125
2025-07-07 00:00:00,662.9278099643961,,,662.8599853515625
2025-07-07 00:15:00,662.2439208108458,,,661.4600219726562
2025-07-07 00:30:00,661.5838739297745,,,661.1199951171875
2025-07-07 00:45:00,661.2802940345624,,,661.3599853515625
2025-07-07 01:00:00,660.8237561700082,,,660.6799926757812
2025-07-07 01:15:00,660.668500541459,,,660.969970703125
2025-07-07 01:30:00,660.6937104749837,662.456494140625,,661.2000122070312
2025-07-07 01:45:00,660.762384432223,662.4644927978516,,661.1599731445312
2025-07-07 02:00:00,661.6048561180319,662.4974945068359,,662.760009765625
2025-07-07 02:15:00,662.0747669949143,662.4619964599609,,662.530029296875
2025-07-07 02:30:00,662.3944386959076,662.4059967041015,,662.5700073242188
2025-07-07 02:45:00,662.324404245842,662.3624969482422,,661.9000244140625
2025-07-07 03:00:00,662.4981686173232,662.2994995117188,,662.530029296875
2025-07-07 03:15:00,662.6474055212891,662.241000366211,,662.6400146484375
2025-07-07 03:30:00,662.1142355419336,662.1109985351562,-0.2827302802618794,661.1099853515625
2025-07-07 03:45:00,661.5855858395394,661.9670013427734,0.3948928389657536,660.8400268554688
2025-07-07 04:00:00,661.2307130317771,661.8620025634766,0.7411447014274294,660.9400024414062
2025-07-07 04:15:00,660.9319636601771,661.7680023193359,0.43585158991566864,660.7999877929688
2025-07-07 04:30:00,660.8393367377703,661.67900390625,1.6635249734153725,661.02001953125
2025-07-07 04:45:00,660.8838647242275,661.5815032958984,1.2759653904951433,661.1799926757812
2025-07-07 05:00:00,660.8980171399602,661.4935028076172,0.8218604748760864,661.0999755859375
2025-07-07 05:15:00,660.9528080147877,661.4780029296875,0.9248243243742391,661.1500244140625
2025-07-07 05:30:00,661.0141131907476,661.480502319336,-0.1853953971488025,661.1699829101562
2025-07-07 05:45:00,661.1164800401916,661.4775024414063,0.024119834597057084,661.2999877929688
2025-07-07 06:00:00,661.3869234389454,661.5305023193359,0.2607348152879961,661.739990234375
2025-07-07 06:15:00,661.6527304543499,661.5780029296875,0.962641625268874,661.9199829101562
2025-07-07 06:30:00,661.4955002154993,661.577001953125,-0.045160065729660304,661.1799926757812
2025-07-07 06:45:00,661.468066327822,661.5870025634765,-0.004608297018897148,661.3599853515625
2025-07-07 07:00:00,661.8341385326709,661.5595031738281,2.2975599250672945,662.2100219726562
2025-07-07 07:15:00,662.18919713245,661.5585021972656,2.2975599250672945,662.510009765625
2025-07-07 07:30:00,662.3819054370637,661.5500030517578,1.5271163429844523,662.4000244140625
2025-07-07 07:45:00,662.6563953658181,661.5940032958985,2.2975599250672945,662.780029296875
2025-07-07 08:00:00,662.5706872014761,661.5790008544922,0.8040890318638063,662.22998046875
2025-07-07 08:15:00,662.5352096295575,661.5630004882812,0.7512845319794532,662.3200073242188
2025-07-07 08:30:00,662.7842480906162,661.6559997558594,1.852419047461975,662.969970703125
2025-07-07 08:45:00,663.1316305537518,661.7844970703125,2.2975599250672945,663.4099731445312
2025-07-07 09:00:00,663.2385577438737,661.8939971923828,1.256911998255135,663.1300048828125
2025-07-07 09:15:00,663.0669817058613,661.9884979248047,0.6408318735700836,662.6900024414062
2025-07-07 09:30:00,662.8838241605797,662.0644958496093,0.27756916076305577,662.5399780273438
2025-07-07 09:45:00,662.7047124116116,662.1294952392578,0.1520125152964933,662.47998046875
2025-07-07 10:00:00,662.5021644403928,662.1904968261719,0.4731821999157567,662.3200073242188
2025-07-07 10:15:00,662.3058888334352,662.2409942626953,0.27781661549979475,662.1599731445312
2025-07-07 10:30:00,662.143025701077,662.2859954833984,-0.25315024138563086,662.0700073242188
2025-07-07 10:45:00,661.9285016518766,662.3114959716797,-0.6019684246618111,661.8099975585938
2025-07-07 11:00:00,661.887005133488,662.3259979248047,-0.3852085481990516,662.030029296875
2025-07-07 11:15:00,662.0997871620567,662.3544982910156,-0.33793967936890085,662.489990234375
2025-07-07 11:30:00,662.1790945832194,662.4129974365235,-0.11337268982454682,662.3499755859375
2025-07-07 11:45:00,662.2312760675864,662.460498046875,-0.18237723594176378,662.3099975585938
2025-07-07 12:00:00,662.0239372583095,662.4359954833984,-1.1673113050802273,661.719970703125
2025-07-07 12:15:00,661.7058154158957,662.3804962158204,-2.2975599250672945,661.4000244140625
2025-07-07 12:30:00,661.7393302266555,662.356494140625,-0.7351953735520474,661.9199829101562
2025-07-07 12:45:00,661.5889138010396,662.2914916992188,-0.7358138651171436,661.47998046875
2025-07-07 13:00:00,661.4234263793063,662.2464935302735,-0.7359779872713194,661.3300170898438
2025-07-07 13:15:00,661.7058604337875,662.2374938964844,-0.22305042229912475,662.1400146484375
2025-07-07 13:30:00,661.5340479141339,662.154995727539,-0.5881565264850923,661.3200073242188
2025-07-07 13:45:00,661.9136289193478,662.1074981689453,0.08047619159926427,662.4600219726562
2025-07-07 14:00:00,661.5660616835291,662.0044982910156,-0.5884019581442059,661.0700073242188
2025-07-07 14:15:00,661.2992973470889,661.9204986572265,-0.466278715458121,661.010009765625
2025-07-07 14:30:00,660.4176109824606,661.7684997558594,-2.2975599250672945,659.5
2025-07-07 14:45:00,659.963848352475,661.6335021972657,-2.2975599250672945,659.780029296875
2025-07-07 15:00:00,659.9994186320049,661.5440032958984,-0.7621185873164303,660.530029296875
2025-07-07 15:15:00,659.7810339511183,661.4270050048829,-1.5382899180595306,659.8200073242188
2025-07-07 15:30:00,659.4811509446587,661.293505859375,-1.2358906439837596,659.4000244140625
2025-07-07 15:45:00,659.1381068540265,661.1540069580078,-1.2952191154890003,659.02001953125
2025-07-07 16:00:00,658.8337850889015,660.9925048828125,-2.2975599250672945,658.7999877929688
2025-07-07 16:15:00,658.0963461498521,660.7485046386719,-2.2975599250672945,657.6099853515625
2025-07-07 16:30:00,658.0391119043787,660.5545043945312,-0.6886719073322317,658.469970703125
2025-07-07 16:45:00,657.5799562361142,660.307504272461,-2.2975599250672945,657.3699951171875
2025-07-07 17:00:00,657.6451746586565,660.1295043945313,-0.45184409262090997,658.1599731445312
2025-07-07 17:15:00,657.9279990190684,659.9920043945312,-0.7259340326879351,658.6500244140625
2025-07-07 17:30:00,658.2760077664709,659.8365051269532,-0.011313147862118459,658.8099975585938
2025-07-07 17:45:00,658.6401334859664,659.7180053710938,0.13160805638973055,659.1099853515625
2025-07-07 18:00:00,659.1227651173158,659.6350036621094,1.8212663369312945,659.6699829101562
2025-07-07 18:15:00,658.9339125614691,659.4535034179687,0.3987307984822275,658.510009765625
2025-07-07 18:30:00,659.0600656833085,659.3420043945313,0.32299919651126463,659.0900268554688
2025-07-07 18:45:00,659.9602979237653,659.2640045166015,2.2975599250672945,660.9000244140625
2025-07-07 19:00:00,660.5422557160495,659.2550048828125,2.2975599250672945,660.8900146484375
2025-07-07 19:15:00,661.170749442451,659.2805053710938,2.2975599250672945,661.52001953125
2025-07-07 19:30:00,661.4008246647363,659.3590057373046,1.7107934891916083,661.0700073242188
2025-07-07 19:45:00,661.6399938674632,659.4425048828125,2.2975599250672945,661.4500122070312
2025-07-07 20:00:00,660.9270686054991,659.4000030517578,0.4075516185159202,659.6799926757812
2025-07-07 20:15:00,660.5989954181114,659.4105041503906,0.9182888010051838,660.030029296875
2025-07-07 20:30:00,660.2233275793401,659.4285034179687,0.5195964192992035,659.760009765625
2025-07-07 20:45:00,659.7752326038093,659.44150390625,0.25678440944972275,659.280029296875
2025-07-07 21:00:00,659.3744756597728,659.4565032958984,0.1738402442962822,659.0999755859375
2025-07-07 21:15:00,658.6396634405196,659.4765045166016,-0.15244956008071567,658.010009765625
2025-07-07 21:30:00,658.9471688971155,659.543505859375,0.1380341902724686,659.8099975585938
2025-07-07 21:45:00,659.347793470377,659.6880065917969,0.5655850866000441,660.260009765625
2025-07-07 22:00:00,659.6323434881499,659.7830078125,0.34314197770071797,660.0599975585938
2025-07-07 22:15:00,659.6477683145758,659.8315063476563,-0.19478726774125474,659.6199951171875
2025-07-07 22:30:00,660.0116616965677,659.9130065917968,0.00020997588029621417,660.4400024414062
2025-07-07 22:45:00,660.1514768269716,659.967007446289,-0.20655736863777208,660.1900024414062
2025-07-07 23:00:00,660.5514145497295,660.0285095214844,0.0652838289029543,660.9000244140625
2025-07-07 23:15:00,660.6036067933283,660.1235076904297,-0.13733681110444398,660.4099731445312
2025-07-07 23:30:00,660.7826419789052,660.209506225586,0.38527057101134693,660.8099975585938
2025-07-07 23:45:00,660.9963668187238,660.2175048828125,0.26789715153716326,661.0599975585938
2025-07-08 00:00:00,661.5370716719755,660.2730041503906,0.6598218971980523,662.0
2025-07-08 00:15:00,662.070435721845,660.3185028076172,1.0220254661631543,662.4299926757812
2025-07-08 00:30:00,662.4407965992499,660.3890014648438,1.2103177511295198,662.47998046875
2025-07-08 00:45:00,662.1005060897511,660.3800018310546,1.0435370239048887,661.27001953125
2025-07-08 01:00:00,661.6166598489918,660.4320007324219,-0.112829440086633,660.719970703125
2025-07-08 01:15:00,661.1190174660334,660.4494995117187,-0.4367882514040022,660.3800048828125
2025-07-08 01:30:00,660.1552863349386,660.4204986572265,-1.1799334646303121,659.1799926757812
2025-07-08 01:45:00,659.2346183962351,660.3839965820313,-1.4777528408740535,658.5499877929688
2025-07-08 02:00:00,658.5839369400389,660.3484985351563,-2.2975599250672945,658.3900146484375
2025-07-08 02:15:00,658.7687767878857,660.4309967041015,-0.5300225219340645,659.6599731445312
2025-07-08 02:30:00,658.6012629985227,660.3824981689453,-2.2975599250672945,658.8400268554688
2025-07-08 02:45:00,658.2648877150556,660.2804962158203,-2.2975599250672945,658.219970703125
2025-07-08 03:00:00,658.2206011745099,660.2089965820312,-2.2975599250672945,658.6300048828125
2025-07-08 03:15:00,658.5778477429352,660.197998046875,-1.1250792210559313,659.4000244140625
2025-07-08 03:30:00,658.9103895768409,660.1499969482422,-2.2975599250672945,659.47998046875
2025-07-08 03:45:00,659.286828452138,660.1279968261719,-2.2975599250672945,659.75
2025-07-08 04:00:00,659.3140390772606,660.0429962158203,-2.2975599250672945,659.2000122070312
