family,params,pt_mult,sl_mult,horizon,risk_budget,status,n,pos_rate,min_p,max_mi,signals_per_day,target_signals_per_day,adaptive_used
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,12,0.4,PASS,56,0.75,0.04147584330069498,0.10632390666772773,0.41,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,12,0.7,PASS,56,0.8035714285714286,0.056564615664520146,0.07611635860326338,0.41,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,12,1.0,PASS,56,0.8571428571428571,0.0424117000764351,0.06005194898443422,0.41,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,24,0.4,PASS,56,0.75,0.04147584330069498,0.10632390666772773,0.41,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,24,0.7,PASS,56,0.8035714285714286,0.056564615664520146,0.07611635860326338,0.41,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,24,1.0,PASS,56,0.8571428571428571,0.0424117000764351,0.06005194898443422,0.41,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,48,0.4,PASS,56,0.7321428571428571,0.057293584270663646,0.12561666704833474,0.41,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,48,0.7,PASS,56,0.7678571428571429,0.04755950894669967,0.11662500532595699,0.41,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,48,1.0,PASS,56,0.8035714285714286,0.058276827081775534,0.08372492136877874,0.41,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,12,0.4,PASS,56,0.8571428571428571,0.08234913551093337,0.05701690475823984,0.41,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,12,0.7,PASS,56,0.8571428571428571,0.08234913551093337,0.05701690475823984,0.41,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,12,1.0,PASS,56,0.8928571428571429,0.0688286043668888,0.050252195196256455,0.41,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,24,0.4,PASS,56,0.8571428571428571,0.08234913551093337,0.05701690475823984,0.41,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,24,0.7,PASS,56,0.8571428571428571,0.08234913551093337,0.05701690475823984,0.41,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,24,1.0,PASS,56,0.8928571428571429,0.0688286043668888,0.050252195196256455,0.41,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,48,0.4,PASS,56,0.8392857142857143,0.04478433860975069,0.10353964661743609,0.41,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,48,0.7,PASS,56,0.8392857142857143,0.04478433860975069,0.10353964661743609,0.41,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,48,1.0,PASS,56,0.875,0.058594793282529284,0.11377178563351231,0.41,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,12,0.4,PASS,56,0.7857142857142857,0.039961345185651566,0.059718275040504754,0.41,7.5,False
