p_min,n_prob_ge_pmin,gate_n_eval,gate_auc,gate_ece,gate_avg_pnl,gate_total_pnl,gate_profit_factor,gate_win_rate,n_trades,avg_trade_pnl,total_pnl,profit_factor,win_rate
0.2,7421,7421,0.4736934606439597,0.12632160992837907,0.0008042410331992637,5.968272707371736,1.1527954729967245,0.4185419754750034,7421,0.0002663212220311398,1.9763697886930887,1.1384698819087016,0.4185419754750034
0.25,7421,7421,0.4736934606439597,0.12632160992837907,0.0008042410331992637,5.968272707371736,1.1527954729967245,0.4185419754750034,7421,0.00023448891029033606,1.740142203264584,1.1360673583987713,0.4185419754750034
0.3,7421,7421,0.4736934606439597,0.12632160992837907,0.0008042410331992637,5.968272707371736,1.1527954729967245,0.4185419754750034,7421,0.0001990135179735316,1.4768793168815781,1.1327066349764319,0.4185419754750034
0.35,7400,7400,0.47415358404680286,0.12722853182984223,0.0007919939538054634,5.860755258160429,1.150354358609586,0.41824324324324325,7400,0.00016014729516289567,1.1850899842054277,1.1278572601305603,0.41824324324324325
0.4,7369,7369,0.47228067022256437,0.1271225257765195,0.0008149215712164712,6.005157058294176,1.1550439153861138,0.41905278870945856,7368,0.00011655299849850536,0.8587630431855843,1.119467958746954,0.4189739413680782
0.45,7301,7301,0.4718968721231157,0.12824437115247797,0.0008083536064087261,5.9017896803901095,1.153658514807071,0.4189837008628955,7301,6.799546640824056e-05,0.4964349002465642,1.101802496638286,0.4189837008628955
0.5,6884,6884,0.47684387555069796,0.1353609375435741,0.0007084112041843597,4.876702729605132,1.1334487409150933,0.41516560139453806,6884,2.0165574234386276e-05,0.13881981302951518,1.0581420455439423,0.41516560139453806
0.55,3424,3424,0.4981552378347042,0.16240512759981818,-2.4424728194186525e-05,-0.08363026933689466,0.9953548118761827,0.4036214953271028,3424,-3.5247552443264867e-06,-0.01206876195657389,0.9658061054808725,0.4036214953271028
0.6,84,84,0.5763532763532763,0.17512454355382287,0.0005018682864783086,0.04215693606417792,1.1212297221587684,0.4642857142857143,84,0.00010009522876051901,0.008407999215883599,1.4142926511663887,0.4642857142857143
