family,params,pt_mult,sl_mult,horizon,risk_budget,status,n,pos_rate,min_p,max_mi,signals_per_day,target_signals_per_day,adaptive_used
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,16,0.4,PASS,281,0.7900355871886121,0.2816558899223814,0.05240644935848593,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,16,0.7,PASS,281,0.8291814946619217,0.11438113676994391,0.04143182103580312,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,16,1.0,PASS,281,0.8469750889679716,0.07894230949910999,0.023012003090400412,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,24,0.4,PASS,281,0.7580071174377224,0.09810259979450371,0.06149007652122496,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,24,0.7,PASS,281,0.797153024911032,0.03139323621167632,0.07070318475034743,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,24,1.0,PASS,281,0.8185053380782918,0.03346549667042005,0.06259884334006127,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,48,0.4,PASS,281,0.6868327402135231,0.07567797730700163,0.08655093918940704,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,48,0.7,PASS,281,0.7259786476868327,0.029251060139765302,0.05356780511062276,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,48,1.0,PASS,281,0.7437722419928826,0.034394764702452896,0.048672045255354845,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,16,0.4,PASS,281,0.8256227758007118,0.1562785178995387,0.038325979827162904,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,16,0.7,PASS,281,0.8469750889679716,0.1262728055684023,0.05998434796371477,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,16,1.0,PASS,281,0.8754448398576512,0.12379377359894041,0.06096035799850075,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,24,0.4,PASS,281,0.800711743772242,0.1391002990163014,0.034209683169764915,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,24,0.7,PASS,281,0.8220640569395018,0.07377987545147421,0.022814161506757635,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,24,1.0,PASS,281,0.8505338078291815,0.11430684194903676,0.04071989630844808,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,48,0.4,PASS,281,0.7615658362989324,0.11066403871386664,0.06862496596930878,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,48,0.7,PASS,281,0.7686832740213523,0.07618184019925647,0.061068446517607455,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,48,1.0,PASS,281,0.8042704626334519,0.05033331990088928,0.042270450204897614,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,16,0.4,PASS,281,0.8398576512455516,0.2747447594562814,0.035880925485878734,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,16,0.7,PASS,281,0.8647686832740213,0.1482320248607704,0.018203199012781113,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,16,1.0,PASS,281,0.8754448398576512,0.1273215992792993,0.01783109297998653,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,24,0.4,PASS,281,0.8078291814946619,0.07091777683742018,0.06697119678489294,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,24,0.7,PASS,281,0.8434163701067615,0.025569916187520938,0.040315679397395776,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,24,1.0,PASS,281,0.8540925266903915,0.028095280004870417,0.041387987743556565,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,48,0.4,PASS,281,0.7758007117437722,0.04820644653718958,0.07883745492845051,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,48,0.7,PASS,281,0.8113879003558719,0.011816457458553975,0.05682932863955248,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,48,1.0,PASS,281,0.8220640569395018,0.014153590203020146,0.061006487040360824,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.6,16,0.4,PASS,281,0.8683274021352313,0.32800918366319454,0.0529674349884619,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.6,16,0.7,PASS,281,0.8861209964412812,0.4589063322716911,0.046229228538937406,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.6,16,1.0,PASS,281,0.896797153024911,0.48800533007110025,0.041035599685990576,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.6,24,0.4,PASS,281,0.8362989323843416,0.12269072738980988,0.06255508415679678,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.6,24,0.7,PASS,281,0.8540925266903915,0.19984757527901487,0.07271772703701718,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.6,24,1.0,PASS,281,0.8754448398576512,0.1628183441067326,0.05560029521312071,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.6,48,0.4,PASS,281,0.8078291814946619,0.15147311215045095,0.05332940922585383,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.6,48,0.7,PASS,281,0.8256227758007118,0.07437519371682663,0.06412504230135241,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.6,48,1.0,PASS,281,0.8469750889679716,0.04683145039919127,0.04106233461057851,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.25,0.75,16,0.4,PASS,281,0.8612099644128114,0.2595973688366344,0.023725170587447053,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.25,0.75,16,0.7,PASS,281,0.8825622775800712,0.14356274605641367,0.030360952241641037,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.25,0.75,16,1.0,PASS,281,0.896797153024911,0.1198334872909628,0.03647452455564082,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.25,0.75,24,0.4,PASS,281,0.8398576512455516,0.06588372056099609,0.051852275303686746,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.25,0.75,24,0.7,PASS,281,0.8683274021352313,0.022117973263173246,0.05619024405449213,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.25,0.75,24,1.0,PASS,281,0.8790035587188612,0.022737435974897316,0.05733802884696626,4.84,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.25,0.75,48,0.4,PASS,281,0.800711743772242,0.02055892353566036,0.08431852735293521,4.84,7.5,False
