uuid,family,score,CI_score,PSR,Overlap_Ratio,CV_freq,IR_cv,Dir_consistency,OOS_R2,IC,IC_IR,DSR,SPA_p,Sparsity,feature_importance,event_count,Parent_Overlap,Interventional_Contrast,Overlap_Support,Path_Stability,Structural_Importance,Layer2Score,survival_status,causal_quality_status,AUC,PR-AUC
"COND_OHLCV_VOLATILITY_SPIKE_ON_INVENTORY_{'type': 'regime_conditioned', 'parent': 'OHLCV_VOLATILITY_SPIKE', 'condition': 'INVENTORY_SPECIALIST', 'risk_budget': 0.7, 'pt_mult': 2.0, 'sl_mult': 1.0, 'horizon': 48}_532_Chaos",COND_OHLCV_VOLATILITY_SPIKE_ON_INVENTORY,0.47635224617793653,0.015,0.39095620651096785,0.5810055865921788,0.748062986757368,0.7173919538704254,0.717877094972067,0.0,0.1838140526869221,0.8331288957748479,0.490094123632829,0.004,7.0,"[{'feature': 'spectral_information_specialist_d1_x_volume_causal', 'importance': 12.0}, {'feature': 'momentum_decay_w20', 'importance': 10.0}, {'feature': 'trend_alignment_score_w20', 'importance': 10.0}, {'feature': 'spectral_trend_specialist_d2_causal_adjusted', 'importance': 9.0}, {'feature': 'efficiency_ratio_volatility', 'importance': 9.0}, {'feature': 'spectral_bar_efficiency_specialist_d2', 'importance': 8.0}, {'feature': 'vol_compression_duration_w50', 'importance': 7.0}, {'feature': 'spectral_entropy_specialist_s4_causal_adjusted', 'importance': 6.0}, {'feature': 'momentum_decay_w50', 'importance': 6.0}, {'feature': 'spectral_reversal_specialist_d2', 'importance': 6.0}, {'feature': 'spectral_bar_efficiency_specialist_d2_causal_denoised', 'importance': 6.0}, {'feature': 'spectral_bar_efficiency_specialist_d1_causal_adjusted', 'importance': 5.0}, {'feature': 'range_expansion_ratio_w20', 'importance': 5.0}, {'feature': 'close_location_value_w10', 'importance': 4.0}, {'feature': 'donchian_position_w20', 'importance': 4.0}, {'feature': 'spectral_tick_rule_specialist_d2_causal_denoised', 'importance': 4.0}, {'feature': 'cumulative_info_impact_w20', 'importance': 4.0}, {'feature': 'body_to_range_w10', 'importance': 4.0}, {'feature': 'volume_without_progress_w10', 'importance': 4.0}, {'feature': 'vol_acceleration_w20', 'importance': 4.0}, {'feature': 'trend_alignment_score_w10', 'importance': 4.0}, {'feature': 'bars_since_compression_ended_w10', 'importance': 3.0}, {'feature': 'body_to_range_w50', 'importance': 3.0}, {'feature': 'spectral_trend_specialist_d3_causal_adjusted', 'importance': 3.0}, {'feature': 'volatility_trend_slope_w20', 'importance': 2.0}, {'feature': 'vwap_zscore_w10', 'importance': 2.0}, {'feature': 'bar_duration', 'importance': 2.0}, {'feature': 'spectral_bar_efficiency_specialist_d2_causal_adjusted', 'importance': 2.0}, {'feature': 'close_location_value', 'importance': 1.0}, {'feature': 'shadow_asymmetry_w50', 'importance': 1.0}, {'feature': 'spectral_entropy_specialist_s4_causal_denoised', 'importance': 1.0}, {'feature': 'time_weighted_sr_strength_w20', 'importance': 1.0}, {'feature': 'range_expansion_ratio_w50', 'importance': 1.0}, {'feature': 'signed_price_impact_w20', 'importance': 0.0}, {'feature': 'spectral_volatility_specialist_s4_causal_adjusted', 'importance': 0.0}]",179,0.5810055865921788,0.010768156424581005,0.4189944134078212,0.7173919538704254,0.017757210790303832,0.47635224617793653,PASSED,WEAK,0.5185185185185185,0.36755330098983346
"RELAXATION_GEOMETRY_DECAY_RATE_20_POS_{'source': 'decay_rate_20', 'side': 'positive', 'method': 'continuous_z_threshold', 'risk_budget': 0.7, 'pt_mult': 2.0, 'sl_mult': 1.0, 'horizon': 48}_510_Chaos",RELAXATION_GEOMETRY_DECAY_RATE_20_POS,0.32836762090087934,0.015,0.44149981676494665,0.7102803738317757,0.5313433705763225,3.478770877454066,0.5295950155763239,0.0,0.15054318307185283,0.7742350179635974,0.023619630381370896,0.356,10.0,"[{'feature': 'signed_price_impact_w50', 'importance': 13.0}, {'feature': 'trend_efficiency_ratio_w10', 'importance': 11.0}, {'feature': 'adx_trend_strength_w10', 'importance': 9.0}, {'feature': 'vol_trend_conflict_w10', 'importance': 7.0}, {'feature': 'volatility_zscore_w10', 'importance': 7.0}, {'feature': 'adx_w50', 'importance': 7.0}, {'feature': 'shadow_asymmetry_w20', 'importance': 7.0}, {'feature': 'shadow_asymmetry_w10', 'importance': 7.0}, {'feature': 'spec_information_specialist', 'importance': 6.0}, {'feature': 'trend_slope_stability_w50', 'importance': 6.0}, {'feature': 'spectral_bar_efficiency_specialist_d2_x_volume_causal', 'importance': 6.0}, {'feature': 'spectral_bar_efficiency_specialist_d1_x_close_causal', 'importance': 5.0}, {'feature': 'bars_since_trend_exhaustion_signal_w50', 'importance': 5.0}, {'feature': 'bars_since_vol_spike_w10', 'importance': 5.0}, {'feature': 'spectral_information_specialist_d3_x_volume_causal', 'importance': 5.0}, {'feature': 'vol_compression_duration_w50', 'importance': 5.0}, {'feature': 'spectral_trend_specialist_d1_causal_adjusted', 'importance': 5.0}, {'feature': 'volume_without_progress_w50', 'importance': 5.0}, {'feature': 'rolling_kurtosis_w50', 'importance': 5.0}, {'feature': 'spectral_volatility_specialist_d1_causal_adjusted', 'importance': 4.0}, {'feature': 'vol_acceleration_w10', 'importance': 4.0}, {'feature': 'spec_cusum_break_specialist_x_volume_causal', 'importance': 4.0}, {'feature': 'delta_volume_divergence_w20', 'importance': 4.0}, {'feature': 'spectral_tick_rule_specialist_d3', 'importance': 4.0}, {'feature': 'spectral_entropy_specialist_d1_causal_adjusted', 'importance': 4.0}, {'feature': 'spectral_volatility_specialist_s4_causal_denoised', 'importance': 4.0}, {'feature': 'trend_duration_w20', 'importance': 4.0}, {'feature': 'bars_since_trend_exhaustion_signal_w20', 'importance': 3.0}, {'feature': 'bars_since_compression_ended_w50', 'importance': 3.0}, {'feature': 'spectral_information_specialist_d1_x_volume_causal', 'importance': 3.0}, {'feature': 'absorption_x_vol_spike_w50', 'importance': 3.0}, {'feature': 'touch_count_near_price_w10', 'importance': 3.0}, {'feature': 'left_tail_var_ratio_w50', 'importance': 3.0}, {'feature': 'spectral_reversal_specialist_d2_causal_adjusted', 'importance': 3.0}, {'feature': 'volatility_trend_slope_w50', 'importance': 3.0}, {'feature': 'volatility_trend_slope', 'importance': 2.0}, {'feature': 'rolling_kurtosis_w10', 'importance': 2.0}, {'feature': 'surprise_magnitude_w10', 'importance': 2.0}, {'feature': 'cumulative_info_impact', 'importance': 2.0}, {'feature': 'adx_trend_strength_w50', 'importance': 2.0}, {'feature': 'trend_efficiency_ratio_w20', 'importance': 2.0}, {'feature': 'volume_burst_w50', 'importance': 2.0}, {'feature': 'spectral_tick_rule_specialist_d2_x_close_causal', 'importance': 2.0}, {'feature': 'trend_slope_stability_w10', 'importance': 2.0}, {'feature': 'spectral_entropy_specialist_s4_causal_adjusted', 'importance': 1.0}, {'feature': 'volatility_zscore_w20', 'importance': 1.0}, {'feature': 'rogers_satchell_volatility_w10', 'importance': 1.0}, {'feature': 'macd_hist_w50', 'importance': 1.0}, {'feature': 'spectral_volatility_specialist_d4_causal_adjusted', 'importance': 1.0}, {'feature': 'spectral_reversal_specialist_d2_causal_denoised', 'importance': 1.0}, {'feature': 'spectral_inventory_specialist_d1_causal_adjusted', 'importance': 1.0}, {'feature': 'spectral_reversal_specialist_d1_causal_adjusted', 'importance': 1.0}, {'feature': 'momentum_decay_w50', 'importance': 1.0}, {'feature': 'spec_information_specialist_causal_denoised', 'importance': 1.0}, {'feature': 'cci_w10', 'importance': 1.0}, {'feature': 'volume_without_progress_w10', 'importance': 1.0}, {'feature': 'spectral_volume_specialist_d4_causal_adjusted', 'importance': 1.0}, {'feature': 'ease_of_movement_w50', 'importance': 0.0}, {'feature': 'downside_semivariance_w10', 'importance': 0.0}, {'feature': 'cross_tf_info_ratio_w10', 'importance': 0.0}, {'feature': 'yang_zhang_volatility_w10', 'importance': 0.0}, {'feature': 'max_runup_w10', 'importance': 0.0}, {'feature': 'bars_since_vol_spike_w50', 'importance': 0.0}, {'feature': 'bars_since_compression_ended_w10', 'importance': 0.0}]",321,0.7102803738317757,0.007943925233644858,0.28971962616822433,3.478770877454066,0.01725814774607779,0.32836762090087934,PASSED,WEAK,0.6427061310782242,0.3008548214534911
"LIQUIDITY_SPECIALIST_{'threshold': 2.7, 'window': 20, 'risk_budget': 0.7, 'pt_mult': 1.5, 'sl_mult': 1.0, 'horizon': 16}_345_Chaos",LIQUIDITY_SPECIALIST,0.39280272922970594,0.015,0.4417640386480697,0.5698924731182796,1.062649969919254,18.567407814534867,0.5376344086021505,0.0,0.3106254713215449,1.8580976799878453,0.011462650664536491,0.5,3.6,"[{'feature': 'surprise_magnitude', 'importance': 12.0}, {'feature': 'bars_since_trend_exhaustion_signal_w10', 'importance': 7.0}, {'feature': 'shadow_asymmetry_w10', 'importance': 6.0}, {'feature': 'cross_tf_info_ratio_w10', 'importance': 6.0}, {'feature': 'spectral_inventory_specialist_d4_causal_adjusted', 'importance': 6.0}, {'feature': 'donchian_width_w20', 'importance': 5.0}, {'feature': 'spectral_trend_specialist_d1', 'importance': 5.0}, {'feature': 'cmf_w50', 'importance': 5.0}, {'feature': 'spectral_inventory_specialist_d4', 'importance': 5.0}, {'feature': 'spectral_bar_efficiency_specialist_d1_x_volume_causal', 'importance': 4.0}, {'feature': 'close_location_value', 'importance': 4.0}, {'feature': 'spectral_bar_efficiency_specialist_d1_causal_adjusted', 'importance': 4.0}, {'feature': 'volume_burst_w10', 'importance': 4.0}, {'feature': 'force_index_w10', 'importance': 2.0}, {'feature': 'spectral_trend_specialist_d1_x_volume_causal', 'importance': 1.0}, {'feature': 'spectral_bar_efficiency_specialist_d1', 'importance': 0.0}, {'feature': 'spec_tick_rule_specialist_x_close_causal', 'importance': 0.0}, {'feature': 'spectral_inventory_specialist_d4_causal_denoised', 'importance': 0.0}]",93,0.5698924731182796,0.008064516129032258,0.4301075268817204,18.567407814534867,0.01965938206982317,0.39280272922970594,PASSED,WEAK,0.4,0.17029530347608152
"META_WEIGHTED_SUM_COMPOSITE_COND_OHLCV_VOLATILITY_SPIKE_ON_VOLUME_OHLCV_RETURN_SHOCK_60MIN_INT_{'type': 'weighted_sum', 'source': 'COMPOSITE_COND_OHLCV_VOLATILITY_SPIKE_ON_VOLUME_OHLCV_RETURN_SHOCK_60MIN_INT', 'parent_smooth': 'COND_OHLCV_VOLATILITY_SPIKE_ON_VOLUME', 'level': 11, 'risk_budget': 0.7, 'pt_mult': 2.0, 'sl_mult': 1.0, 'horizon': 48}_693_Chaos",META_WEIGHTED_SUM_COMPOSITE_COND_OHLCV_VOLATILITY_SPIKE_ON_VOLUME_OHLCV_RETURN_SHOCK_60MIN_INT,0.37980043129921337,0.015,0.40099655077056173,0.9778401122019635,0.48890992776001047,0.8604932707581876,0.6422159887798036,0.0,0.04990510685098044,0.13520195034544175,0.26077093179091554,0.036,10.0,"[{'feature': 'rolling_skewness_w10', 'importance': 9.0}, {'feature': 'vol_trend_conflict_w50', 'importance': 8.0}, {'feature': 'hilbert_transform_phase', 'importance': 8.0}, {'feature': 'touch_count_near_price_w10', 'importance': 8.0}, {'feature': 'efficiency_ratio_volatility', 'importance': 8.0}, {'feature': 'rsi_ratio_w50_vs_w200', 'importance': 8.0}, {'feature': 'parkinson_volatility_w20', 'importance': 7.0}, {'feature': 'directional_consistency_w50', 'importance': 7.0}, {'feature': 'bars_since_compression_ended_w20', 'importance': 6.0}, {'feature': 'trend_duration_w10', 'importance': 6.0}, {'feature': 'spectral_cusum_break_specialist_d3', 'importance': 6.0}, {'feature': 'momentum_decay_w10', 'importance': 6.0}, {'feature': 'tick_direction', 'importance': 6.0}, {'feature': 'volume_without_progress_w20', 'importance': 6.0}, {'feature': 'volatility_trend_slope_w20', 'importance': 5.0}, {'feature': 'spectral_information_specialist_s4_x_volume_causal', 'importance': 5.0}, {'feature': 'shadow_asymmetry_w10', 'importance': 5.0}, {'feature': 'spectral_tick_rule_specialist_d1_x_close_causal', 'importance': 5.0}, {'feature': 'vwap_zscore_w50', 'importance': 5.0}, {'feature': 'vol_acceleration_w50', 'importance': 5.0}, {'feature': 'sma_ratio_w50_vs_w200', 'importance': 5.0}, {'feature': 'high_low_range', 'importance': 5.0}, {'feature': 'aroon_oscillator_w10', 'importance': 5.0}, {'feature': 'rsi_kalman', 'importance': 5.0}, {'feature': 'spectral_inventory_specialist_d2', 'importance': 5.0}, {'feature': 'spectral_bar_efficiency_specialist_d1_causal_adjusted', 'importance': 5.0}, {'feature': 'vol_acceleration_w10', 'importance': 5.0}, {'feature': 'absorption_x_vol_spike_w10', 'importance': 5.0}, {'feature': 'delta_volume_divergence_w10', 'importance': 5.0}, {'feature': 'spectral_inventory_specialist_d1_causal_residual', 'importance': 5.0}, {'feature': 'spectral_tick_rule_specialist_d2_causal_residual', 'importance': 5.0}, {'feature': 'spectral_cusum_break_specialist_d2_x_volume_causal', 'importance': 5.0}, {'feature': 'trend_alignment_score_w20', 'importance': 4.0}, {'feature': 'spectral_volatility_specialist_d1_causal_adjusted', 'importance': 4.0}, {'feature': 'bars_since_compression_ended_w50', 'importance': 4.0}, {'feature': 'vol_compression_duration_w10', 'importance': 4.0}, {'feature': 'spectral_tick_rule_specialist_d2_causal_denoised', 'importance': 4.0}, {'feature': 'spectral_inventory_specialist_d1', 'importance': 4.0}, {'feature': 'breakout_follow_through_w10', 'importance': 4.0}, {'feature': 'rolling_skew_50', 'importance': 4.0}, {'feature': 'spectral_information_specialist_s4_causal_adjusted', 'importance': 4.0}, {'feature': 'bars_since_trend_exhaustion_signal_w50', 'importance': 4.0}, {'feature': 'time_weighted_sr_strength_w20', 'importance': 4.0}, {'feature': 'spectral_bar_efficiency_specialist_d2_causal_adjusted', 'importance': 4.0}, {'feature': 'spectral_tick_rule_specialist_s4_causal_adjusted', 'importance': 4.0}, {'feature': 'bars_since_compression_ended_w10', 'importance': 4.0}, {'feature': 'price_impact_w20', 'importance': 4.0}, {'feature': 'adx_w50', 'importance': 4.0}, {'feature': 'bars_since_vol_spike_w50', 'importance': 3.0}, {'feature': 'absorption_x_vol_spike_w50', 'importance': 3.0}, {'feature': 'volume_burst_w10', 'importance': 3.0}, {'feature': 'sma_ratio_w20_vs_w80', 'importance': 3.0}, {'feature': 'parkinson_volatility_w50', 'importance': 3.0}, {'feature': 'spectral_trend_specialist_d2_x_close_causal', 'importance': 3.0}, {'feature': 'spec_reversal_specialist_x_close_causal', 'importance': 3.0}, {'feature': 'spec_inventory_specialist_x_close_causal', 'importance': 3.0}, {'feature': 'surprise_magnitude', 'importance': 3.0}, {'feature': 'spectral_cusum_break_specialist_d2_causal_adjusted', 'importance': 3.0}, {'feature': 'compression_x_momentum_w20', 'importance': 3.0}, {'feature': 'spectral_reversal_specialist_d1', 'importance': 3.0}, {'feature': 'spectral_information_specialist_s4_x_close_causal', 'importance': 3.0}, {'feature': 'false_break_rate_w50', 'importance': 3.0}, {'feature': 'shadow_asymmetry', 'importance': 3.0}, {'feature': 'spectral_inventory_specialist_d2_x_close_causal', 'importance': 2.0}, {'feature': 'spec_volatility_specialist_causal_adjusted', 'importance': 2.0}, {'feature': 'spectral_reversal_specialist_d2_causal_denoised', 'importance': 2.0}, {'feature': 'rolling_kurtosis_w10', 'importance': 2.0}, {'feature': 'volume_burst', 'importance': 2.0}, {'feature': 'spectral_cusum_break_specialist_s4_causal_denoised', 'importance': 2.0}, {'feature': 'depth_imbalance', 'importance': 2.0}, {'feature': 'spectral_trend_specialist_d1_x_close_causal', 'importance': 2.0}, {'feature': 'left_tail_var_ratio_w50', 'importance': 2.0}, {'feature': 'spectral_trend_specialist_d1', 'importance': 2.0}, {'feature': 'volume_burst_w50', 'importance': 2.0}, {'feature': 'spectral_volatility_breakout_specialist_d1_causal_adjusted', 'importance': 2.0}, {'feature': 'trend_efficiency_ratio_w20', 'importance': 2.0}, {'feature': 'rolling_kurtosis_50', 'importance': 2.0}, {'feature': 'spectral_reversal_specialist_d3_causal_residual', 'importance': 2.0}, {'feature': 'spectral_trend_specialist_d4_causal_adjusted', 'importance': 2.0}, {'feature': 'spectral_volatility_breakout_specialist_d1_causal_denoised', 'importance': 1.0}, {'feature': 'spectral_cusum_break_specialist_d1_causal_residual', 'importance': 1.0}, {'feature': 'spectral_information_specialist_d1_causal_adjusted', 'importance': 1.0}, {'feature': 'adx_w10', 'importance': 1.0}, {'feature': 'cci_w50', 'importance': 1.0}, {'feature': 'spread', 'importance': 1.0}, {'feature': 'spec_reversal_specialist_x_volume_causal', 'importance': 1.0}, {'feature': 'spectral_trend_specialist_d2', 'importance': 1.0}, {'feature': 'returns_4h', 'importance': 1.0}, {'feature': 'spectral_tick_rule_specialist_d2', 'importance': 1.0}, {'feature': 'spectral_entropy_specialist_d4_causal_adjusted', 'importance': 1.0}, {'feature': 'spectral_tick_rule_specialist_s4_causal_denoised', 'importance': 1.0}, {'feature': 'range_expansion_ratio_w10', 'importance': 1.0}, {'feature': 'false_break_rate_w20', 'importance': 1.0}, {'feature': 'spec_information_specialist', 'importance': 1.0}, {'feature': 'spec_information_specialist_causal_denoised', 'importance': 1.0}, {'feature': 'spectral_information_specialist_d2', 'importance': 1.0}, {'feature': 'cusum_rev_pos', 'importance': 0.0}, {'feature': 'spectral_information_specialist_d4_x_volume_causal', 'importance': 0.0}, {'feature': 'spectral_information_specialist_d4_x_close_causal', 'importance': 0.0}, {'feature': 'spectral_cusum_break_specialist_d1_causal_adjusted', 'importance': 0.0}]",3565,0.9778401122019635,0.009633239831697053,0.02215988779803646,0.8604932707581876,0.015748576602764706,0.37980043129921337,PASSED,WEAK,0.5420052937667761,0.17872391141492305
"VOLATILITY_SPECIALIST_{'quantile': 2.7, 'window': 15, 'risk_budget': 0.7, 'pt_mult': 1.5, 'sl_mult': 1.0, 'horizon': 16}_315_Chaos",VOLATILITY_SPECIALIST,0.4105752695039326,0.015,0.4299931522192233,0.5547445255474452,0.8010884746169893,2.7991191430356173,0.5437956204379562,0.0,0.196575815869474,0.7162414792595502,0.11235951631971441,0.132,5.4,"[{'feature': 'tail_event_flag_w10', 'importance': 13.0}, {'feature': 'spectral_reversal_specialist_d1_causal_adjusted', 'importance': 11.0}, {'feature': 'cross_tf_info_ratio_w10', 'importance': 10.0}, {'feature': 'spectral_tick_rule_specialist_d1', 'importance': 10.0}, {'feature': 'trend_persistence_w10', 'importance': 10.0}, {'feature': 'cusum_rev_pos', 'importance': 8.0}, {'feature': 'rolling_efficiency_ratio', 'importance': 7.0}, {'feature': 'close_location_value_w10', 'importance': 6.0}, {'feature': 'spectral_trend_specialist_d1_x_close_causal', 'importance': 6.0}, {'feature': 'spectral_volume_specialist_s4_causal_adjusted', 'importance': 6.0}, {'feature': 'close_causal_adjusted', 'importance': 5.0}, {'feature': 'vol_trend_conflict_w50', 'importance': 5.0}, {'feature': 'time_weighted_sr_strength_w20', 'importance': 4.0}, {'feature': 'shadow_asymmetry', 'importance': 3.0}, {'feature': 'tail_event_flag_w50', 'importance': 3.0}, {'feature': 'spectral_cusum_break_specialist_d3_causal_adjusted', 'importance': 3.0}, {'feature': 'volume_causal_adjusted', 'importance': 3.0}, {'feature': 'time_weighted_sr_strength_w10', 'importance': 3.0}, {'feature': 'rv_z_short', 'importance': 2.0}, {'feature': 'body_to_range_w20', 'importance': 2.0}, {'feature': 'smoothed_return', 'importance': 2.0}, {'feature': 'volatility_zscore_w10', 'importance': 2.0}, {'feature': 'rogers_satchell_volatility_w20', 'importance': 2.0}, {'feature': 'buy_volume_ratio', 'importance': 1.0}, {'feature': 'time_weighted_sr_strength_w50', 'importance': 1.0}, {'feature': 'vol_acceleration_w50', 'importance': 1.0}, {'feature': 'kalman_uncertainty', 'importance': 0.0}]",137,0.5547445255474452,0.008156934306569342,0.44525547445255476,2.7991191430356173,0.017948637238042107,0.4105752695039326,PASSED,WEAK,0.33513513513513515,0.10402141717931192
"SURPRISE_Z_CONTINUOUS_RETURN_SURPRISE_Z_20_POS_{'source': 'return_surprise_z_20', 'side': 'positive', 'method': 'continuous_z_threshold', 'risk_budget': 0.7, 'pt_mult': 2.0, 'sl_mult': 1.0, 'horizon': 48}_507_Chaos",SURPRISE_Z_CONTINUOUS_RETURN_SURPRISE_Z_20_POS,0.0,0.015,0.40134766758300267,0.6303501945525292,0.5293271569816315,0.8637997431886234,0.6245136186770428,0.0,0.17110616096277556,1.0895550716390476,0.5254834467091584,0.008,10.0,"[{'feature': 'spectral_bar_efficiency_specialist_d2_causal_adjusted', 'importance': 11.0}, {'feature': 'kalman_uncertainty', 'importance': 11.0}, {'feature': 'spectral_information_specialist_d1_x_volume_causal', 'importance': 9.0}, {'feature': 'spectral_volatility_specialist_d3_causal_adjusted', 'importance': 9.0}, {'feature': 'spectral_bar_efficiency_specialist_d1_causal_adjusted', 'importance': 7.0}, {'feature': 'trend_alignment_score_w50', 'importance': 7.0}, {'feature': 'trend_persistence_w20', 'importance': 7.0}, {'feature': 'trend_slope_stability_w50', 'importance': 6.0}, {'feature': 'volume_x_close_causal', 'importance': 6.0}, {'feature': 'spectral_trend_specialist_d2_x_volume_causal', 'importance': 6.0}, {'feature': 'spectral_volatility_breakout_specialist_d4', 'importance': 6.0}, {'feature': 'range_expansion_ratio_w50', 'importance': 6.0}, {'feature': 'spectral_bar_efficiency_specialist_d1', 'importance': 5.0}, {'feature': 'bars_since_breakout_attempt_w10', 'importance': 5.0}, {'feature': 'volume_without_progress_w10', 'importance': 5.0}, {'feature': 'hurst_proxy_w50', 'importance': 5.0}, {'feature': 'rolling_sharpe', 'importance': 5.0}, {'feature': 'trend_per_vol_w10', 'importance': 4.0}, {'feature': 'rolling_kurtosis_50', 'importance': 4.0}, {'feature': 'delta_volume_divergence_w50', 'importance': 4.0}, {'feature': 'spectral_trend_specialist_s4_causal_denoised', 'importance': 4.0}, {'feature': 'spectral_trend_specialist_d3_causal_adjusted', 'importance': 4.0}, {'feature': 'rolling_skew_50', 'importance': 4.0}, {'feature': 'spectral_trend_specialist_d2_causal_denoised', 'importance': 4.0}, {'feature': 'spectral_volume_specialist_d3_causal_adjusted', 'importance': 4.0}, {'feature': 'vol_adjusted_returns', 'importance': 4.0}, {'feature': 'spec_volume_specialist_causal_denoised', 'importance': 4.0}, {'feature': 'vol_ratio_w20_vs_w80', 'importance': 3.0}, {'feature': 'time_of_day', 'importance': 3.0}, {'feature': 'spec_entropy_specialist_causal_adjusted', 'importance': 3.0}, {'feature': 'macd_hist', 'importance': 3.0}, {'feature': 'volume_weighted_rsi_w50', 'importance': 3.0}, {'feature': 'yang_zhang_volatility_w20', 'importance': 2.0}, {'feature': 'close_causal_adjusted', 'importance': 2.0}, {'feature': 'ease_of_movement_w10', 'importance': 2.0}, {'feature': 'trend_persistence_w10', 'importance': 2.0}, {'feature': 'false_break_rate_w20', 'importance': 2.0}, {'feature': 'rv_z_short', 'importance': 1.0}, {'feature': 'vol_compression_duration_w20', 'importance': 1.0}, {'feature': 'spectral_information_specialist_d2_causal_denoised', 'importance': 1.0}, {'feature': 'volume_burst_w10', 'importance': 1.0}, {'feature': 'spec_entropy_specialist_causal_denoised', 'importance': 1.0}, {'feature': 'spectral_bar_efficiency_specialist_d1_causal_denoised', 'importance': 1.0}, {'feature': 'force_index_w50', 'importance': 1.0}, {'feature': 'obv_slope_w50', 'importance': 1.0}, {'feature': 'donchian_width_w50', 'importance': 1.0}, {'feature': 'obv', 'importance': 1.0}, {'feature': 'spectral_entropy_specialist_s4_causal_denoised', 'importance': 1.0}, {'feature': 'volume_x_open_causal', 'importance': 0.0}, {'feature': 'volume_weighted_rsi_w10', 'importance': 0.0}, {'feature': 'spectral_information_specialist_d2', 'importance': 0.0}]",257,0.6303501945525292,0.009367704280155641,0.36964980544747084,0.8637997431886234,0.017566592414441633,0.0,FAILED,FAILED,0.6482142857142856,0.2531054754503853
"COND_OHLCV_VOLUME_SURGE_ON_VOLATILITY_{'type': 'regime_conditioned', 'parent': 'OHLCV_VOLUME_SURGE', 'condition': 'VOLATILITY_SPECIALIST', 'risk_budget': 0.7, 'pt_mult': 2.0, 'sl_mult': 1.0, 'horizon': 48}_535_Quiet",COND_OHLCV_VOLUME_SURGE_ON_VOLATILITY,0.4886293393498277,0.015,0.3983676814441003,0.44285714285714284,0.4158356101374497,0.7993578507878345,0.65,0.0,0.15612046338450375,0.6210086443213269,0.1987742473203909,0.068,5.6,"[{'feature': 'time_of_day', 'importance': 13.0}, {'feature': 'vol_trend_conflict_w50', 'importance': 11.0}, {'feature': 'vol_compression_duration_w10', 'importance': 11.0}, {'feature': 'adx_trend_strength_w50', 'importance': 11.0}, {'feature': 'body_to_range_w20', 'importance': 9.0}, {'feature': 'cusum_rev_pos', 'importance': 8.0}, {'feature': 'spectral_trend_specialist_d1_causal_adjusted', 'importance': 7.0}, {'feature': 'range_expansion_ratio_w10', 'importance': 6.0}, {'feature': 'shadow_asymmetry_w50', 'importance': 6.0}, {'feature': 'denoised_divergence', 'importance': 6.0}, {'feature': 'hurst_proxy_w20', 'importance': 6.0}, {'feature': 'downside_semivariance_w20', 'importance': 5.0}, {'feature': 'spec_trend_specialist_causal_denoised', 'importance': 5.0}, {'feature': 'spectral_reversal_specialist_d4_causal_denoised', 'importance': 4.0}, {'feature': 'spectral_reversal_specialist_d4_causal_adjusted', 'importance': 4.0}, {'feature': 'touch_count_near_price_w10', 'importance': 3.0}, {'feature': 'volume_without_progress_w20', 'importance': 3.0}, {'feature': 'rv_z_short', 'importance': 3.0}, {'feature': 'directional_consistency_w10', 'importance': 2.0}, {'feature': 'dollar_volume', 'importance': 2.0}, {'feature': 'spectral_inventory_specialist_d2_x_close_causal', 'importance': 1.0}, {'feature': 'spectral_volume_specialist_s4', 'importance': 0.0}, {'feature': 'volatility_1d', 'importance': 0.0}, {'feature': 'spectral_information_specialist_d3_causal_adjusted', 'importance': 0.0}, {'feature': 'rolling_momentum_10', 'importance': 0.0}, {'feature': 'spectral_reversal_specialist_d3', 'importance': 0.0}, {'feature': 'bars_since_compression_ended_w20', 'importance': 0.0}, {'feature': 'spectral_trend_specialist_d1_causal_residual', 'importance': 0.0}]",140,0.44285714285714284,0.00975,0.5571428571428572,0.7993578507878345,0.017341806950767556,0.4886293393498277,PASSED,WEAK,0.38775510204081637,0.16914628914628915
