timestamp,uuid,family,initial_features,final_features,retention_pct,selected_features_list
2025-12-29T21:12:34.739858,Geo_Sel3,Unified,324,70,21.604938271604937,"['max_runup_w10', 'shadow_asymmetry_w200', 'event_stop_abs', 'rv_z_short', 'absorption_x_vol_spike_w100', 'bars_since_vol_spike_w10', 'trend_alignment_score_w50', 'vwap_zscore_w50', 'bars_since_breakout_attempt_w100', 'max_runup_w100', 'false_break_rate_w100', 'price_impact_w200', 'ehlers_fisher_transform_w200', 'trend_duration_w100', 'trend_duration_w200', 'false_break_rate_w50', 'directional_consistency_w100', 'time_weighted_sr_strength_w150', 'rolling_kurtosis_w150', 'trend_alignment_score_w150', 'vol_trend_conflict_w200', 'trend_slope_stability_w150', 'body_to_range_w200', 'bars_since_vol_spike_w100', 'vol_compression_duration_w100', 'trend_duration_w50', 'absorption_x_vol_spike_w20', 'rogers_satchell_volatility_w50', 'rolling_skewness_w50', 'rsi_kalman', 'volatility_trend_slope_w100', 'delta_volume_divergence_w200', 'volume_weighted_rsi_w10', 'volatility_trend_slope_w200', 'time_weighted_sr_strength_w50', 'shadow_asymmetry_w50', 'delta_volume_divergence_w10', 'volatility_zscore_w100', 'bars_since_compression_ended_w200', 'volume_weighted_rsi_w20', 'false_break_rate_w150', 'trend_alignment_score_w20', 'range_per_volume_w150', 'signed_price_impact_w150', 'trend_efficiency_ratio_w200', 'left_tail_var_ratio_w150', 'bars_since_compression_ended_w50', 'price_impact_w100', 'trend_alignment_score_w100', 'bars_since_vol_spike_w150', 'touch_count_near_price_w150', 'vol_compression_duration_w200', 'trend_slope_stability_w50', 'price_impact_w50', 'volume_weighted_rsi_w150', 'body_to_range_w100', 'trend_slope_stability_w200', 'ehlers_fisher_transform_w100', 'bars_since_vol_spike_w200', 'absorption_x_vol_spike_w50', 'touch_count_near_price_w20', 'aroon_oscillator_w100', 'compression_x_momentum_w100', 'vwap_zscore_w100', 'tail_event_flag_w200', 'volatility_w10', 'vol_trend_conflict_w10', 'volume_weighted_rsi_w50', 'price_impact_w20', 'bars_since_vol_spike_w20']"
2025-12-29T21:13:04.060970,Geo_Sel8,Unified,324,70,21.604938271604937,"['bars_since_compression_ended_w20', 'bars_since_compression_ended_w100', 'kalman_trend', 'trend_slope_stability_w50', 'volatility_w20', 'false_break_rate_w200', 'false_break_rate_w100', 'close_location_value_w200', 'volatility_w150', 'aroon_oscillator_w50', 'time_weighted_sr_strength_w50', 'bars_since_trend_exhaustion_signal_w50', 'false_break_rate_w150', 'volume_without_progress_w50', 'aroon_oscillator_w100', 'rolling_skewness_w150', 'ease_of_movement_w200', 'yang_zhang_volatility_w10', 'max_runup_w100', 'body_to_range_w100', 'volume_weighted_rsi_w20', 'directional_consistency_w200', 'trend_alignment_score_w100', 'trend_duration_w150', 'rsi_kalman', 'climax_volume_flag_w10', 'trend_duration_w50', 'range_per_volume_w50', 'directional_consistency_w100', 'trend_duration_w20', 'volume_without_progress_w100', 'bars_since_vol_spike_w50', 'price_impact_w200', 'shadow_asymmetry_w150', 'signed_price_impact_w100', 'left_tail_var_ratio_w50', 'compression_x_momentum_w150', 'rolling_kurtosis_w50', 'shadow_asymmetry_w50', 'absorption_x_vol_spike_w100', 'vol_acceleration_w100', 'signed_price_impact_w150', 'volume_weighted_rsi_w10', 'bars_since_vol_spike_w150', 'drawdown_w20', 'left_tail_var_ratio_w100', 'false_break_rate_w50', 'close_location_value_w20', 'momentum_decay_w100', 'vol_trend_conflict_w10', 'volatility_trend_slope_w100', 'bars_since_vol_spike_w10', 'bars_since_compression_ended_w150', 'volume_weighted_rsi_w200', 'trend_duration_w200', 'trend_alignment_score_w200', 'momentum_decay_w200', 'momentum_decay_w50', 'touch_count_near_price_w150', 'absorption_x_vol_spike_w20', 'vol_compression_duration_w20', 'body_to_range_w200', 'downside_semivariance_w10', 'ease_of_movement_w20', 'event_range_to_stop_ratio_50', 'max_runup_w150', 'close_location_value_w100', 'directional_consistency_w150', 'momentum_decay_w20', 'body_to_range_w150']"
