family,params,pt_mult,sl_mult,horizon,risk_budget,status,n,pos_rate,min_p,max_mi,signals_per_day,target_signals_per_day,adaptive_used
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,16,0.4,PASS,166,0.8132530120481928,0.05009274572727096,0.09655982762433446,1.01,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,16,0.7,PASS,166,0.8373493975903614,0.030235526930538145,0.06624900747782103,1.01,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,16,1.0,PASS,166,0.8554216867469879,0.02549916162427644,0.06764233420228916,1.01,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,24,0.4,PASS,166,0.8132530120481928,0.1025263101467104,0.07316014793037784,1.01,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,24,0.7,PASS,166,0.8373493975903614,0.08997371903748197,0.09527226269361666,1.01,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,24,1.0,PASS,166,0.8554216867469879,0.07668095895348968,0.10961723132964352,1.01,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,48,0.4,PASS,165,0.7636363636363637,0.06888310277625036,0.04522624671413489,1.01,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,48,0.7,PASS,165,0.793939393939394,0.09967449245070226,0.05522991580931613,1.01,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,48,1.0,PASS,165,0.8181818181818182,0.11364147245729456,0.06137787562941188,1.01,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,16,0.4,PASS,166,0.8433734939759037,0.03700573367705144,0.09561108335126889,1.01,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,16,0.7,PASS,166,0.8554216867469879,0.06577190409723699,0.0699105614639901,1.01,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,16,1.0,PASS,166,0.8734939759036144,0.027371671794320696,0.09088955658053521,1.01,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,24,0.4,PASS,166,0.8493975903614458,0.043435658690370894,0.0705693005212682,1.01,7.5,False
