family,params,pt_mult,sl_mult,horizon,risk_budget,status,n,pos_rate,min_p,max_mi,signals_per_day,target_signals_per_day,adaptive_used
CAUSAL_SURPRISE,"{'params': (2.0, 'all')}",1.5,0.75,48,0.4,PASS,100,1.0,4.2354847685237654e-07,0.9948303291359237,50.0,7.5,False
CAUSAL_SURPRISE,"{'params': (2.0, 'all')}",1.5,0.75,48,0.7,PASS,100,1.0,4.2354847685237654e-07,0.9948303291359237,50.0,7.5,False
CAUSAL_SURPRISE,"{'params': (2.0, 'all')}",1.5,0.75,48,1.0,PASS,100,1.0,4.2354847685237654e-07,0.9948303291359237,50.0,7.5,False
CAUSAL_SURPRISE,"{'params': (2.0, 'all')}",1.5,0.5,48,0.4,PASS,100,1.0,4.2354847685237654e-07,0.9948303291359237,50.0,7.5,False
CAUSAL_SURPRISE,"{'params': (2.0, 'all')}",1.5,0.5,48,0.7,PASS,100,1.0,4.2354847685237654e-07,0.9948303291359237,50.0,7.5,False
CAUSAL_SURPRISE,"{'params': (2.0, 'all')}",1.5,0.5,48,1.0,PASS,100,1.0,4.2354847685237654e-07,0.9948303291359237,50.0,7.5,False
CAUSAL_SURPRISE,"{'params': (2.0, 'all')}",2.0,0.8,48,0.4,PASS,100,1.0,4.2354847685237654e-07,0.9948303291359237,50.0,7.5,False
CAUSAL_SURPRISE,"{'params': (2.0, 'all')}",2.0,0.8,48,0.7,PASS,100,1.0,4.2354847685237654e-07,0.9948303291359237,50.0,7.5,False
CAUSAL_SURPRISE,"{'params': (2.0, 'all')}",2.0,0.8,48,1.0,PASS,100,1.0,4.2354847685237654e-07,0.9948303291359237,50.0,7.5,False
CAUSAL_SURPRISE,"{'params': (2.0, 'all')}",2.0,0.6,48,0.4,PASS,100,1.0,4.2354847685237654e-07,0.9948303291359237,50.0,7.5,False
CAUSAL_SURPRISE,"{'params': (2.0, 'all')}",2.0,0.6,48,0.7,PASS,100,1.0,4.2354847685237654e-07,0.9948303291359237,50.0,7.5,False
CAUSAL_SURPRISE,"{'params': (2.0, 'all')}",2.0,0.6,48,1.0,PASS,100,1.0,4.2354847685237654e-07,0.9948303291359237,50.0,7.5,False
CAUSAL_SURPRISE,"{'params': (2.0, 'all')}",2.25,0.75,48,0.4,PASS,100,1.0,4.2354847685237654e-07,0.9948303291359237,50.0,7.5,False
CAUSAL_SURPRISE,"{'params': (2.0, 'all')}",2.25,0.75,48,0.7,PASS,100,1.0,4.2354847685237654e-07,0.9948303291359237,50.0,7.5,False
CAUSAL_SURPRISE,"{'params': (2.0, 'all')}",2.25,0.75,48,1.0,PASS,100,1.0,4.2354847685237654e-07,0.9948303291359237,50.0,7.5,False
CAUSAL_SURPRISE,"{'params': (2.0, 'all')}",2.25,0.6,48,0.4,PASS,100,1.0,4.2354847685237654e-07,0.9948303291359237,50.0,7.5,False
CAUSAL_SURPRISE,"{'params': (2.0, 'all')}",2.25,0.6,48,0.7,PASS,100,1.0,4.2354847685237654e-07,0.9948303291359237,50.0,7.5,False
CAUSAL_SURPRISE,"{'params': (2.0, 'all')}",2.25,0.6,48,1.0,PASS,100,1.0,4.2354847685237654e-07,0.9948303291359237,50.0,7.5,False
CAUSAL_SURPRISE,"{'params': (2.0, 'all')}",2.5,0.8,48,0.4,PASS,100,1.0,4.2354847685237654e-07,0.9948303291359237,50.0,7.5,False
CAUSAL_SURPRISE,"{'params': (2.0, 'all')}",2.5,0.8,48,0.7,PASS,100,1.0,4.2354847685237654e-07,0.9948303291359237,50.0,7.5,False
CAUSAL_SURPRISE,"{'params': (2.0, 'all')}",2.5,0.8,48,1.0,PASS,100,1.0,4.2354847685237654e-07,0.9948303291359237,50.0,7.5,False
CAUSAL_SURPRISE,"{'params': (2.0, 'all')}",2.5,0.7,48,0.4,PASS,100,1.0,4.2354847685237654e-07,0.9948303291359237,50.0,7.5,False
CAUSAL_SURPRISE,"{'params': (2.0, 'all')}",2.5,0.7,48,0.7,PASS,100,1.0,4.2354847685237654e-07,0.9948303291359237,50.0,7.5,False
CAUSAL_SURPRISE,"{'params': (2.0, 'all')}",2.5,0.7,48,1.0,PASS,100,1.0,4.2354847685237654e-07,0.9948303291359237,50.0,7.5,False
CAUSAL_SURPRISE,"{'params': (2.0, 'all')}",3.0,0.9,48,0.4,PASS,100,1.0,4.2354847685237654e-07,0.9948303291359237,50.0,7.5,False
CAUSAL_SURPRISE,"{'params': (2.0, 'all')}",3.0,0.9,48,0.7,PASS,100,1.0,4.2354847685237654e-07,0.9948303291359237,50.0,7.5,False
CAUSAL_SURPRISE,"{'params': (2.0, 'all')}",3.0,0.9,48,1.0,PASS,100,1.0,4.2354847685237654e-07,0.9948303291359237,50.0,7.5,False
CAUSAL_SURPRISE,"{'params': (2.0, 'all')}",3.0,0.8,48,0.4,PASS,100,1.0,4.2354847685237654e-07,0.9948303291359237,50.0,7.5,False
CAUSAL_SURPRISE,"{'params': (2.0, 'all')}",3.0,0.8,48,0.7,PASS,100,1.0,4.2354847685237654e-07,0.9948303291359237,50.0,7.5,False
CAUSAL_SURPRISE,"{'params': (2.0, 'all')}",3.0,0.8,48,1.0,PASS,100,1.0,4.2354847685237654e-07,0.9948303291359237,50.0,7.5,False
