config_id,learnability,mean_auc,profitability,edge,edge_scaled,combined,fidelity_score,ic,calibration_score,mean_pos,mean_neg,sharpe_pos,n_events,n_raw_events,n_vol_scaled_events,balance_score,trades_per_day,mean_tto,timeout_rate,tto_penalty,n_pre_events,retention_total,retention_pos,retention_neg,snr_pre,snr_post,effect_size_pre,effect_size_post,n_required_80pct_power,learnability_worst_fold_auc,learnability_auc_cv_std,model_complexity,cusum_threshold,target_signal_density,r_multiple_threshold,effective_tx_cost,label_low_q,pnl_win_rate,pnl_avg_win,pnl_avg_loss,pnl_profit_factor,pnl_total_return,pnl_avg_ret_per_trade,pnl_per_day,label_high_q,auc_in_target_range,auc_range_adjustment,auc_weight_multiplier,fold_aucs,auc_interpretation,retention_penalty,retention_asym_penalty,auc_retention_adjusted,alpha_retention,weighted_brier,weighted_brier_norm,ece_norm,mid_brier,mid_brier_norm,calibration_combo,rank_calib_score,sample_count_bonus,mi_value,mi_penalty,prob_std,prob_variance_penalty,single_bin_penalty,regression_target_stats,horizon_bars,cusum_threshold,target_signal_density,min_event_spacing,trail_distance,profit_mult_min,profit_mult_max,stop_mult_min,stop_mult_max,kalman_Q,kalman_R,label_low_q,label_high_q,econ_min_return_multiple,iso_min_prob,target_clip_high_q,signal_strength_scale_max,r_multiple_pos_threshold,transaction_cost_mult,vol_baseline_window,profit_thr_base,stop_to_profit_ratio,scale_pos_weight
f816872cbedf0f18afa2c5dbd53d5711,0.020116,0.510261,76.626086,0.001163,1.162971,35.289564,30.070172,0.000000,0.000000,0.015912,-0.010963,2.436425,1345,15361,3773,0.990889,8.995402,0.545624,0.000000,2.912470,4131,0.325587,0.745020,0.190918,2.149174,2.436425,4.590049,5.443672,0.539928,0.348490,0.088115,strong,0.019366,5.000000,0.730461,0.003168,0.179478,0.535316,0.016547,-0.010490,1.817064,5.357122,0.003983,0.033482,0.756779,False,-0.014870,0.300000,"[0.6121272935779817, 0.348489970700924, 0.5522222222222222, 0.5059431667403804, 0.5325216538650106]",too_noisy,0.000030,0.000000,0.495361,0.050000,,,,,,,0.495361,100.000000,0.037580,0.000000,0.133134,0.000000,0.000000,"{'n_events_reg': 1345, 'mean_raw': 0.6795193853920732, 'std_raw': 5.2888268525580795, 'min_raw': -7.9153947815678025, 'max_raw': 12.958639793891319, 'median_raw': 2.5692510272589413}",22,0.019366,11.505585,3,0.959221,0.767602,1.737074,0.788332,1.275981,0.000086,0.001298,0.179478,0.756779,1.860828,0.114667,0.979216,1.576678,0.730461,1.055944,105.000000,0.015408,0.432945,2.924423
441922fe55f6fa77c1dd0b6d510f188c,0.014934,0.509908,77.012024,0.001107,1.107359,35.259587,30.076141,0.000000,0.000000,0.015934,-0.010957,2.448544,1349,15361,3774,0.991650,9.022154,0.544680,0.000000,2.893591,4131,0.326555,0.744024,0.192517,2.149203,2.448544,4.590049,5.476765,0.533423,0.347546,0.087192,strong,0.019366,5.000000,0.736170,0.003168,0.180570,0.533729,0.016547,-0.010505,1.803080,5.306336,0.003934,0.033165,0.756812,False,-0.015046,0.300000,"[0.608667160521967, 0.3475455820476859, 0.5469241379310344, 0.5138820301783265, 0.5325216538650106]",too_noisy,0.000027,0.000000,0.494835,0.050000,,,,,,,0.494835,100.000000,0.038644,0.000000,0.135142,0.000000,0.000000,"{'n_events_reg': 1349, 'mean_raw': 0.6613611765463029, 'std_raw': 5.289263691606479, 'min_raw': -7.908174936604856, 'max_raw': 12.938373164290041, 'median_raw': 2.551089807244422}",22,0.019366,11.506383,3,0.959221,0.767602,1.737074,0.788332,1.275981,0.000086,0.001298,0.180570,0.756812,1.850584,0.115543,0.979494,1.573665,0.736170,1.055878,105.000000,0.015408,0.432945,2.924423
962d715893fa93a32077eb46372d8c97,0.014668,0.509906,77.044665,0.001064,1.064450,35.503490,30.057251,0.000000,0.000000,0.015933,-0.010961,2.448434,1342,15361,3774,0.990726,8.975338,0.544946,0.000000,2.898930,4131,0.324861,0.744024,0.190278,2.149097,2.448434,4.590049,5.464136,0.535892,0.348490,0.087661,strong,0.019364,5.000000,0.736807,0.003168,0.177662,0.536513,0.016546,-0.010503,1.823547,5.380264,0.004009,0.033627,0.756832,False,-0.015047,0.300000,"[0.6121272935779817, 0.348489970700924, 0.5462937062937063, 0.5083834670231728, 0.5342364532019704]",too_noisy,0.000032,0.000000,0.494828,0.050000,,,,,,,0.494828,100.000000,0.036463,0.000000,0.131366,0.000000,0.000000,"{'n_events_reg': 1342, 'mean_raw': 0.6879983558334147, 'std_raw': 5.291139849063699, 'min_raw': -7.921066890418692, 'max_raw': 12.973676196362542, 'median_raw': 2.593794676549517}",22,0.019364,11.505593,3,0.959221,0.767602,1.737074,0.788332,1.275981,0.000086,0.001298,0.177662,0.756832,1.852634,0.114856,0.979569,1.573337,0.736807,1.056117,105.000000,0.015408,0.432945,2.924423
eb130838e7b2b2b6d4f23b0ace150bb8,0.035945,0.511244,76.555487,0.001012,1.011924,35.338574,30.074131,0.000000,0.000000,0.015900,-0.010963,2.434206,1344,15361,3774,0.990508,8.988714,0.545252,0.000000,2.905032,4131,0.325345,0.746016,0.190278,2.148826,2.434206,4.590049,5.434922,0.541668,0.348490,0.087922,strong,0.019368,5.000000,0.729175,0.003170,0.177926,0.536458,0.016533,-0.010489,1.824218,5.385985,0.004007,0.033662,0.756535,False,-0.014378,0.300000,"[0.6121272935779817, 0.348489970700924, 0.5493950493950494, 0.511971908869719, 0.5342364532019704]",too_noisy,0.000030,0.000000,0.496836,0.050000,,,,,,,0.496836,100.000000,0.037154,0.000000,0.132420,0.000000,0.000000,"{'n_events_reg': 1344, 'mean_raw': 0.6877767806750773, 'std_raw': 5.287201266751184, 'min_raw': -7.9187810729720605, 'max_raw': 12.962699886824483, 'median_raw': 2.572687050576132}",22,0.019368,11.507341,3,0.959221,0.767602,1.737074,0.788332,1.275981,0.000086,0.001298,0.177926,0.756535,1.855416,0.114973,0.978817,1.573951,0.729175,1.056726,105.000000,0.015408,0.432945,2.924423
b96d1474f13150210067ef5e0de8b36d,-0.014822,0.508096,77.468012,0.000930,0.929636,31.663898,30.034398,0.000000,0.000000,0.015956,-0.010960,2.460891,1341,15361,3774,0.990834,8.968650,0.544607,0.000000,2.892143,4131,0.324619,0.743028,0.190278,2.149185,2.460891,4.590049,5.489627,0.530926,0.343279,0.088707,strong,0.019363,5.000000,0.729405,0.003168,0.178126,0.536913,0.016547,-0.010519,1.823867,5.381603,0.004013,0.033635,0.756959,False,-0.015952,0.300000,"[0.6082855504587157, 0.34327934072179594, 0.5462937062937063, 0.5083834670231728, 0.5342364532019704]",too_noisy,0.000032,0.000000,0.492111,0.050000,,,,,,,0.492111,100.000000,0.035905,0.000000,0.130714,0.000000,0.000000,"{'n_events_reg': 1341, 'mean_raw': 0.6888931779631032, 'std_raw': 5.293185397101196, 'min_raw': -7.922431327545457, 'max_raw': 12.979023173390697, 'median_raw': 2.6106116435971796}",22,0.019363,11.505971,3,0.959221,0.767602,1.737074,0.788332,1.275981,0.000086,0.001298,0.178126,0.756959,1.859272,0.114967,0.978953,1.574872,0.729405,1.055920,105.000000,0.015408,0.432945,2.924423
82eef7d046b23ee954c6dd24a682a25b,0.546625,0.562667,79.579215,-0.000537,-0.537248,132.963740,32.553636,0.000000,0.000000,0.013050,-0.010126,2.638689,2190,15361,3910,0.965649,14.189107,0.450166,0.000000,1.003321,4131,0.530138,0.784081,0.438776,2.529704,2.638689,5.134646,7.246208,0.304718,0.527167,0.032084,fast,0.019364,5.000000,0.333965,0.003098,0.397253,0.384018,0.013307,-0.010012,0.828643,-2.314274,-0.001057,-0.014464,0.737386,True,0.000000,1.000000,"[0.5559432444141859, 0.5271672956192088, 0.6048897819997564]",good_edge,0.000000,0.000000,0.562667,0.050000,,,,,,,0.562667,100.000000,0.014786,0.000000,0.079654,0.000000,0.000000,"{'n_events_reg': 2190, 'mean_raw': -0.6993662777557644, 'std_raw': 4.130112780497117, 'min_raw': -7.039601944598673, 'max_raw': 9.239049846674291, 'median_raw': -2.9562192525248263}",22,0.019364,11.507143,3,0.959195,0.798142,1.859137,0.833045,1.270581,0.000467,0.001620,0.397253,0.737386,1.281447,0.057729,0.935558,1.578246,0.333965,1.032665,,,,
f9113ce7377661648dcdd4fa3272161c,0.543514,0.562639,93.079087,-0.000757,-0.756801,132.645107,32.320756,0.000000,0.000000,0.013651,-0.010301,3.071200,2074,15361,3903,0.945590,13.442982,0.439577,0.000000,0.791532,4131,0.502058,0.702703,0.431655,2.588889,3.071200,5.122051,8.523366,0.220241,0.523710,0.038250,fast,0.019364,5.000000,0.458868,0.003287,0.394001,0.363067,0.013669,-0.010293,0.756961,-3.304750,-0.001593,-0.020655,0.768267,True,0.000000,1.000000,"[0.5495758993857853, 0.5237097329364839, 0.6146301365146586]",good_edge,0.000000,0.000000,0.562639,0.050000,,,,,,,0.562639,100.000000,0.021391,0.000000,0.084951,0.000000,0.000000,"{'n_events_reg': 2074, 'mean_raw': -0.8904285031748345, 'std_raw': 4.195567732949753, 'min_raw': -7.211245904128825, 'max_raw': 9.210819404864932, 'median_raw': -3.114981728091817}",22,0.019364,11.507143,3,0.959195,0.798142,1.859137,0.833045,1.270581,0.000467,0.001620,0.394001,0.768267,1.440531,0.078969,0.940776,1.289969,0.458868,1.095710,,,,
e9b2380760cd8ec142cceeeea4f192b8,-0.195577,0.550476,16.031342,-0.000885,-0.884991,132.130940,31.911079,0.000000,0.000000,0.007574,-0.010027,0.839613,2765,15361,3944,0.999841,17.909723,0.510077,0.000000,2.201545,4131,0.669329,1.274296,0.449505,2.511296,0.839613,5.137406,2.721105,2.160874,0.507636,0.036898,fast,0.019364,5.000000,0.500000,0.003000,0.400000,0.360940,0.012498,-0.008773,0.804572,-3.029666,-0.001096,-0.018935,0.600000,True,0.000000,1.000000,"[0.5076355654369371, 0.546094553172539, 0.59769803205055]",good_edge,0.000000,0.000000,0.550476,0.050000,,,,,,,0.550476,100.000000,0.008545,0.727604,0.056758,0.000000,0.000000,"{'n_events_reg': 2765, 'mean_raw': -0.5953573718029119, 'std_raw': 3.731625281328794, 'min_raw': -6.75209573816517, 'max_raw': 8.874860801704282, 'median_raw': -1.8682849687777774}",22,0.019364,11.507143,3,0.959195,0.798142,1.859137,0.833045,1.270581,,,,,,,,,,,,,,
78199b29a07291deac2ebaf4fff58471,-0.195577,0.550476,10.971616,-0.000885,-0.884991,132.130940,31.911079,0.000000,0.000000,0.007574,-0.010027,0.839613,2765,15361,3944,0.999841,17.909723,0.510077,0.000000,2.201545,4131,0.669329,1.274296,0.449505,2.511296,0.839613,5.137406,2.721105,2.160874,0.507636,0.036898,fast,0.019364,5.000000,0.500000,0.003000,0.400000,0.360940,0.012498,-0.008773,0.804572,-3.029666,-0.001096,-0.018935,0.600000,True,0.000000,1.000000,"[0.5076355654369371, 0.546094553172539, 0.59769803205055]",good_edge,0.000000,0.000000,0.550476,0.050000,,,,,,,0.550476,100.000000,0.008545,0.727604,0.056758,0.000000,0.000000,"{'n_events_reg': 2765, 'mean_raw': -0.5953573718029119, 'std_raw': 3.731625281328794, 'min_raw': -6.75209573816517, 'max_raw': 8.874860801704282, 'median_raw': -1.8682849687777774}",22,0.019364,11.507143,3,0.959195,0.798142,1.859137,0.833045,1.270581,0.000052,0.016538,,,,,,,,,,,,
fbb58387934d38951a24aae5ab44790e,-0.195577,0.550476,22.963240,-0.000885,-0.884991,132.130940,31.911079,0.000000,0.000000,0.007574,-0.010027,0.839613,2765,15361,3944,0.999841,17.909723,0.510077,0.000000,2.201545,4131,0.669329,1.274296,0.449505,2.511296,0.839613,5.137406,2.721105,2.160874,0.507636,0.036898,fast,0.019364,5.000000,0.500000,0.003000,0.400000,0.360940,0.012498,-0.008773,0.804572,-3.029666,-0.001096,-0.018935,0.600000,True,0.000000,1.000000,"[0.5076355654369371, 0.546094553172539, 0.59769803205055]",good_edge,0.000000,0.000000,0.550476,0.050000,,,,,,,0.550476,100.000000,0.008545,0.727604,0.056758,0.000000,0.000000,"{'n_events_reg': 2765, 'mean_raw': -0.5953573718029119, 'std_raw': 3.731625281328794, 'min_raw': -6.75209573816517, 'max_raw': 8.874860801704282, 'median_raw': -1.8682849687777774}",22,0.019364,11.507143,3,0.959195,0.798142,1.859137,0.833045,1.270581,0.000309,0.005260,,,,,,,,,,,,
c68ff0498bc482e330ae0670c7a19eb1,-0.195577,0.550476,25.611672,-0.000885,-0.884991,132.130940,31.911079,0.000000,0.000000,0.007574,-0.010027,0.839613,2765,15361,3944,0.999841,17.909723,0.510077,0.000000,2.201545,4131,0.669329,1.274296,0.449505,2.511296,0.839613,5.137406,2.721105,2.160874,0.507636,0.036898,fast,0.019364,5.000000,0.500000,0.003000,0.400000,0.360940,0.012498,-0.008773,0.804572,-3.029666,-0.001096,-0.018935,0.600000,True,0.000000,1.000000,"[0.5076355654369371, 0.546094553172539, 0.59769803205055]",good_edge,0.000000,0.000000,0.550476,0.050000,,,,,,,0.550476,100.000000,0.008545,0.727604,0.056758,0.000000,0.000000,"{'n_events_reg': 2765, 'mean_raw': -0.5953573718029119, 'std_raw': 3.731625281328794, 'min_raw': -6.75209573816517, 'max_raw': 8.874860801704282, 'median_raw': -1.8682849687777774}",22,0.019364,11.507143,3,0.959195,0.798142,1.859137,0.833045,1.270581,0.000467,0.001620,,,,,,,,,,,,
7ef4a2f8199b0e1f4169cb5b133ffb24,0.536677,0.564683,9.395455,-0.001018,-1.017996,131.946555,31.707174,0.000000,0.000000,0.006364,-0.009369,0.685228,2838,15361,3966,0.999510,18.875433,0.476792,0.000000,1.535845,4131,0.687001,1.344414,0.453412,2.802181,0.685228,5.705511,2.356038,2.882407,0.497327,0.056012,fast,0.019364,5.000000,0.500000,0.003000,0.400000,0.342495,0.012230,-0.008344,0.763484,-3.682511,-0.001298,-0.023016,0.600000,True,0.000000,1.000000,"[0.4973268247326824, 0.5622597501625961, 0.6344634394892815]",good_edge,0.000000,0.000000,0.564683,0.050000,,,,,,,0.564683,100.000000,0.018935,0.000000,0.066124,0.000000,0.000000,"{'n_events_reg': 2838, 'mean_raw': -0.6237688634074591, 'std_raw': 3.5305433593783855, 'min_raw': -6.428886694512255, 'max_raw': 8.146880289806646, 'median_raw': -1.9549295015827353}",22,0.019364,11.507143,3,0.959195,0.734516,1.609067,0.566695,1.120295,,,,,,,,,,,,,,
