family,params,pt_mult,sl_mult,horizon,risk_budget,status,n,pos_rate,min_p,max_mi,signals_per_day,target_signals_per_day,adaptive_used
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,12,0.4,PASS,45,0.6888888888888889,0.04316979357262734,0.12363351562188463,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,12,0.7,PASS,45,0.7333333333333333,0.15674097883231297,0.11695320927310426,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,12,1.0,PASS,45,0.8444444444444444,0.15455517287580203,0.1898583182150997,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,24,0.4,PASS,45,0.6888888888888889,0.04316979357262734,0.12363351562188463,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,24,0.7,PASS,45,0.7333333333333333,0.15674097883231297,0.11695320927310426,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,24,1.0,PASS,45,0.8222222222222222,0.14770105970607467,0.11946013800290967,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,48,0.4,PASS,45,0.6888888888888889,0.04316979357262734,0.12363351562188463,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,48,0.7,PASS,45,0.7333333333333333,0.15674097883231297,0.11695320927310426,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,48,1.0,PASS,45,0.7777777777777778,0.11135404271620153,0.09704053526477097,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,12,0.4,PASS,45,0.7777777777777778,0.011694475233787967,0.11665740378525502,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,12,0.7,PASS,45,0.7777777777777778,0.011694475233787967,0.11665740378525502,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,12,1.0,PASS,45,0.8222222222222222,0.08034224173643989,0.17271991878623805,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,24,0.4,PASS,45,0.7777777777777778,0.011694475233787967,0.11665740378525502,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,24,0.7,PASS,45,0.7777777777777778,0.011694475233787967,0.11665740378525502,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,24,1.0,PASS,45,0.8222222222222222,0.08034224173643989,0.17271991878623805,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,48,0.4,PASS,45,0.7777777777777778,0.011694475233787967,0.11665740378525502,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,48,0.7,PASS,45,0.7777777777777778,0.011694475233787967,0.11665740378525502,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,48,1.0,PASS,45,0.8222222222222222,0.08034224173643989,0.17271991878623805,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,12,0.4,PASS,45,0.8,0.05977691123988942,0.08619886527704068,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,12,0.7,PASS,45,0.8444444444444444,0.22168297575497795,0.03827091730151455,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,12,1.0,PASS,45,0.9555555555555556,0.2034038859765358,0.02920021034240783,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,24,0.4,PASS,45,0.8,0.05977691123988942,0.08619886527704068,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,24,0.7,PASS,45,0.8444444444444444,0.22168297575497795,0.03827091730151455,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,24,1.0,PASS,45,0.9333333333333333,0.19481420172515815,0.045132388868455386,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,48,0.4,PASS,45,0.8,0.05977691123988942,0.08619886527704068,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,48,0.7,PASS,45,0.8444444444444444,0.22168297575497795,0.03827091730151455,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,48,1.0,PASS,45,0.8888888888888888,0.14824628405159376,0.04844809518323512,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.6,12,0.4,PASS,45,0.8888888888888888,0.03497997039228236,0.06211004651154628,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.6,12,0.7,PASS,45,0.9333333333333333,0.2023513100179211,0.01800787623750999,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.6,12,1.0,PASS,45,0.9555555555555556,0.29649900569016896,0.01594672136417774,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.6,24,0.4,PASS,45,0.8888888888888888,0.03497997039228236,0.06211004651154628,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.6,24,0.7,PASS,45,0.9333333333333333,0.2023513100179211,0.01800787623750999,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.6,24,1.0,PASS,45,0.9333333333333333,0.2023513100179211,0.01800787623750999,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.6,48,0.4,PASS,45,0.8888888888888888,0.03497997039228236,0.06211004651154628,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.6,48,0.7,PASS,45,0.9333333333333333,0.2023513100179211,0.01800787623750999,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.6,48,1.0,PASS,45,0.9333333333333333,0.2023513100179211,0.01800787623750999,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.25,0.75,12,0.4,PASS,45,0.8222222222222222,0.09552079293987273,0.11168161298200996,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.25,0.75,12,0.7,PASS,45,0.8666666666666667,0.26201948035557665,0.0408079923239697,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.25,0.75,12,1.0,PASS,45,0.9555555555555556,0.2034038859765358,0.02920021034240783,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.25,0.75,24,0.4,PASS,45,0.8,0.05977691123988942,0.08619886527704068,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.25,0.75,24,0.7,PASS,45,0.8444444444444444,0.22168297575497795,0.03827091730151455,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.25,0.75,24,1.0,PASS,45,0.9333333333333333,0.19481420172515815,0.045132388868455386,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.25,0.75,48,0.4,PASS,45,0.8,0.05977691123988942,0.08619886527704068,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.25,0.75,48,0.7,PASS,45,0.8444444444444444,0.22168297575497795,0.03827091730151455,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.25,0.75,48,1.0,PASS,45,0.8888888888888888,0.14824628405159376,0.04844809518323512,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.25,0.6,12,0.4,PASS,45,0.8888888888888888,0.03497997039228236,0.06211004651154628,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.25,0.6,12,0.7,PASS,45,0.9333333333333333,0.2023513100179211,0.01800787623750999,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.25,0.6,12,1.0,PASS,45,0.9555555555555556,0.29649900569016896,0.01594672136417774,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.25,0.6,24,0.4,PASS,45,0.8888888888888888,0.03497997039228236,0.06211004651154628,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.25,0.6,24,0.7,PASS,45,0.9333333333333333,0.2023513100179211,0.01800787623750999,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.25,0.6,24,1.0,PASS,45,0.9333333333333333,0.2023513100179211,0.01800787623750999,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.25,0.6,48,0.4,PASS,45,0.8888888888888888,0.03497997039228236,0.06211004651154628,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.25,0.6,48,0.7,PASS,45,0.9333333333333333,0.2023513100179211,0.01800787623750999,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.25,0.6,48,1.0,PASS,45,0.9333333333333333,0.2023513100179211,0.01800787623750999,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.5,0.8,12,0.4,PASS,45,0.8444444444444444,0.1146558477460775,0.11516694541766492,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.5,0.8,12,0.7,PASS,45,0.8888888888888888,0.30143434384477125,0.043216834394872006,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.5,0.8,12,1.0,PASS,45,0.9777777777777777,0.22409446573964859,0.03479228506137799,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.5,0.8,24,0.4,PASS,45,0.8222222222222222,0.07264000722639329,0.08913813883330324,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.5,0.8,24,0.7,PASS,45,0.8666666666666667,0.2581775816440104,0.04075030610963104,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.5,0.8,24,1.0,PASS,45,0.9555555555555556,0.21526676511399004,0.06955459692839172,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.5,0.8,48,0.4,PASS,45,0.8222222222222222,0.07264000722639329,0.08913813883330324,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.5,0.8,48,0.7,PASS,45,0.8666666666666667,0.2581775816440104,0.04075030610963104,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.5,0.8,48,1.0,PASS,45,0.9111111111111111,0.1654887008827163,0.07039288945704492,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.5,0.7,12,0.4,PASS,45,0.8444444444444444,0.06128169413198565,0.09281708150246581,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.5,0.7,12,0.7,PASS,45,0.8888888888888888,0.24421564351780406,0.05238407173361548,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.5,0.7,12,1.0,PASS,45,0.9777777777777777,0.1894261309557376,0.07013717768992755,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.5,0.7,24,0.4,PASS,45,0.8444444444444444,0.06128169413198565,0.09281708150246581,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.5,0.7,24,0.7,PASS,45,0.8888888888888888,0.24421564351780406,0.05238407173361548,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.5,0.7,24,1.0,PASS,45,0.9555555555555556,0.1775666161153249,0.07973329303913124,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.5,0.7,48,0.4,PASS,45,0.8444444444444444,0.06128169413198565,0.09281708150246581,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.5,0.7,48,0.7,PASS,45,0.8888888888888888,0.24421564351780406,0.05238407173361548,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.5,0.7,48,1.0,PASS,45,0.9333333333333333,0.1558016177574137,0.08373656084890735,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",3.0,0.9,12,0.4,PASS,45,0.8222222222222222,0.1065179127048129,0.09773824382966279,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",3.0,0.9,12,0.7,PASS,45,0.8888888888888888,0.20755166734613026,0.07164980716328673,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",3.0,0.9,12,1.0,PASS,45,0.9777777777777777,0.36532421934885195,0.05825504691993322,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",3.0,0.9,24,0.4,PASS,45,0.8,0.11394636838652855,0.054583712728272005,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",3.0,0.9,24,0.7,PASS,45,0.8444444444444444,0.32627391886756874,0.03178335067444982,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",3.0,0.9,24,1.0,PASS,45,0.9333333333333333,0.42349511258071526,0.09561401450875495,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",3.0,0.9,48,0.4,PASS,45,0.8,0.11394636838652855,0.054583712728272005,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",3.0,0.9,48,0.7,PASS,45,0.8444444444444444,0.32627391886756874,0.03178335067444982,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",3.0,0.9,48,1.0,PASS,45,0.8888888888888888,0.27579980578163954,0.09233595104560477,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",3.0,0.8,12,0.4,PASS,45,0.8444444444444444,0.1146558477460775,0.11516694541766492,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",3.0,0.8,12,0.7,PASS,45,0.8888888888888888,0.30143434384477125,0.043216834394872006,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",3.0,0.8,12,1.0,PASS,45,0.9777777777777777,0.22409446573964859,0.03479228506137799,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",3.0,0.8,24,0.4,PASS,45,0.8222222222222222,0.07264000722639329,0.08913813883330324,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",3.0,0.8,24,0.7,PASS,45,0.8666666666666667,0.2581775816440104,0.04075030610963104,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",3.0,0.8,24,1.0,PASS,45,0.9555555555555556,0.21526676511399004,0.06955459692839172,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",3.0,0.8,48,0.4,PASS,45,0.8222222222222222,0.07264000722639329,0.08913813883330324,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",3.0,0.8,48,0.7,PASS,45,0.8666666666666667,0.2581775816440104,0.04075030610963104,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",3.0,0.8,48,1.0,PASS,45,0.9111111111111111,0.1654887008827163,0.07039288945704492,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.8, 'all')}",1.5,0.75,12,0.4,PASS,45,0.6888888888888889,0.04316979357262734,0.12363351562188463,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.8, 'all')}",1.5,0.75,12,0.7,PASS,45,0.7333333333333333,0.15674097883231297,0.11695320927310426,0.63,7.5,False
CAUSAL_SURPRISE,"{'params': (1.8, 'all')}",1.5,0.75,12,1.0,PASS,45,0.8444444444444444,0.15455517287580203,0.1898583182150997,0.63,7.5,False
