family,params,pt_mult,sl_mult,horizon,risk_budget,status,n,pos_rate,min_p,max_mi,signals_per_day,target_signals_per_day,adaptive_used
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,16,0.4,PASS,75,0.7333333333333333,0.2155817676995492,0.019776764946279446,0.56,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,16,0.7,PASS,75,0.7866666666666666,0.07788964591494675,0.0,0.56,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,16,1.0,PASS,75,0.8,0.04900168644022085,0.01929060785643344,0.56,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,24,0.4,PASS,75,0.7066666666666667,0.3863887794321117,0.0015594082320533609,0.56,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,24,0.7,PASS,75,0.7466666666666667,0.11239545648980369,0.013623450536717208,0.56,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,24,1.0,PASS,75,0.76,0.07126888496016354,0.03566941920990985,0.56,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,48,0.4,PASS,75,0.6533333333333333,0.23487589069507891,0.0016920951742611656,0.56,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,48,0.7,PASS,75,0.6666666666666666,0.21410858502395877,0.002598798620746301,0.56,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,48,1.0,PASS,75,0.6933333333333334,0.11197807082952405,0.04942801124717544,0.56,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,16,0.4,PASS,75,0.76,0.21809578089149695,0.12845489538922594,0.56,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,16,0.7,PASS,75,0.7866666666666666,0.3261974747410916,0.013482142871282576,0.56,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,16,1.0,PASS,75,0.8266666666666667,0.16470374501904156,0.0,0.56,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,24,0.4,PASS,75,0.7333333333333333,0.3591255614766464,0.11217359622532408,0.56,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,24,0.7,PASS,75,0.76,0.3402982155431734,0.004612449194694612,0.56,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,24,1.0,PASS,75,0.7866666666666666,0.23125962262988892,0.03848064701043086,0.56,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,48,0.4,PASS,75,0.6933333333333334,0.2717679410758147,0.03447073447933846,0.56,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,48,0.7,PASS,75,0.7066666666666667,0.39533459637595336,0.005435423709255538,0.56,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,48,1.0,PASS,75,0.72,0.3607454415929594,0.01675694651087989,0.56,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,16,0.4,PASS,75,0.8133333333333334,0.3131797289921123,0.009573934719207422,0.56,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,16,0.7,PASS,75,0.8533333333333334,0.09342062218683221,0.008022632344548697,0.56,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,16,1.0,PASS,75,0.8666666666666667,0.06010029215289375,0.024316296788062797,0.56,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,24,0.4,PASS,75,0.7733333333333333,0.4313732938260548,0.05700359075234207,0.56,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,24,0.7,PASS,75,0.8133333333333334,0.13228386414024343,0.06238030554714857,0.56,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,24,1.0,PASS,75,0.8266666666666667,0.08560069396804806,0.08039611501382327,0.56,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,48,0.4,PASS,75,0.72,0.2678242208892811,0.06619519055037681,0.56,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,48,0.7,PASS,75,0.7333333333333333,0.24495839156945817,0.07681956314226435,0.56,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,48,1.0,PASS,75,0.7733333333333333,0.09948876453785646,0.08177892610034032,0.56,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.6,16,0.4,PASS,75,0.8666666666666667,0.4713094716926567,0.0004865674737435377,0.56,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.6,16,0.7,PASS,75,0.8666666666666667,0.4713094716926567,0.0004865674737435377,0.56,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.6,16,1.0,PASS,75,0.9066666666666666,0.16179380362397722,0.0,0.56,7.5,False
