timestamp,symbol,timeframe,uuid,family,final_score,learnability,robust_magnitude,stability,balance,mean_return,count,win_rate,return_std,sharpe_proxy,pos_ratio,param_sl_sigma,param_alpha,param_beta,param_min_ratio,param_horizon,raw_passed,raw_survivors,raw_auc_full,raw_auc_std_full,raw_pr_auc_full,raw_ic_full,raw_log_loss_full
20251229_231042,,,Geo_Sel0,Unified,4.716345505996497,0.5,0.0,1.0,1.0,,0,,,,,0.18820994877183284,0.5,2.0,2.0,12,True,350,0.4987898782231246,0.006632161717062475,0.3322339571673371,-0.0018316286646901762,0.6351815304917351
20251229_231042,,,Geo_Sel7,Unified,10.25468265732381,0.5,0.0,1.0,1.0,,0,,,,,1.7420577328195423,0.5850342958381518,1.6128975063320634,1.5,12,True,761,0.5016027830084506,0.010672511166404131,0.4203994401797912,0.002840704450972918,0.6790323460073114
20251229_231042,,,Geo_Sel4,Unified,8.52984772941652,0.5,0.0,1.0,1.0,,0,,,,,1.5624878484866103,1.5,2.0,2.0,24,True,633,0.5111349256525631,0.024789965531102114,0.3331258434759032,0.019170468179875933,0.6222923753846102
20251229_231042,,,Geo_Sel1,Unified,6.818488074383507,0.5,0.0,1.0,1.0,,0,,,,,0.9927225659405464,0.5,1.5,2.0,24,True,506,0.48394198984830394,0.05591727245414637,0.26715044942486643,-0.021535689646855094,0.5752409680383745
