timestamp,symbol,timeframe,run_optimization,loaded_from,bundle_path,n_bars,start,end,kalman_Q,kalman_R,volume_weight,volume_adaptive,total_loss,smoothness_penalty,tracking_penalty,volume_weight_used,volume_adaptive_used,parameter_regularization,volume_kalman_snr_improvement,volume_kalman_noise_reduction,volume_kalman_tracking_rmse,moving_average_snr_improvement,moving_average_noise_reduction,moving_average_tracking_rmse,fisher_snr_improvement,fisher_noise_reduction,fisher_tracking_rmse
20260101_223004,ETHUSDT,15m,False,outcomes/layer0_kalman_bundle.joblib,outcomes/layer0_kalman_bundle.joblib,104508,2022-12-11 14:45:00,2025-12-10 14:45:00,3.1622776601683795e-05,0.00031622776601683794,0.0,True,,,,,,,,,,,,,,,
