config_id,learnability,mean_auc,profitability,edge,edge_scaled,combined,fidelity_score,ic,calibration_score,mean_pos,mean_neg,sharpe_pos,n_events,n_raw_events,n_vol_scaled_events,balance_score,trades_per_day,mean_tto,timeout_rate,tto_penalty,n_pre_events,retention_total,retention_pos,retention_neg,snr_pre,snr_post,effect_size_pre,effect_size_post,n_required_80pct_power,learnability_worst_fold_auc,learnability_auc_cv_std,model_complexity,cusum_threshold,target_signal_density,r_multiple_threshold,effective_tx_cost,label_low_q,pnl_win_rate,pnl_avg_win,pnl_avg_loss,pnl_profit_factor,pnl_total_return,pnl_avg_ret_per_trade,pnl_per_day,label_high_q,auc_in_target_range,auc_range_adjustment,auc_weight_multiplier,fold_aucs,auc_interpretation,retention_penalty,retention_asym_penalty,auc_retention_adjusted,alpha_retention,weighted_brier,weighted_brier_norm,ece_norm,mid_brier,mid_brier_norm,calibration_combo,rank_calib_score,sample_count_bonus,mi_value,mi_penalty,prob_std,prob_variance_penalty,single_bin_penalty,regression_target_stats,horizon_bars,min_event_spacing,trail_distance,profit_mult_min,profit_mult_max,stop_mult_min,stop_mult_max,kalman_Q,kalman_R,econ_min_return_multiple,iso_min_prob,target_clip_high_q,signal_strength_scale_max,r_multiple_pos_threshold,transaction_cost_mult,vol_baseline_window,profit_thr_base,stop_to_profit_ratio,scale_pos_weight
7ef4a2f8199b0e1f4169cb5b133ffb24,0.5366773324904216,0.5646833381281867,9.395455437612723,-0.0010179963128849369,-1.017996312884937,131.94655505010047,31.707173968946243,0.0,0.0,0.006363534823395455,-0.00936889818836559,0.6852283741504319,2838,15361,3966,0.9995095074411453,18.87543300540391,0.4767922352488949,0.0,1.5358447049778978,4131,0.6870007262164125,1.3444136657433057,0.45341207349081364,2.802180767280928,0.6852283741504319,5.70551143540563,2.3560380862966768,2.882407434149306,0.4973268247326824,0.05601201127553021,fast,0.01936350297118406,11.50714306409916,0.5,0.003,0.4,0.34249471458773784,0.012229741178803646,-0.008343954458335802,0.7634840463525338,-3.6825105934574633,-0.0012975724430787398,-0.023015691209109145,0.6,True,0.0,1.0,"[0.4973268247326824, 0.5622597501625961, 0.6344634394892815]",good_edge,0.0,0.0,0.5646833381281867,0.05,,,,,,,0.5646833381281867,100.0,0.01893539226652366,0.0,0.06612449524641414,0.0,0.0,"{'n_events_reg': 2838, 'mean_raw': -0.6237688634074591, 'std_raw': 3.5305433593783855, 'min_raw': -6.428886694512255, 'max_raw': 8.146880289806646, 'median_raw': -1.9549295015827353}",22,3,0.9591950905182219,0.7345163699169337,1.6090665392794814,0.5666954820929941,1.1202948099826744,,,,,,,,,,,,
e9b2380760cd8ec142cceeeea4f192b8,-0.19557692670901872,0.5504760502200087,16.031341858528005,-0.0008849908852698258,-0.8849908852698257,132.1309400591492,31.911079317028047,0.0,0.0,0.00757423088745918,-0.010026660580984677,0.8396133159059254,2765,15361,3944,0.9998413873205649,17.9097226907766,0.5100772645076442,0.0,2.2015452901528842,4131,0.6693294601791334,1.2742960944595823,0.4495049504950495,2.51129635341553,0.8396133159059254,5.137405806192324,2.721104773907414,2.1608740503703685,0.5076355654369371,0.03689814909915109,fast,0.01936350297118406,11.50714306409916,0.5,0.003,0.4,0.3609403254972875,0.012498078705125851,-0.0087734851861412,0.8045723433745658,-3.029665776195899,-0.001095719991390922,-0.01893541110122437,0.6,True,0.0,1.0,"[0.5076355654369371, 0.546094553172539, 0.59769803205055]",good_edge,0.0,0.0,0.5504760502200087,0.05,,,,,,,0.5504760502200087,100.0,0.008544792195241097,0.7276039023794518,0.056758216817370644,0.0,0.0,"{'n_events_reg': 2765, 'mean_raw': -0.5953573718029119, 'std_raw': 3.731625281328794, 'min_raw': -6.75209573816517, 'max_raw': 8.874860801704282, 'median_raw': -1.8682849687777774}",22,3,0.9591950905182219,0.7981417167433419,1.8591374909485978,0.8330451065490129,1.2705811061417018,,,,,,,,,,,,
c68ff0498bc482e330ae0670c7a19eb1,-0.19557692670901872,0.5504760502200087,25.61167243563946,-0.0008849908852698258,-0.8849908852698257,132.1309400591492,31.911079317028047,0.0,0.0,0.00757423088745918,-0.010026660580984677,0.8396133159059254,2765,15361,3944,0.9998413873205649,17.9097226907766,0.5100772645076442,0.0,2.2015452901528842,4131,0.6693294601791334,1.2742960944595823,0.4495049504950495,2.51129635341553,0.8396133159059254,5.137405806192324,2.721104773907414,2.1608740503703685,0.5076355654369371,0.03689814909915109,fast,0.01936350297118406,11.50714306409916,0.5,0.003,0.4,0.3609403254972875,0.012498078705125851,-0.0087734851861412,0.8045723433745658,-3.029665776195899,-0.001095719991390922,-0.01893541110122437,0.6,True,0.0,1.0,"[0.5076355654369371, 0.546094553172539, 0.59769803205055]",good_edge,0.0,0.0,0.5504760502200087,0.05,,,,,,,0.5504760502200087,100.0,0.008544792195241097,0.7276039023794518,0.056758216817370644,0.0,0.0,"{'n_events_reg': 2765, 'mean_raw': -0.5953573718029119, 'std_raw': 3.731625281328794, 'min_raw': -6.75209573816517, 'max_raw': 8.874860801704282, 'median_raw': -1.8682849687777774}",22,3,0.9591950905182219,0.7981417167433419,1.8591374909485978,0.8330451065490129,1.2705811061417018,0.0004673952530772555,0.00162028797444862,,,,,,,,,,
fbb58387934d38951a24aae5ab44790e,-0.19557692670901872,0.5504760502200087,22.96323999506423,-0.0008849908852698258,-0.8849908852698257,132.1309400591492,31.911079317028047,0.0,0.0,0.00757423088745918,-0.010026660580984677,0.8396133159059254,2765,15361,3944,0.9998413873205649,17.9097226907766,0.5100772645076442,0.0,2.2015452901528842,4131,0.6693294601791334,1.2742960944595823,0.4495049504950495,2.51129635341553,0.8396133159059254,5.137405806192324,2.721104773907414,2.1608740503703685,0.5076355654369371,0.03689814909915109,fast,0.01936350297118406,11.50714306409916,0.5,0.003,0.4,0.3609403254972875,0.012498078705125851,-0.0087734851861412,0.8045723433745658,-3.029665776195899,-0.001095719991390922,-0.01893541110122437,0.6,True,0.0,1.0,"[0.5076355654369371, 0.546094553172539, 0.59769803205055]",good_edge,0.0,0.0,0.5504760502200087,0.05,,,,,,,0.5504760502200087,100.0,0.008544792195241097,0.7276039023794518,0.056758216817370644,0.0,0.0,"{'n_events_reg': 2765, 'mean_raw': -0.5953573718029119, 'std_raw': 3.731625281328794, 'min_raw': -6.75209573816517, 'max_raw': 8.874860801704282, 'median_raw': -1.8682849687777774}",22,3,0.9591950905182219,0.7981417167433419,1.8591374909485978,0.8330451065490129,1.2705811061417018,0.00030851832395070136,0.005260192921410246,,,,,,,,,,
78199b29a07291deac2ebaf4fff58471,-0.19557692670901872,0.5504760502200087,10.971616121090793,-0.0008849908852698258,-0.8849908852698257,132.1309400591492,31.911079317028047,0.0,0.0,0.00757423088745918,-0.010026660580984677,0.8396133159059254,2765,15361,3944,0.9998413873205649,17.9097226907766,0.5100772645076442,0.0,2.2015452901528842,4131,0.6693294601791334,1.2742960944595823,0.4495049504950495,2.51129635341553,0.8396133159059254,5.137405806192324,2.721104773907414,2.1608740503703685,0.5076355654369371,0.03689814909915109,fast,0.01936350297118406,11.50714306409916,0.5,0.003,0.4,0.3609403254972875,0.012498078705125851,-0.0087734851861412,0.8045723433745658,-3.029665776195899,-0.001095719991390922,-0.01893541110122437,0.6,True,0.0,1.0,"[0.5076355654369371, 0.546094553172539, 0.59769803205055]",good_edge,0.0,0.0,0.5504760502200087,0.05,,,,,,,0.5504760502200087,100.0,0.008544792195241097,0.7276039023794518,0.056758216817370644,0.0,0.0,"{'n_events_reg': 2765, 'mean_raw': -0.5953573718029119, 'std_raw': 3.731625281328794, 'min_raw': -6.75209573816517, 'max_raw': 8.874860801704282, 'median_raw': -1.8682849687777774}",22,3,0.9591950905182219,0.7981417167433419,1.8591374909485978,0.8330451065490129,1.2705811061417018,5.231445142449927e-05,0.016537762901063995,,,,,,,,,,
82eef7d046b23ee954c6dd24a682a25b,0.5466246388145668,0.5626667740110504,79.57921520559579,-0.0005372475361496292,-0.5372475361496292,132.96374026248512,32.55363580744772,0.0,0.0,0.013049610901255919,-0.010125874722471126,2.6386890660825637,2190,15361,3910,0.9656487871287122,14.189107106701762,0.45016604400166044,0.0,1.0033208800332083,4131,0.5301379811183733,0.7840805123513266,0.4387755102040816,2.529703813997189,2.6386890660825637,5.1346460050452745,7.246208377442715,0.3047181655203671,0.5271672956192088,0.032084270392967074,fast,0.01936350297118406,11.50714306409916,0.3339654006345121,0.00309799466892496,0.3972528783689,0.38401826484018264,0.013307138093194814,-0.010011547515978152,0.8286430590839965,-2.3142744626776897,-0.0010567463299898127,-0.01446421539173556,0.7373861817111813,True,0.0,1.0,"[0.5559432444141859, 0.5271672956192088, 0.6048897819997564]",good_edge,0.0,0.0,0.5626667740110504,0.05,,,,,,,0.5626667740110504,100.0,0.014786164386575637,0.0,0.0796542483200598,0.0,0.0,"{'n_events_reg': 2190, 'mean_raw': -0.6993662777557644, 'std_raw': 4.130112780497117, 'min_raw': -7.039601944598673, 'max_raw': 9.239049846674291, 'median_raw': -2.9562192525248263}",22,3,0.9591950905182219,0.7981417167433419,1.8591374909485978,0.8330451065490129,1.2705811061417018,0.0004673952530772555,0.00162028797444862,1.2814473019550627,0.05772895660791727,0.9355575596777442,1.5782463758043883,0.3339654006345121,1.0326648896416533,,,,
79f2015e5c615b1bfb1fe4910b21576f,0.7419468477121394,0.6064696312260397,87.6330676888873,0.0035352379419414026,3.5352379419414026,132.24400551012195,30.399779882612176,0.0,0.0,0.013599790760935768,-0.010219715393138836,2.91768880604762,1364,15361,3859,0.9907852477937305,9.112951492796993,0.46464276193015197,0.0,1.292855238603039,4131,0.33018639554587265,0.7008310249307479,0.19849081364829396,2.563551745169838,2.91768880604762,5.129206584815791,6.730304854579814,0.35322424854779827,0.5305731487997498,0.09374187928819767,fast,0.01936350297118406,11.50714306409916,0.7328061384971507,0.0031696003239187007,0.1789876778744861,0.5491202346041055,0.013785031189027536,-0.01005800810712256,1.6691773143836015,4.13931337470125,0.0030346872248542887,0.025870708591882813,0.7568479206761065,True,0.02,1.0,"[0.5502844412618849, 0.5305731487997498, 0.7385513036164845]",good_edge,1.9628946073230725e-05,0.0,0.6264500022799665,0.05,,,,,,,0.6264500022799665,100.0,0.04357426165332515,0.0,0.09678054162066625,0.0,0.0,"{'n_events_reg': 1364, 'mean_raw': 0.41855950333778663, 'std_raw': 4.716937598967136, 'min_raw': -7.584398183089904, 'max_raw': 11.260351171449056, 'median_raw': 2.5755467931285736}",22,3,0.9591950905182219,0.7981417167433419,1.8591374909485978,0.8330451065490129,1.2705811061417018,0.0004673952530772555,0.00162028797444862,1.8561820485956244,0.11501024210875525,0.979257734780624,1.5762805987230284,0.7328061384971507,1.0565334413062335,,,,
f9113ce7377661648dcdd4fa3272161c,0.543513539051722,0.5626385896123093,93.07908708041022,-0.0007568006702555936,-0.7568006702555936,132.64510681376353,32.3207559446834,0.0,0.0,0.013650976839835672,-0.010301201826074885,3.0712000543309594,2074,15361,3903,0.9455895034954582,13.442981567753696,0.4395765757867976,0.0,0.7915315157359515,4131,0.5020576131687243,0.7027027027027027,0.4316546762589928,2.588888937454563,3.0712000543309594,5.122050750300674,8.523366338601978,0.2202407475942647,0.5237097329364839,0.03825010112117467,fast,0.01936350297118406,11.50714306409916,0.45886835253960007,0.0032871313827970167,0.3940008289543854,0.3630665380906461,0.013669107013853767,-0.010293404583357032,0.7569605722917256,-3.304749873182753,-0.0015934184538007488,-0.020654686707392206,0.7682669997829188,True,0.0,1.0,"[0.5495758993857853, 0.5237097329364839, 0.6146301365146586]",good_edge,0.0,0.0,0.5626385896123093,0.05,,,,,,,0.5626385896123093,100.0,0.021391020963490277,0.0,0.08495086679428192,0.0,0.0,"{'n_events_reg': 2074, 'mean_raw': -0.8904285031748345, 'std_raw': 4.195567732949753, 'min_raw': -7.211245904128825, 'max_raw': 9.210819404864932, 'median_raw': -3.114981728091817}",22,3,0.9591950905182219,0.7981417167433419,1.8591374909485978,0.8330451065490129,1.2705811061417018,0.0004673952530772555,0.00162028797444862,1.4405308887745445,0.07896873402520949,0.9407759747237713,1.2899687166367957,0.45886835253960007,1.095710460932339,,,,
ef7dd2a9f7fa925f88f25885d4036464,0.7419468477121394,0.6064696312260397,87.62529083693681,0.003414604511545075,3.414604511545075,132.20178380948323,30.399779882612176,0.0,0.0,0.013599790760935768,-0.010219715393138836,2.91768880604762,1364,15361,3859,0.9907852477937305,9.112951492796993,0.46464276193015197,0.0,1.292855238603039,4131,0.33018639554587265,0.7008310249307479,0.19849081364829396,2.563551745169838,2.91768880604762,5.129206584815791,6.730304854579814,0.35322424854779827,0.5305731487997498,0.09374187928819767,medium,0.01936350297118406,11.50714306409916,0.7328061384971507,0.0031696003239187007,0.1789876778744861,0.5491202346041055,0.013785031189027536,-0.01005800810712256,1.6691773143836015,4.13931337470125,0.0030346872248542887,0.025870708591882813,0.7568479206761065,True,0.02,1.0,"[0.5502844412618849, 0.5305731487997498, 0.7385513036164845]",good_edge,1.9628946073230725e-05,0.0,0.6264500022799665,0.05,,,,,,,0.6264500022799665,100.0,0.0513550933825799,0.0,0.1561519247851653,0.0,0.0,"{'n_events_reg': 1364, 'mean_raw': 0.41855950333778663, 'std_raw': 4.716937598967136, 'min_raw': -7.584398183089904, 'max_raw': 11.260351171449056, 'median_raw': 2.5755467931285736}",22,3,0.9591950905182219,0.7981417167433419,1.8591374909485978,0.8330451065490129,1.2705811061417018,0.0002574582320731333,0.0010784593132166394,1.8561820485956244,0.11501024210875525,0.979257734780624,1.5762805987230284,0.7328061384971507,1.0565334413062335,,,,
f985fd86e5c9db576a50a5d54d04a955,0.7419468477121394,0.6064696312260397,89.10933221009887,0.003414604511545075,3.414604511545075,132.20178380948323,30.399779882612176,0.0,0.0,0.013599790760935768,-0.010219715393138836,2.91768880604762,1364,15361,3859,0.9907852477937305,9.112951492796993,0.46464276193015197,0.0,1.292855238603039,4131,0.33018639554587265,0.7008310249307479,0.19849081364829396,2.563551745169838,2.91768880604762,5.129206584815791,6.730304854579814,0.35322424854779827,0.5305731487997498,0.09374187928819767,medium,0.01936350297118406,11.50714306409916,0.7328061384971507,0.0031696003239187007,0.1789876778744861,0.5491202346041055,0.013785031189027536,-0.01005800810712256,1.6691773143836015,4.13931337470125,0.0030346872248542887,0.025870708591882813,0.7568479206761065,True,0.02,1.0,"[0.5502844412618849, 0.5305731487997498, 0.7385513036164845]",good_edge,1.9628946073230725e-05,0.0,0.6264500022799665,0.05,,,,,,,0.6264500022799665,100.0,0.0513550933825799,0.0,0.1561519247851653,0.0,0.0,"{'n_events_reg': 1364, 'mean_raw': 0.41855950333778663, 'std_raw': 4.716937598967136, 'min_raw': -7.584398183089904, 'max_raw': 11.260351171449056, 'median_raw': 2.5755467931285736}",22,3,0.9591950905182219,0.7981417167433419,1.8591374909485978,0.8330451065490129,1.2705811061417018,2.4338273467158213e-05,0.005980366585772898,1.8561820485956244,0.11501024210875525,0.979257734780624,1.5762805987230284,0.7328061384971507,1.0565334413062335,,,,
