score,weights_mean,weights_min,weights_max,weights_entropy,weights_entropy_norm,mas,wes,nwp,uop_penalty,vdp_penalty,committee_alpha,committee_mag_clip,committee_factor_mean,committee_factor_min,committee_factor_max,n_events,param_mag_compression,param_uniq_intensity,param_quality_intensity,param_quality_floor,param_exp_mag,param_exp_learn,param_exp_uniq,param_exp_cross,param_downside_multiplier,param_mag_clip_pct,param_time_decay_halflife
1.4293470030349218,0.9999966486082509,0.33513917491625766,41.38101045156635,5.146276811468962,0.7716138069362014,0.46646128391976943,0.7716138070543508,0.08378507452567188,0.026964842415030058,0.0,,,,,,788,1.0123620356542087,2.9014286128198323,3.6599697090570253,0.37926216630837006,1.0653039046287323,0.23399178050430397,1.0238303899532655,1.7992642186624028,1.2404460046972834,0.9783229031118418,0.041168988591604894
1.3380746609879097,0.9999993302687863,0.06697312137014858,58.301512331122446,4.074404790926906,0.6109012606394985,0.48024602943239575,0.6109012607576482,0.01674329155604212,0.025036676468874187,0.0,,,,,,788,1.1909729556485982,2.6648852816008435,1.0616955533913808,0.15000373196390532,1.0771989739243368,0.4563633644393066,1.2371006091427108,1.1479175279631737,1.1164916560792166,0.9744741157888952,0.27898772130408367
1.331215811288172,0.9999994535588568,0.05464411428635057,61.647635465026866,3.9709892289194864,0.5953955118388983,0.4834686233304677,0.595395511957048,0.013661036036539788,0.018024007904788194,0.0,,,,,,788,0.9876433945605655,1.7327236865873834,2.28034992108518,0.4818467787661574,1.0843283376542965,0.7713516576204174,1.2715077960080399,0.5696756190799965,1.2430179407605753,0.9568209649474916,0.13010318597055903
1.3336853320259687,0.9999997480545275,0.025194547229035205,39.19034084097958,3.96072814460783,0.5938570026177531,0.48032596984391496,0.5938570027359026,0.00629863839417223,0.024828865133455842,0.0,,,,,,788,1.184665661176,2.9312640661491187,4.041986740582305,0.21753757304535387,1.0403972738147285,1.0263495397682354,1.1953828115269722,0.6830573522671682,1.198070764044508,0.9513755408446087,1.8186408041575641
1.314556962562421,0.999999362715745,0.06372842550241449,53.150362782420245,3.959424522591231,0.5936615423298821,0.4801472014396106,0.5936615424480317,0.015932116528890632,0.02421831949145607,0.0,,,,,,788,0.9776339944800051,2.325044568707964,1.5585553804470549,0.3360374116477959,1.2481618418610219,0.27728168328829056,1.4816150398079992,1.6626992350416718,1.3757995766256754,0.9857930940171059,1.1957999576221703
1.3111777740551789,0.999999334282917,0.06657170828089086,57.69334300679415,3.969136463880357,0.5951177150670622,0.4768220431965358,0.595117715185212,0.01664293814971095,0.025034965619752905,0.0,,,,,,788,1.176562270506935,1.176985004103839,0.979914312095726,0.07487500890079593,1.1410057356546628,0.583015934534223,1.1163032590032007,1.743106263727894,1.1427013306774356,0.9612373803874952,1.085392166316497
1.2983315179403714,0.9999994142828503,0.05857171497714936,59.5597784243351,3.8940909484858315,0.583865666654507,0.47680374295905903,0.5838656667726567,0.014642937320906853,0.024984850535858926,0.0,,,,,,788,0.9422772674924288,2.6043939615080793,0.3727532183988541,0.5927878151302844,1.367683330524016,0.2980735223012586,1.0022415343066529,1.7231921426822512,1.2827429375390467,0.9791602867216395,1.5425406933718915
1.3292289032079811,0.9999997858514061,0.021414859399569008,48.03339132978527,3.888395107208972,0.5830116531740142,0.4835954702115214,0.5830116532921639,0.005353715996383004,0.018176614949019863,0.0,,,,,,788,0.9222133955202271,1.7169314570885452,0.5793452976256486,0.5247068842315764,1.2875299847074753,0.4963470372789738,1.0261056286704398,0.9664734825734933,1.1300733288106988,0.9791842471335226,1.2751149427104262
1.3851968652224251,0.9999974869865504,0.2513013449719667,46.3757845130506,4.762803580223665,0.7141172418155914,0.4666800770640345,0.7141172419337414,0.06282549412430338,0.027008086493614573,0.0,,,,,,788,1.1661638227728979,1.9444298503238986,0.5979712296915085,0.4422846329726472,1.3613431082185208,0.8419157963542443,1.3669750295484315,1.2406933945465861,1.2090931317527975,0.9671016407343419,0.05083825348819038
1.3538606476702422,0.999998645851722,0.13541482777969904,77.4887668040162,4.292809472435608,0.6436480548609144,0.48013709403125754,0.643648054979064,0.0338537527879258,0.02404102325375974,0.0,,,,,,788,0.9323674280979913,1.0628583713734685,3.182052056318902,0.22289578959197964,1.2290084060075634,1.3613497108891395,1.1063643736903117,1.1155743845534447,1.3022204554172194,0.9591519266196649,0.15395981965758598
