timestamp,uuid,family,initial_features,final_features,retention_pct,selected_features_list
2025-12-29T21:21:32.804104,Geo_Sel8,Unified,324,70,21.604938271604937,"['volume_weighted_rsi_w20', 'kalman_uncertainty', 'close_location_value', 'trend_alignment_score_w200', 'body_to_range_w200', 'volume_without_progress_w20', 'signed_price_impact_w200', 'bars_since_breakout_attempt_w20', 'aroon_oscillator_w50', 'absorption_x_vol_spike_w100', 'volatility_w200', 'bars_since_vol_spike_w10', 'vol_compression_duration_w100', 'yang_zhang_volatility_w10', 'false_break_rate_w50', 'false_break_rate_w150', 'volume_weighted_rsi_w10', 'max_adverse_excursion_w100', 'trend_alignment_score_w100', 'ehlers_fisher_transform_w200', 'max_adverse_excursion_w20', 'touch_count_near_price_w20', 'false_break_rate_w100', 'bars_since_trend_exhaustion_signal_w10', 'event_volatility_ratio_50', 'absorption_x_vol_spike_w20', 'momentum_decay_w100', 'bars_since_breakout_attempt_w150', 'touch_count_near_price_w150', 'downside_semivariance_w20', 'aroon_oscillator_w150', 'trend_slope_stability_w200', 'tail_event_flag_w100', 'volatility_trend_slope_w50', 'trend_efficiency_ratio_w100', 'time_weighted_sr_strength_w200', 'vol_trend_conflict_w100', 'false_break_rate_w20', 'bars_since_vol_spike_w100', 'ehlers_fisher_transform_w100', 'aroon_oscillator_w200', 'bars_since_trend_exhaustion_signal_w50', 'rsi_kalman', 'hilbert_transform_phase', 'trend_slope_stability_w20', 'aroon_oscillator_w20', 'volatility_zscore_w200', 'vol_compression_duration_w50', 'close_location_value_w50', 'trend_per_vol_w200', 'bars_since_trend_exhaustion_signal_w20', 'close_location_value_w10', 'event_range_to_stop_ratio_50', 'volume_without_progress_w200', 'bars_since_compression_ended_w150', 'event_stop_abs', 'max_runup_w20', 'touch_count_near_price_w100', 'bars_since_vol_spike_w200', 'directional_consistency_w20', 'vol_trend_conflict_w50', 'drawdown_w150', 'max_runup_w100', 'left_tail_var_ratio_w200', 'range_per_volume_w200', 'trend_duration_w200', 'trend_duration_w150', 'vol_trend_conflict_w20', 'volume_weighted_rsi_w50', 'momentum_decay_w150']"
2025-12-29T21:22:16.864920,Geo_Sel7,Unified,324,70,21.604938271604937,"['drawdown_w200', 'rolling_skewness_w150', 'downside_semivariance_w150', 'bars_since_compression_ended_w10', 'trend_duration_w50', 'vwap_zscore_w10', 'bars_since_breakout_attempt_w100', 'false_break_rate_w200', 'vwap_zscore_w20', 'range_per_volume_w10', 'returns_4h', 'momentum_30', 'max_runup_w100', 'trend_duration_w20', 'max_runup_w150', 'signed_price_impact_w20', 'vol_compression_duration_w20', 'trend_per_vol_w150', 'vol_compression_duration_w100', 'trend_slope_stability_w20', 'momentum_decay_w10', 'aroon_oscillator_w200', 'volume_weighted_rsi_w20', 'trend_slope_stability_w50', 'volume_weighted_rsi_w10', 'bars_since_breakout_attempt_w10', 'signed_price_impact_w100', 'downside_semivariance_w100', 'bars_since_vol_spike_w20', 'parkinson_volatility_w50', 'kalman_trend', 'volatility_zscore_w150', 'trend_per_vol_w20', 'aroon_oscillator_w50', 'trend_per_vol_w200', 'climax_volume_flag_w50', 'signed_price_impact_w50', 'price_impact_w200', 'trend_efficiency_ratio_w200', 'vol_trend_conflict_w200', 'bars_since_compression_ended_w150', 'rolling_kurtosis_w20', 'ehlers_fisher_transform_w100', 'trend_alignment_score_w200', 'bars_since_vol_spike_w50', 'downside_semivariance_w50', 'false_break_rate_w100', 'compression_x_momentum_w20', 'absorption_x_vol_spike_w20', 'false_break_rate_w50', 'bars_since_vol_spike_w10', 'event_range_to_stop_ratio_50', 'touch_count_near_price_w20', 'rsi_kalman', 'touch_count_near_price_w150', 'bars_since_vol_spike_w150', 'rv_z_short', 'absorption_x_vol_spike_w50', 'rolling_kurtosis_w150', 'downside_semivariance_w10', 'delta_volume_divergence_w20', 'aroon_oscillator_w10', 'left_tail_var_ratio_w100', 'climax_volume_flag_w20', 'rolling_kurtosis_w10', 'momentum_decay_w150', 'vol_compression_duration_w50', 'bars_since_trend_exhaustion_signal_w10', 'body_to_range_w200', 'ease_of_movement_w20']"
2025-12-29T21:23:11.458435,Geo_Sel5,Unified,324,70,21.604938271604937,"['shadow_asymmetry_w200', 'rogers_satchell_volatility_w200', 'downside_semivariance_w20', 'directional_consistency_w100', 'returns_1h', 'trend_duration_w200', 'tail_event_flag_w50', 'false_break_rate_w200', 'event_stop_abs', 'climax_volume_flag_w10', 'rolling_skewness_w100', 'volume_weighted_rsi_w10', 'touch_count_near_price_w150', 'time_weighted_sr_strength_w50', 'time_weighted_sr_strength_w100', 'vol_trend_conflict_w200', 'bars_since_vol_spike_w10', 'ehlers_fisher_transform_w150', 'drawdown_w20', 'vol_compression_duration_w150', 'signed_price_impact_w200', 'false_break_rate_w20', 'trend_duration_w100', 'ehlers_fisher_transform_w100', 'trend_duration_w50', 'max_runup_w200', 'trend_alignment_score_w100', 'bars_since_vol_spike_w100', 'rogers_satchell_volatility_w20', 'signed_price_impact_w10', 'volatility_zscore_w50', 'trend_alignment_score_w150', 'max_runup_w100', 'bars_since_compression_ended_w200', 'bars_since_compression_ended_w20', 'bars_since_compression_ended_w10', 'rolling_kurtosis_w10', 'compression_x_momentum_w200', 'delta_volume_divergence_w20', 'price_impact_w10', 'momentum_decay_w10', 'trend_efficiency_ratio_w100', 'bars_since_breakout_attempt_w100', 'vol_compression_duration_w100', 'directional_consistency_w200', 'volume_weighted_rsi_w200', 'vol_compression_duration_w200', 'vwap_zscore_w50', 'bars_since_vol_spike_w150', 'volatility_trend_slope_w100', 'trend_per_vol_w100', 'aroon_oscillator_w100', 'absorption_x_vol_spike_w20', 'false_break_rate_w100', 'bars_since_vol_spike_w200', 'rolling_kurtosis_w150', 'volatility_zscore_w20', 'volume_weighted_rsi_w20', 'aroon_oscillator_w150', 'trend_slope_stability_w200', 'momentum_decay_w100', 'shadow_asymmetry', 'momentum_decay_w150', 'rolling_kurtosis_w50', 'drawdown_w100', 'directional_consistency_w150', 'volatility_zscore_w150', 'vol_compression_duration_w20', 'false_break_rate_w150', 'vol_trend_conflict_w150']"
