score,weights_mean,weights_min,weights_max,weights_entropy,weights_entropy_norm,mas,wes,nwp,uop_penalty,vdp_penalty,committee_alpha,committee_mag_clip,committee_factor_mean,committee_factor_min,committee_factor_max,n_events,param_mag_compression,param_uniq_intensity,param_quality_intensity,param_quality_floor,param_exp_mag,param_exp_learn,param_exp_uniq,param_exp_cross,param_downside_multiplier,param_mag_clip_pct,param_time_decay_halflife
1.828556275964441,0.9999990422591571,0.09577408430605673,324.88844069494723,9.331026740687246,0.8069820798750478,0.6731836768766396,0.8069820889663007,0.023943316236951007,0.007213901887748013,0.0,,,,,,105121,1.0123620356542087,2.9014286128198323,3.6599697090570253,0.37926216630837006,1.0653039046287323,0.23399178050430397,1.0238303899532655,1.7992642186624028,1.2404460046972834,0.9783229031118418,0.041168988591604894
1.8791357447304873,0.9999998058060416,0.019419395838068457,125.23214733747581,9.235705365585172,0.7987383309635795,0.6982804319713738,0.7987383400548167,0.004854803718854821,0.00754258988540197,0.0,,,,,,105121,1.1909729556485982,2.6648852816008435,1.0616955533913808,0.15000373196390532,1.0771989739243368,0.4563633644393066,1.2371006091427108,1.1479175279631737,1.1164916560792166,0.9744741157888952,0.27898772130408367
1.8927175986733547,0.9999998166281924,0.018337180766608677,109.37287206138832,9.302398462628808,0.8045061993516213,0.7027484113092685,0.8045062084428575,0.004584252422575604,0.007621620455048467,0.0,,,,,,105121,0.9876433945605655,1.7327236865873834,2.28034992108518,0.4818467787661574,1.0843283376542965,0.7713516576204174,1.2715077960080399,0.5696756190799965,1.2430179407605753,0.9568209649474916,0.13010318597055903
1.9270041995343832,0.9999999167124797,0.008328752035754953,43.992785714594554,9.509224375595892,0.8223932775967684,0.7052141957663357,0.8223932866879794,0.0020821683748212167,0.007635589514279227,0.0,,,,,,105121,1.184665661176,2.9312640661491187,4.041986740582305,0.21753757304535387,1.0403972738147285,1.0263495397682354,1.1953828115269722,0.6830573522671682,1.198070764044508,0.9513755408446087,1.8186408041575641
1.8778872829058155,0.9999998097997765,0.019020022330125803,118.29554771029682,9.233468174653543,0.7985448503272835,0.6971186229271356,0.7985448594185205,0.004754961253285077,0.007538706642530435,0.0,,,,,,105121,0.9776339944800051,2.325044568707964,1.5585553804470549,0.3360374116477959,1.2481618418610219,0.27728168328829056,1.4816150398079992,1.6626992350416718,1.3757995766256754,0.9857930940171059,1.1957999576221703
1.8658260593363516,0.9999997585844491,0.024141555083819224,124.17048226860564,9.20046377440286,0.7956905063949925,0.6918138374045184,0.7956905154862338,0.0060353328142474325,0.0074528856690228495,0.0,,,,,,105121,1.176562270506935,1.176985004103839,0.979914312095726,0.07487500890079593,1.1410057356546628,0.583015934534223,1.1163032590032007,1.743106263727894,1.1427013306774356,0.9612373803874952,1.085392166316497
1.8706042933049611,0.9999998085647379,0.01914352619405066,121.53821095674854,9.192032250572117,0.794961316689879,0.6952422429996175,0.794961325781116,0.004785836937331202,0.007508264491667664,0.0,,,,,,105121,0.9422772674924288,2.6043939615080793,0.3727532183988541,0.5927878151302844,1.367683330524016,0.2980735223012586,1.0022415343066529,1.7231921426822512,1.2827429375390467,0.9791602867216395,1.5425406933718915
1.9169892336980239,0.9999999166060295,0.008339397059119359,66.11197827974101,9.435857765077419,0.8160482588121346,0.7047216508758907,0.8160482679033458,0.0020848296057897767,0.007635159821305778,0.0,,,,,,105121,0.9222133955202271,1.7169314570885452,0.5793452976256486,0.5247068842315764,1.2875299847074753,0.4963470372789738,1.0261056286704398,0.9664734825734933,1.1300733288106988,0.9791842471335226,1.2751149427104262
1.808385363848738,0.9999992003082805,0.0799691719672622,340.5436596224461,9.149027695028677,0.7912421219387565,0.6685894529948467,0.7912421310300085,0.019992118795720996,0.007083048099679194,0.0,,,,,,105121,1.1661638227728979,1.9444298503238986,0.5979712296915085,0.4422846329726472,1.3613431082185208,0.8419157963542443,1.3669750295484315,1.2406933945465861,1.2090931317527975,0.9671016407343419,0.05083825348819038
1.8594054399780438,0.999999511613382,0.048838661826405255,152.1380462198268,9.252904462068557,0.8002257731323619,0.6909305304785741,0.8002257822236111,0.012209555270904084,0.0074446532941390186,0.0,,,,,,105121,0.9323674280979913,1.0628583713734685,3.182052056318902,0.22289578959197964,1.2290084060075634,1.3613497108891395,1.1063643736903117,1.1155743845534447,1.3022204554172194,0.9591519266196649,0.15395981965758598
1.8799070844178662,0.9999997480164297,0.02519835703571237,135.81183818047063,9.274633341523337,0.8021049678687046,0.6968852298110051,0.8021049769599464,0.006299530919276971,0.0075365489945045045,0.0,,,,,,105121,1.1005398589291535,2.851332482665302,3.446449523091502,0.4250139172542009,1.0340630930612615,0.4681778217974143,1.0502994347246235,1.5477985041289493,1.2203455917365575,0.9819180194365431,0.4005138398185084
1.9119269149752995,0.9999998055587116,0.01944412884160812,66.56992720502791,9.460342064357114,0.8181657525570466,0.7019977773338989,0.818165761648284,0.004860986913322423,0.007597531004380526,0.0,,,,,,105121,0.9765300733636672,1.468030384088521,2.8358869010535415,0.17180340397372415,1.2024724962227888,1.4401793678453148,1.1164682065157907,1.076374199035089,1.2216205950853174,0.952301697139865,1.0638148186591772
1.856980842429017,0.9999995928002356,0.04071997642930314,145.80820145423212,9.224973088466685,0.7978101635119628,0.6880171030722962,0.7978101726032102,0.010179901411851816,0.007391716724390913,0.0,,,,,,105121,0.9154896461896896,1.0589952419208275,3.655286902779338,0.3466806599953656,1.4467382191492415,1.1407307814814955,1.0900832514830676,1.3355176841765684,1.2081673831255366,0.953749357239297,0.2627394190743967
1.8748401952602107,0.9999997064766691,0.029352333089975036,142.15185254276284,9.263960384009337,0.8011819305982711,0.6952759816700516,0.8011819396895151,0.007338015620308367,0.007532664703496877,0.0,,,,,,105121,0.9307846827759331,2.798254429648142,3.209685555660258,0.3648253315536173,1.050800417973072,0.09219522949748543,1.1214483419544583,1.6931868575467002,1.288499862088752,0.9697680236425179,0.2726348954392592
1.8807387570868395,0.999999019309579,0.09806904209997344,288.31455456036366,9.600389930727928,0.8302776156592264,0.6918012926165541,0.8302776247504794,0.024517051339680067,0.007444869976073578,0.0,,,,,,105121,0.9615134395538256,1.0028188542393146,2.789419334293211,0.22738996707634548,1.0896595247968948,1.3174608395024987,1.1308526993986123,1.068021315683075,1.3249180381017385,0.9645518865163891,0.025434571891903707
1.8776226164837226,0.9999996322276851,0.036777231494708934,125.24590989572175,9.311913880543598,0.8053291282696442,0.6955394453969009,0.8053291373608907,0.009194223791013208,0.007522087372487915,0.0,,,,,,105121,0.9666700402474456,1.0314284455119052,2.5337499877522065,0.19786307533181755,1.0888436173261282,1.0635002054378546,1.1148443867868247,1.2906780392846282,1.2835899377657496,0.9652596893280744,0.23734045008461482
1.901756461071194,0.9999998202097659,0.01797902341813101,86.59418433645195,9.382029846695062,0.8113930191757365,0.7012416080161571,0.8113930282669723,0.004494713904713222,0.007585261535995096,0.0,,,,,,105121,0.9837266468038983,1.0355683482879023,2.8529185970442414,0.0992867533251436,1.2573702640492075,1.1673871618584084,1.0484288151430448,0.7362523848201381,1.3437239605932152,0.9586918704942371,0.3329978658085476
1.8927125273827115,0.999999725828882,0.027417111802395765,105.47770913780876,9.35894437799462,0.8093965015293407,0.6999084376823068,0.8093965106205836,0.006854214626128503,0.007582246978213791,0.0,,,,,,105121,1.0123852565572424,1.023022159825042,3.0073739948023634,0.3260197810036868,1.038074334795769,1.4770975500475518,1.2376653725855875,0.8931589135777673,1.2199874523101062,0.972717203059828,0.23861316257315363
1.8333773950248187,0.9999994419078567,0.05580921431550219,205.61843048806384,9.176006674549335,0.7935753649581505,0.6782126415962749,0.7935753740494005,0.01395217863934619,0.007293950366864488,0.0,,,,,,105121,0.9519751166256464,2.5532643405096476,4.2787450107450615,0.47551839429730564,1.1244488941488335,0.5595357134688175,1.0404290783061978,1.935641132408703,1.2587322152757137,0.9786746150810295,0.22741189155036617
1.8443523472156316,0.9999994790601396,0.0520939860297546,255.4915672536635,9.172350579207261,0.7932591721633637,0.687883578464859,0.7932591812546133,0.013023379401305114,0.007373244328537125,0.0,,,,,,105121,1.0654652248654688,1.358445803070941,3.0933558266341468,0.30458843795160834,1.3045389347644887,0.9483865953789128,1.2629839608401336,0.8950556540665173,1.383580606888939,0.9644126511349153,0.06942510593196846
