family,params,pt_mult,sl_mult,horizon,risk_budget,status,n,pos_rate,min_p,max_mi,signals_per_day,target_signals_per_day,adaptive_used
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,16,0.4,PASS,181,0.6906077348066298,0.006412535214409162,0.06738045507874357,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,16,0.7,PASS,181,0.7071823204419889,0.00984768888726144,0.07914918090102141,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,16,1.0,PASS,181,0.7679558011049724,0.0011180239705992163,0.01847607982495081,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,24,0.4,PASS,181,0.6850828729281768,0.0034042515056080134,0.0503197320784361,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,24,0.7,PASS,181,0.6961325966850829,0.004846713125176935,0.03546227239980926,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,24,1.0,PASS,181,0.7292817679558011,0.0002837713746891232,0.025913734961275914,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,48,0.4,PASS,180,0.6722222222222223,0.002957213687076734,0.0449349037198461,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,48,0.7,PASS,180,0.6777777777777778,0.0032092567610854748,0.0380878824059776,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.75,48,1.0,PASS,180,0.7,0.0005004843246445109,0.06139421197329664,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,16,0.4,PASS,181,0.8011049723756906,0.035852893563731524,0.01747503514911486,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,16,0.7,PASS,181,0.8066298342541437,0.050342375903713196,0.026327203902793528,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,16,1.0,PASS,181,0.8176795580110497,0.07326147304430358,0.03472954441919196,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,24,0.4,PASS,181,0.7955801104972375,0.03619549544275165,0.03111861653549841,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,24,0.7,PASS,181,0.7955801104972375,0.03619549544275165,0.03111861653549841,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,24,1.0,PASS,181,0.8066298342541437,0.05621079302831372,0.021001635648492112,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,48,0.4,PASS,180,0.7833333333333333,0.04659750577615114,0.038597192423814874,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,48,0.7,PASS,180,0.7833333333333333,0.04659750577615114,0.038597192423814874,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",1.5,0.5,48,1.0,PASS,180,0.7888888888888889,0.06838067370352563,0.027166764991427783,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,16,0.4,PASS,181,0.7679558011049724,0.0006816421906050903,0.052240950989077994,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,16,0.7,PASS,181,0.7900552486187845,0.0008059497938658768,0.0770391687566967,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,16,1.0,PASS,181,0.856353591160221,0.0001663326030914075,0.07774565635030228,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,24,0.4,PASS,181,0.7624309392265194,0.00024853969457505593,0.0549893342697052,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,24,0.7,PASS,181,0.7845303867403315,0.00038378661096703716,0.057940171908724025,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,24,1.0,PASS,181,0.8066298342541437,2.2106971558729814e-05,0.07660612890877516,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,48,0.4,PASS,180,0.75,0.00016623105986619105,0.046975672135236124,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,48,0.7,PASS,180,0.7611111111111111,0.00010966104187368663,0.05709528130908037,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.8,48,1.0,PASS,180,0.7777777777777778,2.9327608741582494e-05,0.053617913460509925,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.6,16,0.4,PASS,181,0.850828729281768,0.03868254162019028,0.02016025629701712,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.6,16,0.7,PASS,181,0.856353591160221,0.055940730872913784,0.03745430136125183,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.6,16,1.0,PASS,181,0.8729281767955801,0.04293138524811331,0.061215198961632744,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.6,24,0.4,PASS,181,0.8397790055248618,0.02599985236305618,0.02492634387840731,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.6,24,0.7,PASS,181,0.8453038674033149,0.04002387505241734,0.03531281262925745,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.6,24,1.0,PASS,181,0.861878453038674,0.042039525796221784,0.06574629480589245,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.6,48,0.4,PASS,180,0.8277777777777777,0.03215776309113387,0.038059759583336294,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.6,48,0.7,PASS,180,0.8333333333333334,0.04764360915061396,0.032420383786743834,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.0,0.6,48,1.0,PASS,180,0.8388888888888889,0.029257525739566873,0.034169604361327544,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.25,0.75,16,0.4,PASS,181,0.8011049723756906,0.0024648729363996183,0.06372840418714176,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.25,0.75,16,0.7,PASS,181,0.8176795580110497,0.004611453313734772,0.08651450368510272,1.1,7.5,False
CAUSAL_SURPRISE,"{'params': (1.5, 'all')}",2.25,0.75,16,1.0,PASS,181,0.8784530386740331,0.000596901500771238,0.05980796854000037,1.1,7.5,False
