p_min,n_prob_ge_pmin,gate_n_eval,gate_auc,gate_ece,gate_avg_pnl,gate_total_pnl,gate_profit_factor,gate_win_rate,n_trades,avg_trade_pnl,total_pnl,profit_factor,win_rate
0.2,7421,7421,0.5030218872494436,6.163749981748612e-18,0.0018589638804761206,13.79537095701329,1.3049973789791598,0.4776984233930737,7421,0.0005187833570168093,3.8498912924217423,1.3028898207725104,0.4776984233930737
0.25,7421,7421,0.5030218872494436,6.163749981748612e-18,0.0018589638804761206,13.79537095701329,1.3049973789791598,0.4776984233930737,7421,0.0004410964403126607,3.2733766835602554,1.3024223798678576,0.4776984233930737
0.3,7421,7421,0.5030218872494436,6.163749981748612e-18,0.0018589638804761206,13.79537095701329,1.3049973789791598,0.4776984233930737,7421,0.0003550507971405095,2.634831965579721,1.301688710017945,0.4776984233930737
0.35,7421,7421,0.5030218872494436,6.163749981748612e-18,0.0018589638804761206,13.79537095701329,1.3049973789791598,0.4776984233930737,7421,0.000259986207417436,1.9293576452447927,1.3003712628545019,0.4776984233930737
0.4,7421,7421,0.5030218872494436,6.163749981748612e-18,0.0018589638804761206,13.79537095701329,1.3049973789791598,0.4776984233930737,7421,0.00015620073758379835,1.1591656736093676,1.297316975749094,0.4776984233930737
0.45,7421,7421,0.5030218872494436,6.163749981748612e-18,0.0018589638804761206,13.79537095701329,1.3049973789791598,0.4776984233930737,7421,4.813165556608188e-05,0.35718501595589364,1.2826625805985175,0.4776984233930737
0.5,412,412,0.5001885369532428,1.1102230246251565e-16,8.627014654791856e-05,0.03554330037774245,1.0136409627261738,0.5048543689320388,404,3.124177051014418e-07,0.00012621675286098272,1.0124624328117573,0.504950495049505
0.55,0,0,,,,0.0,,,0,,0.0,,
0.6,0,0,,,,0.0,,,0,,0.0,,
