config_id,learnability,mean_auc,profitability,edge,edge_scaled,combined,fidelity_score,ic,calibration_score,mean_pos,mean_neg,sharpe_pos,n_events,n_raw_events,n_vol_scaled_events,balance_score,trades_per_day,mean_tto,timeout_rate,tto_penalty,n_pre_events,retention_total,retention_pos,retention_neg,snr_pre,snr_post,effect_size_pre,effect_size_post,n_required_80pct_power,learnability_worst_fold_auc,learnability_auc_cv_std,model_complexity,cusum_threshold,target_signal_density,r_multiple_threshold,effective_tx_cost,label_low_q,pnl_win_rate,pnl_avg_win,pnl_avg_loss,pnl_profit_factor,pnl_total_return,pnl_avg_ret_per_trade,pnl_per_day,label_high_q,auc_in_target_range,auc_range_adjustment,auc_weight_multiplier,fold_aucs,auc_interpretation,retention_penalty,retention_asym_penalty,auc_retention_adjusted,alpha_retention,weighted_brier,weighted_brier_norm,ece_norm,mid_brier,mid_brier_norm,calibration_combo,rank_calib_score,sample_count_bonus,mi_value,mi_penalty,prob_std,prob_variance_penalty,single_bin_penalty,regression_target_stats,horizon_bars,min_event_spacing,trail_distance,profit_mult_min,profit_mult_max,stop_mult_min,stop_mult_max,kalman_Q,kalman_R,econ_min_return_multiple,iso_min_prob,target_clip_high_q,signal_strength_scale_max,r_multiple_pos_threshold,transaction_cost_mult,vol_baseline_window,profit_thr_base,stop_to_profit_ratio,scale_pos_weight
7ef4a2f8199b0e1f4169cb5b133ffb24,0.8290822148804665,0.6247718647987711,8.64692322884799,-0.0013417845014981281,-1.3417845014981282,84.30776712743278,34.21773931821611,0.0,0.0,0.005721287565518696,-0.009295603000561113,0.6292785445341197,1843,15361,2700,0.998674190494898,12.237377230598977,0.4941794505006659,0.0,1.883589010013318,2835,0.6500881834215168,1.320054945054945,0.4186046511627907,2.7959335515447132,0.6292785445341197,5.452100024977594,2.2773321749216895,3.085085599407841,0.5803012354036217,0.04366065184889802,fast,0.01936350297118406,11.50714306409916,0.5,0.003,0.4,0.3358654367878459,0.011756004231725547,-0.00815157770871695,0.7293353972262362,-2.7005644960314332,-0.001465309004900398,-0.01687852810019646,0.6,True,0.02,1.0,"[0.5803012354036217, 0.609910668599693, 0.6841036903929986]",excellent_check_leakage,0.0,0.0,0.6447718647987711,0.05,,,,,,,0.6447718647987711,100.0,0.20462379370075603,0.0,0.14046101790830365,0.0,0.0,"{'n_events_reg': 1843, 'mean_raw': -0.7019746664658456, 'std_raw': 3.3372265629878077, 'min_raw': -6.496147626581893, 'max_raw': 6.984617372198253, 'median_raw': -1.8606994889768171}",22,3,0.9591950905182219,0.7345163699169337,1.6090665392794814,0.5666954820929941,1.1202948099826744,,,,,,,,,,,,
e9b2380760cd8ec142cceeeea4f192b8,0.6867601568206918,0.5926692620962245,16.821595248168432,-0.0012649196273408657,-1.2649196273408656,83.48032951942344,33.418893522343154,0.0,0.0,0.0070557859417794844,-0.009875418774298064,0.8056335035586675,1787,15361,2692,0.9996907356066982,11.8655415686817,0.5226891183802208,0.0,2.4537823676044157,2835,0.6303350970017637,1.214380825565912,0.41986564299424184,2.53214191021884,0.8056335035586675,4.991748355132062,2.6863995872251425,2.217066697742117,0.5500676132521976,0.03851083151331057,fast,0.01936350297118406,11.50714306409916,0.5,0.003,0.4,0.3559037493005036,0.011991450957491578,-0.008542725853668602,0.7756343927554651,-2.206114648607916,-0.0012345353377772334,-0.013788216553799476,0.6,True,0.02,1.0,"[0.5500676132521976, 0.5845855522766076, 0.6433546207598685]",good_edge,0.0,0.0,0.6126692620962245,0.05,,,,,,,0.6126692620962245,100.0,0.18347649302650512,0.0,0.14024399321572184,0.0,0.0,"{'n_events_reg': 1787, 'mean_raw': -0.6741388141298515, 'std_raw': 3.5193147320202383, 'min_raw': -6.73231032944849, 'max_raw': 7.479032002291285, 'median_raw': -1.772023155739817}",22,3,0.9591950905182219,0.7981417167433419,1.8591374909485978,0.8330451065490129,1.2705811061417018,,,,,,,,,,,,
c68ff0498bc482e330ae0670c7a19eb1,0.6867601568206918,0.5926692620962245,24.99271577931651,-0.0012649196273408657,-1.2649196273408656,83.48032951942344,33.418893522343154,0.0,0.0,0.0070557859417794844,-0.009875418774298064,0.8056335035586675,1787,15361,2692,0.9996907356066982,11.8655415686817,0.5226891183802208,0.0,2.4537823676044157,2835,0.6303350970017637,1.214380825565912,0.41986564299424184,2.53214191021884,0.8056335035586675,4.991748355132062,2.6863995872251425,2.217066697742117,0.5500676132521976,0.03851083151331057,fast,0.01936350297118406,11.50714306409916,0.5,0.003,0.4,0.3559037493005036,0.011991450957491578,-0.008542725853668602,0.7756343927554651,-2.206114648607916,-0.0012345353377772334,-0.013788216553799476,0.6,True,0.02,1.0,"[0.5500676132521976, 0.5845855522766076, 0.6433546207598685]",good_edge,0.0,0.0,0.6126692620962245,0.05,,,,,,,0.6126692620962245,100.0,0.18347649302650512,0.0,0.14024399321572184,0.0,0.0,"{'n_events_reg': 1787, 'mean_raw': -0.6741388141298515, 'std_raw': 3.5193147320202383, 'min_raw': -6.73231032944849, 'max_raw': 7.479032002291285, 'median_raw': -1.772023155739817}",22,3,0.9591950905182219,0.7981417167433419,1.8591374909485978,0.8330451065490129,1.2705811061417018,0.0004673952530772555,0.00162028797444862,,,,,,,,,,
fbb58387934d38951a24aae5ab44790e,0.6867601568206918,0.5926692620962245,22.641470563115234,-0.0012649196273408657,-1.2649196273408656,83.48032951942344,33.418893522343154,0.0,0.0,0.0070557859417794844,-0.009875418774298064,0.8056335035586675,1787,15361,2692,0.9996907356066982,11.8655415686817,0.5226891183802208,0.0,2.4537823676044157,2835,0.6303350970017637,1.214380825565912,0.41986564299424184,2.53214191021884,0.8056335035586675,4.991748355132062,2.6863995872251425,2.217066697742117,0.5500676132521976,0.03851083151331057,fast,0.01936350297118406,11.50714306409916,0.5,0.003,0.4,0.3559037493005036,0.011991450957491578,-0.008542725853668602,0.7756343927554651,-2.206114648607916,-0.0012345353377772334,-0.013788216553799476,0.6,True,0.02,1.0,"[0.5500676132521976, 0.5845855522766076, 0.6433546207598685]",good_edge,0.0,0.0,0.6126692620962245,0.05,,,,,,,0.6126692620962245,100.0,0.18347649302650512,0.0,0.14024399321572184,0.0,0.0,"{'n_events_reg': 1787, 'mean_raw': -0.6741388141298515, 'std_raw': 3.5193147320202383, 'min_raw': -6.73231032944849, 'max_raw': 7.479032002291285, 'median_raw': -1.772023155739817}",22,3,0.9591950905182219,0.7981417167433419,1.8591374909485978,0.8330451065490129,1.2705811061417018,0.00030851832395070136,0.005260192921410246,,,,,,,,,,
78199b29a07291deac2ebaf4fff58471,0.6867601568206918,0.5926692620962245,14.359202435375607,-0.0012649196273408657,-1.2649196273408656,83.48032951942344,33.418893522343154,0.0,0.0,0.0070557859417794844,-0.009875418774298064,0.8056335035586675,1787,15361,2692,0.9996907356066982,11.8655415686817,0.5226891183802208,0.0,2.4537823676044157,2835,0.6303350970017637,1.214380825565912,0.41986564299424184,2.53214191021884,0.8056335035586675,4.991748355132062,2.6863995872251425,2.217066697742117,0.5500676132521976,0.03851083151331057,fast,0.01936350297118406,11.50714306409916,0.5,0.003,0.4,0.3559037493005036,0.011991450957491578,-0.008542725853668602,0.7756343927554651,-2.206114648607916,-0.0012345353377772334,-0.013788216553799476,0.6,True,0.02,1.0,"[0.5500676132521976, 0.5845855522766076, 0.6433546207598685]",good_edge,0.0,0.0,0.6126692620962245,0.05,,,,,,,0.6126692620962245,100.0,0.18347649302650512,0.0,0.14024399321572184,0.0,0.0,"{'n_events_reg': 1787, 'mean_raw': -0.6741388141298515, 'std_raw': 3.5193147320202383, 'min_raw': -6.73231032944849, 'max_raw': 7.479032002291285, 'median_raw': -1.772023155739817}",22,3,0.9591950905182219,0.7981417167433419,1.8591374909485978,0.8330451065490129,1.2705811061417018,5.231445142449927e-05,0.016537762901063995,,,,,,,,,,
82eef7d046b23ee954c6dd24a682a25b,0.45508641037005637,0.5359297750279107,82.40661050610733,0.0003212909440492844,0.3212909440492844,82.01956313380165,31.30252663217013,0.0,0.0,0.012770815023940257,-0.009971024232937364,2.6853410673404894,1374,15361,2671,0.9558966866485101,9.139056329245479,0.4593092497022627,0.0,1.186184994045254,2835,0.4846560846560847,0.6925133689839572,0.4101581217057978,2.5326110998419855,2.6853410673404894,4.990278038607958,7.473626687072254,0.2864555105367162,0.4803648573944022,0.03957998015302951,fast,0.01936350297118406,11.50714306409916,0.3339654006345121,0.00309799466892496,0.3972528783689,0.3726346433770015,0.01292537297146797,-0.009904530768427997,0.7751252305482398,-1.9199145609933312,-0.0013973177299805904,-0.01199946600620832,0.7373861817111813,False,-0.0020351124860446546,0.3,"[0.4803648573944022, 0.5578584154619877, 0.5695660522273425]",too_noisy,0.0,0.0,0.5338946625418661,0.05,,,,,,,0.5338946625418661,100.0,0.23498168084514467,0.0,0.14602671648972762,0.0,0.0,"{'n_events_reg': 1374, 'mean_raw': -0.8558127431934895, 'std_raw': 3.9274107198027743, 'min_raw': -6.930731851542449, 'max_raw': 8.00240715357628, 'median_raw': -2.9598434460096605}",22,3,0.9591950905182219,0.7981417167433419,1.8591374909485978,0.8330451065490129,1.2705811061417018,0.0004673952530772555,0.00162028797444862,1.2814473019550627,0.05772895660791727,0.9355575596777442,1.5782463758043883,0.3339654006345121,1.0326648896416533,,,,
79f2015e5c615b1bfb1fe4910b21576f,0.7097456221446954,0.6497032409018365,83.7029518775817,0.007074896483788466,7.074896483788466,82.35873980985465,29.294694580021442,0.0,0.0,0.013077758336460422,-0.010086651247031108,2.796160287493775,911,15361,2638,0.9988097705314292,6.087283357694717,0.4801915976449456,0.0,1.603831952898912,2835,0.32134038800705467,0.6388140161725068,0.2087912087912088,2.559310867364204,2.796160287493775,4.985611529623087,6.7167165108881575,0.35465488435426595,0.5593613241474934,0.082882828495917,fast,0.01936350297118406,11.50714306409916,0.7328061384971507,0.0031696003239187007,0.1789876778744861,0.5126234906695939,0.013278361688506865,-0.009932441558565451,1.4061200024784926,1.7909908565296457,0.001965961423193903,0.011193692853310285,0.7568479206761065,True,0.0,1.0,"[0.5593613241474934, 0.6301973220577871, 0.759551076500229]",excellent_check_leakage,4.1068667979308735e-05,0.0,0.6496621722338572,0.05,,,,,,,0.6496621722338572,100.0,0.34058851696713466,0.0,0.20319938832010295,0.0,0.0,"{'n_events_reg': 911, 'mean_raw': 0.015550264910065463, 'std_raw': 4.4199958453899875, 'min_raw': -7.308267096253802, 'max_raw': 8.754516414286382, 'median_raw': 1.8744466590425264}",22,3,0.9591950905182219,0.7981417167433419,1.8591374909485978,0.8330451065490129,1.2705811061417018,0.0004673952530772555,0.00162028797444862,1.8561820485956244,0.11501024210875525,0.979257734780624,1.5762805987230284,0.7328061384971507,1.0565334413062335,,,,
f9113ce7377661648dcdd4fa3272161c,0.1303684576412294,0.5150643572686415,87.34177779820988,2.821597393572558e-05,0.02821597393572558,81.06670381842176,30.50828478785157,0.0,0.0,0.013059685864547846,-0.010149505230946279,2.8380121937162444,1307,15361,2663,0.9371387425724145,8.693410933277905,0.4553105654865409,0.0,1.106211309730818,2835,0.46102292768959435,0.6268656716417911,0.40276453765490944,2.569486298397636,2.8380121937162444,4.980321214636543,8.066507309722144,0.24589455912611155,0.4850100722834459,0.02132251731406892,fast,0.01936350297118406,11.50714306409916,0.45886835253960007,0.0032871313827970167,0.3940008289543854,0.3519510328997705,0.013118662525568,-0.010126731773895845,0.7035495254455292,-2.5427570507285004,-0.0019454912400371082,-0.015892231567053126,0.7682669997829188,False,-0.012467821365679255,0.3,"[0.4850100722834459, 0.5322197813296972, 0.5279632181927815]",too_noisy,0.0,0.0,0.5025965359029623,0.05,,,,,,,0.5025965359029623,100.0,0.24040991558982366,0.0,0.14745257490563682,0.0,0.0,"{'n_events_reg': 1307, 'mean_raw': -1.0388889252242755, 'std_raw': 3.977418792136772, 'min_raw': -7.195742937824975, 'max_raw': 7.983556154410725, 'median_raw': -3.1016352466197263}",22,3,0.9591950905182219,0.7981417167433419,1.8591374909485978,0.8330451065490129,1.2705811061417018,0.0004673952530772555,0.00162028797444862,1.4405308887745445,0.07896873402520949,0.9407759747237713,1.2899687166367957,0.45886835253960007,1.095710460932339,,,,
ef7dd2a9f7fa925f88f25885d4036464,-15.42266889166072,0.3415270160541375,83.85584788242039,0.0008378892577933595,0.8378892577933595,-80.40954583615783,27.757196950481166,0.0,0.0,0.013077758336460422,-0.010086651247031108,2.796160287493775,911,15361,2638,0.9988097705314292,6.087283357694717,0.4801915976449456,0.0,1.603831952898912,2835,0.32134038800705467,0.6388140161725068,0.2087912087912088,2.559310867364204,2.796160287493775,4.985611529623087,6.7167165108881575,0.35465488435426595,0.16399450297755383,0.12555799656391559,medium,0.01936350297118406,11.50714306409916,0.7328061384971507,0.0031696003239187007,0.1789876778744861,0.5126234906695939,0.013278361688506865,-0.009932441558565451,1.4061200024784926,1.7909908565296457,0.001965961423193903,0.011193692853310285,0.7568479206761065,False,-0.09923649197293127,0.3,"[0.4273148749945838, 0.43327167019027485, 0.16399450297755383]",too_noisy,4.1068667979308735e-05,0.0,0.2422494554132269,0.05,,,,,,,0.2422494554132269,100.0,0.00108141418057737,4.459292909711315,0.022449902531554506,8.265029240533648,0.0,"{'n_events_reg': 911, 'mean_raw': 0.015550264910065463, 'std_raw': 4.4199958453899875, 'min_raw': -7.308267096253802, 'max_raw': 8.754516414286382, 'median_raw': 1.8744466590425264}",22,3,0.9591950905182219,0.7981417167433419,1.8591374909485978,0.8330451065490129,1.2705811061417018,0.0002574582320731333,0.0010784593132166394,1.8561820485956244,0.11501024210875525,0.979257734780624,1.5762805987230284,0.7328061384971507,1.0565334413062335,,,,
f985fd86e5c9db576a50a5d54d04a955,-15.42266889166072,0.3415270160541375,82.03887830373121,0.0008378892577933595,0.8378892577933595,-80.40954583615783,27.757196950481166,0.0,0.0,0.013077758336460422,-0.010086651247031108,2.796160287493775,911,15361,2638,0.9988097705314292,6.087283357694717,0.4801915976449456,0.0,1.603831952898912,2835,0.32134038800705467,0.6388140161725068,0.2087912087912088,2.559310867364204,2.796160287493775,4.985611529623087,6.7167165108881575,0.35465488435426595,0.16399450297755383,0.12555799656391559,medium,0.01936350297118406,11.50714306409916,0.7328061384971507,0.0031696003239187007,0.1789876778744861,0.5126234906695939,0.013278361688506865,-0.009932441558565451,1.4061200024784926,1.7909908565296457,0.001965961423193903,0.011193692853310285,0.7568479206761065,False,-0.09923649197293127,0.3,"[0.4273148749945838, 0.43327167019027485, 0.16399450297755383]",too_noisy,4.1068667979308735e-05,0.0,0.2422494554132269,0.05,,,,,,,0.2422494554132269,100.0,0.00108141418057737,4.459292909711315,0.022449902531554506,8.265029240533648,0.0,"{'n_events_reg': 911, 'mean_raw': 0.015550264910065463, 'std_raw': 4.4199958453899875, 'min_raw': -7.308267096253802, 'max_raw': 8.754516414286382, 'median_raw': 1.8744466590425264}",22,3,0.9591950905182219,0.7981417167433419,1.8591374909485978,0.8330451065490129,1.2705811061417018,2.4338273467158213e-05,0.005980366585772898,1.8561820485956244,0.11501024210875525,0.979257734780624,1.5762805987230284,0.7328061384971507,1.0565334413062335,,,,
