asset,d,n_rows,warmup_bars,K_d,ic_overall_mean,ic_overall_std,ic_event_mean,ic_event_std,ic_nonevent_mean,ic_nonevent_std,ic_ir_event,n_folds_used
1000SATS/USDT,0.5,14123,3381,927,0.02065972626180807,0.041832601022334326,0.06241156996981738,0.06635214081109958,0.004873739454039368,0.02906764503491422,0.9406112337337842,4
1000SATS/USDT,0.6,14123,3381,590,0.01957208844929617,0.036364969434110064,0.05718455861608579,0.059570705332491154,0.005211498629019264,0.024430661347605964,0.9599442769221639,4
1INCH/USDT,0.2,14123,3381,3382,-0.036682684432184615,0.02047359090066928,-0.04406358444151803,0.014616534734667843,-0.024780501324328325,0.03064217174075717,-3.014639394819594,4
1INCH/USDT,0.3,14123,3381,2275,-0.035611985454296155,0.023462375942556596,-0.038253876813992574,0.014189080881957484,-0.02717320087513901,0.033442959165184964,-2.696007897638207,4
1INCH/USDT,0.4,14123,3381,1458,-0.03288182884110183,0.02492896916393512,-0.03228741122426702,0.015170254820877754,-0.027959607381388914,0.033434148843357055,-2.128336634892612,4
1INCH/USDT,0.5,14123,3381,927,-0.02962260673500123,0.02477859509811298,-0.025922820032152804,0.017760475543328724,-0.028065105981396873,0.030680271681346353,-1.4595790810517446,4
1INCH/USDT,0.6,14123,3381,590,-0.024875218730964932,0.02418673509130456,-0.018205176697302483,0.020538815904211746,-0.026333260725771378,0.026099162696070675,-0.8863790344987826,4
1MBABYDOGE/USDT,0.2,8998,3381,3382,-0.0010388810171652009,0.012078704723667432,-0.010598679495101007,0.021941941619985705,0.005511893638715937,0.02178469566321732,-0.48303286899708026,4
1MBABYDOGE/USDT,0.3,8998,3381,2275,0.0023849054154001055,0.01029345364674907,-0.00497420493094226,0.02437682379969043,0.007710125579962481,0.024838793595751425,-0.20405466962233035,4
1MBABYDOGE/USDT,0.4,8998,3381,1458,0.009063255237717893,0.015187427104479604,0.0007408341089790906,0.02844214341796552,0.012150568360813694,0.03129555319540624,0.026047055316656846,4
1MBABYDOGE/USDT,0.5,8998,3381,927,0.011688502328703507,0.021401519762794537,0.00902081944173181,0.032671789606282135,0.012608927677644129,0.03473488893795288,0.27610422552099995,4
1MBABYDOGE/USDT,0.6,8998,3381,590,0.01177977425623955,0.021607072564742806,0.015086913257909083,0.03452256194481249,0.010717573521769217,0.03354529967990405,0.4370160257807889,4
AAVE/USDC,0.2,9289,3381,3382,-0.022498573438178644,0.029223947980432426,-0.06708056789885813,0.01868136557231645,-0.01465924652676309,0.0311942163322339,-3.590774135242521,4
AAVE/USDC,0.3,9289,3381,2275,-0.020814863474419402,0.03038857279861983,-0.06035242091414546,0.021741499070447708,-0.013914146441591039,0.03173739867000496,-2.7759087789981853,4
AAVE/USDC,0.4,9289,3381,1458,-0.020040410002692362,0.03222557683672406,-0.055507144596063124,0.023884815459034585,-0.013930889256194269,0.032909032843802505,-2.3239510628547113,4
AAVE/USDC,0.5,9289,3381,927,-0.019267284209609506,0.0324517540152795,-0.051752078084744704,0.02607960309719377,-0.01409325224699723,0.03193744603843415,-1.9843889459316353,4
AAVE/USDC,0.6,9289,3381,590,-0.01873197361136484,0.03193602026755408,-0.04905120241478583,0.02835229696851833,-0.014795165858679687,0.03037852197098543,-1.730060909674801,4
AAVE/USDT,0.2,14124,3381,3382,-0.01550134123555051,0.03429917047576586,-0.03672742922204236,0.02740610588796003,-0.0017152364840199302,0.04409355154149459,-1.3401184404698265,4
AAVE/USDT,0.3,14124,3381,2275,-0.017532847310324447,0.03423652792900371,-0.034224512689650564,0.037413163122764236,-0.0057091730145212745,0.04209403283459763,-0.9147719390252396,4
AAVE/USDT,0.4,14124,3381,1458,-0.01805086845537455,0.03394297425509471,-0.031798029071071515,0.04843768756996392,-0.00895203156440793,0.037592596971990744,-0.6564728832000746,4
AAVE/USDT,0.5,14124,3381,927,-0.018489506612474685,0.03273197890466108,-0.03509099263114307,0.05219015569010172,-0.009944556919761281,0.032968413660787295,-0.6723680260151117,4
AAVE/USDT,0.6,14124,3381,590,-0.01831107891614492,0.031085069243051437,-0.04256035134401885,0.049418214444683355,-0.008835429228671974,0.029402775237992815,-0.8612280099765864,4
ACE/USDT,0.2,14123,3381,3382,0.013857839668861113,0.06706409657913161,0.043891556971375964,0.10051123208757097,-0.009745424544797068,0.05341306819410959,0.4366831012125302,4
ACE/USDT,0.3,14123,3381,2275,0.012344994095456793,0.06552852908997259,0.03198376900457655,0.10020811344928972,-0.004796576676629624,0.04973002286885616,0.3191734439905256,4
ACE/USDT,0.4,14123,3381,1458,0.00329710794313302,0.05016238181913541,0.013459863031059793,0.07792115333550688,-0.0054451689950246115,0.039715541732800126,0.17273695629694288,4
ACE/USDT,0.5,14123,3381,927,-0.027151850457921952,0.019804296481957407,-0.027822733742571288,0.04265624285374808,-0.028240688225264286,0.012981245377575371,-0.6522546579104522,4
ACE/USDT,0.6,14123,3381,590,-0.021486973363394783,0.02994909945370583,-0.018474767185946896,0.047814079569377464,-0.0228986928436528,0.021716461409436977,-0.38638758637511195,4
ACH/USDC,0.2,3706,3381,3382,0.07751282404266972,0.13671862618276978,0.15047689041364826,0.18975700077988183,0.012645395146281945,0.17943738874589216,0.792997828813724,4
ACH/USDC,0.3,3706,3381,2275,0.06665488512431683,0.12757157815286285,0.1346123903377191,0.17481665266713567,0.006440549988857108,0.16508323233640868,0.7700204043147482,4
ACH/USDC,0.4,3706,3381,1458,0.054264155538699746,0.11553242252990764,0.11831484300146289,0.16042006562393862,-0.0025981384884704237,0.14733921173071535,0.7375314416170888,4
ACH/USDC,0.5,3706,3381,927,0.040710732193638716,0.09995778714485798,0.09458577777183372,0.1349146207034416,-0.010411676646469723,0.1277087124169583,0.7010787754328401,4
ACH/USDC,0.6,3706,3381,590,0.026696869165013182,0.08168691959004583,0.07072781126170924,0.11029349554975179,-0.015601424909393636,0.10832901737655135,0.6412690999401307,4
ACH/USDT,0.2,14123,3381,3382,0.019185616584350123,0.059760635111616035,0.03408744321631463,0.08452824616502945,-0.01032229892137403,0.07236267094784765,0.4032668884019766,4
ACH/USDT,0.3,14123,3381,2275,0.017347237247144768,0.05436134687469307,0.02878990234044098,0.07108184045395897,-0.005590347352728706,0.0610440647878878,0.4050247116781398,4
ACH/USDT,0.4,14123,3381,1458,0.016652773046464384,0.04813146777296586,0.026947318243643346,0.05525480913575306,0.0028125920324315913,0.048922088980880844,0.48769180777995064,4
ACH/USDT,0.5,14123,3381,927,0.013479852080363383,0.04191807848931523,0.01919452217187367,0.043778411442135914,0.010202694549074229,0.042094448419227,0.4384471958009902,4
ACH/USDT,0.6,14123,3381,590,0.010276141487026103,0.03401962139886244,0.01318146883677825,0.030098218749781656,0.014439770140019122,0.03933928509385989,0.43794845497045964,4
ACM/USDT,0.2,14123,3381,3382,0.12312856364769269,0.028319630387891363,0.14195349166706425,0.026876377734926432,0.11418067154127672,0.044495965046702536,5.281719426084461,4
ACM/USDT,0.3,14123,3381,2275,0.11680647865145899,0.026360919632145503,0.1311204508518211,0.022204089918769546,0.11030701562616817,0.0443592029365332,5.905238423473689,4
ACM/USDT,0.4,14123,3381,1458,0.1106766705343146,0.02473522271935598,0.12092946265937377,0.018677369893550524,0.10624191991448904,0.04310133407368276,6.4746512423293945,4
ACM/USDT,0.5,14123,3381,927,0.10434177779932376,0.022959426395792543,0.11208414850276568,0.015752626900694008,0.10159204981819567,0.04110330610428385,7.115266684984519,4
ACM/USDT,0.6,14123,3381,590,0.0978048821535164,0.021115954335772024,0.10343687372407268,0.015243168853561494,0.09640672333394257,0.037457033175599855,6.785785024884778,4
ACT/USDC,0.2,7498,3381,3382,0.01763531766962247,0.03949341586868713,0.03774769116662957,0.055933349062053175,0.0030316665203519184,0.047461515240087605,0.6748691277163231,4
ACT/USDC,0.3,7498,3381,2275,0.014390500315135137,0.03967711942552583,0.03442051669022628,0.05604374583845277,-0.0001643181702432623,0.047883485040267,0.6141722963213739,4
ACT/USDC,0.4,7498,3381,1458,0.01028145016944737,0.036992630431380055,0.030588371941261818,0.05555339869625254,-0.004201182308032597,0.04409384362957907,0.5506120617011531,4
ACT/USDC,0.5,7498,3381,927,0.007300846773753575,0.03380726286858764,0.030346301796836804,0.05587064241623898,-0.007983807683517353,0.03940676121270686,0.5431528964281903,4
ACT/USDC,0.6,7498,3381,590,0.005796127473885689,0.031080402804840937,0.030200597970139506,0.05587656276672282,-0.01125020134505735,0.03549349351980947,0.5404877453850413,4
ACT/USDT,0.2,7654,3381,3382,0.0038940879115241236,0.03771513958718358,0.008243507179616773,0.051478024155887744,0.009549639716172108,0.04429543910341771,0.16013643014963116,4
ACT/USDT,0.3,7654,3381,2275,0.0052213566622381115,0.03900869268905663,0.009190745154336533,0.04845566201126978,0.01160913150486888,0.04340784400268709,0.1896732927212028,4
ACT/USDT,0.4,7654,3381,1458,0.010606973664149585,0.030117584427211064,0.016400006587029985,0.04181987337660436,0.014029570758355505,0.03739632089802761,0.3921581982609871,4
ACT/USDT,0.5,7654,3381,927,0.01404860954592505,0.01913679936298073,0.025922536167265614,0.044199374917710185,0.01312825313855303,0.026749746004756512,0.5864909996812591,4
ACT/USDT,0.6,7654,3381,590,0.013737267071395835,0.010988721176874166,0.03095971264960696,0.05211205808292414,0.007440470765394767,0.016171980352165716,0.594098816942578,4
ACX/USDT,0.2,7051,3381,3382,0.011034659734398523,0.028980121166869998,-0.0063865698641810045,0.06799642567026455,0.02161702781803552,0.051192571229753576,-0.09392508072742459,4
ACX/USDT,0.3,7051,3381,2275,0.004958218914822986,0.026729792344677837,-0.013036151442591522,0.05898832267085417,0.014979279608429126,0.049876511512956384,-0.22099545522485525,4
ACX/USDT,0.4,7051,3381,1458,0.0007286783373049392,0.02553032228208511,-0.014895871397938137,0.05097022999034885,0.010635834262533478,0.049116236874764005,-0.2922464958175028,4
ACX/USDT,0.5,7051,3381,927,-0.0007368258265299183,0.02542560394896449,-0.01393952612733389,0.04118538853107382,0.008348358884486588,0.049441575433051194,-0.33845803781500494,4
ACX/USDT,0.6,7051,3381,590,-0.0003606834256288964,0.025519790968003123,-0.010393398023401102,0.037027083308401355,0.008056399898920067,0.04956273678334203,-0.2806971766081745,4
ADA/USDC,0.2,14123,3381,3382,-0.013304025982849476,0.01775254763077697,-0.014067198597977308,0.025768932210984325,-0.02725528205320829,0.027875493181374746,-0.5458975923761171,4
ADA/USDC,0.3,14123,3381,2275,-0.013058355283957383,0.017288131227285498,-0.014207724224769864,0.024085741229025157,-0.025693675271947974,0.02560914964602876,-0.5898811043343507,4
ADA/USDC,0.4,14123,3381,1458,-0.010937709477962649,0.019126909271318344,-0.01028454552664336,0.025996602930972446,-0.023781424351900095,0.02457011613178272,-0.395611117280989,4
ADA/USDC,0.5,14123,3381,927,-0.008440893931221627,0.020308283099546815,-0.004301550832083745,0.029126596381092596,-0.023148510267476288,0.02377612370247528,-0.14768463256460151,4
ADA/USDC,0.6,14123,3381,590,-0.005813471885134723,0.021346114059415278,0.0014309452480056831,0.03189093126507858,-0.022238337231027926,0.023086338318655846,0.04486997232039548,4
ADA/USDT,0.2,14123,3381,3382,-0.013224583111556259,0.018907051624345656,-0.015994523827267314,0.02399461850111673,-0.0260867338983894,0.02790954159537449,-0.6665879334541194,4
ADA/USDT,0.3,14123,3381,2275,-0.012984230019962174,0.018322131572907255,-0.015193479194385092,0.023503121879469423,-0.025258940195515067,0.0247436521350204,-0.6464451244331018,4
ADA/USDT,0.4,14123,3381,1458,-0.01084782598132838,0.01991111800266499,-0.01061805588900397,0.02752610383300641,-0.023814977867443854,0.02335644795518061,-0.3857449484197239,4
ADA/USDT,0.5,14123,3381,927,-0.008487818911641307,0.020797145295499097,-0.004088342462507613,0.031249700218589194,-0.023156193852347354,0.022345534099430957,-0.1308282096494293,4
ADA/USDT,0.6,14123,3381,590,-0.0059652671129892245,0.02158093180717048,0.0014502156319675923,0.03368611535198818,-0.02299913126770108,0.02177838043164493,0.043050840791921674,4
ADX/USDT,0.2,14123,3381,3382,0.014256639582097658,0.05036973482314501,0.06459488603848043,0.05320816560427607,-0.05658619594827223,0.05284873837594156,1.2140032284684898,4
ADX/USDT,0.3,14123,3381,2275,0.007144128759011959,0.04473629489553486,0.05571970099064682,0.05018337081382845,-0.058574802751488575,0.04347706922861004,1.1103219846876209,4
ADX/USDT,0.4,14123,3381,1458,-0.012317573797894705,0.019458677630261,0.02544089660611153,0.03411980039987356,-0.04140880452059821,0.02981744921837529,0.7456343695542674,4
ADX/USDT,0.5,14123,3381,927,-0.02293330221332714,0.006512344631348329,0.005584426289389871,0.04759914059946117,-0.024920032178268662,0.05150954971645091,0.11732199577004741,4
ADX/USDT,0.6,14123,3381,590,-0.023773066494659205,0.0031532408033934103,0.003547407501680054,0.04803688641980617,-0.027119019631499534,0.048810889735673386,0.07384757198522018,4
