,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
vp_in_poc_zone,0.020452786,0.008016631,0.052181076,37.333332,9.177267,151.87286,49.918877,22.451492,110.990135,0.025342662,0.011311894,0.056776565,6.0,0.0,0.6666667,1.0,0.9538905,1.0,0.0,2.5,2.6666667,0.9384726,1.0
rvol_z_G_VOL_1,0.018978614,0.00806133,0.044680946,41.5,9.013878,191.06648,46.885715,20.696518,106.2145,0.024867326,0.009836525,0.0628661,8.0,1.0,1.0,0.9208949,0.9020173,1.0,0.0,3.5,5.6666665,0.8819965,2.0
zscore_price_200,0.018055495,0.0051233284,0.063630685,39.833332,7.266743,218.35014,44.763165,14.897779,134.4993,0.023954134,0.0072645405,0.07898649,5.0,0.25,0.16666667,0.8713597,0.91642654,1.0,0.0,4.0,4.8333335,0.85835445,3.0
rv_8h,0.014790814,0.0027900762,0.07840939,29.833334,5.2095,170.84706,36.972286,6.2619023,218.29626,0.018550513,0.0030865448,0.11149087,1.0,0.0,0.6666667,0.6961747,0.91354465,1.0,0.0,5.0,5.0,0.7612822,4.0
dist_weekly_vwap,0.013606566,0.0028333522,0.06534261,17.0,2.309401,125.14067,38.934147,9.376945,161.65903,0.019228652,0.0039953617,0.09254258,4.0,0.0,0.16666667,0.6326271,0.91354465,1.0,0.0,6.0,5.0,0.7263311,5.0
range_24h_pct,0.01388072,0.004683902,0.041135445,21.0,4.6547465,94.742,35.283367,14.0907,88.35018,0.018025678,0.006683672,0.04861476,12.0,0.0,0.6666667,0.64733845,0.86743516,1.0,0.0,7.0,7.6666665,0.7228949,6.0
rv_4h,0.010635113,0.0017468982,0.06474655,26.5,2.6299555,267.0197,25.61872,3.787332,173.29317,0.013820288,0.001807298,0.10568283,3.0,0.25,0.8333333,0.47317693,0.9048991,1.0,0.0,21.0,5.5,0.6364721,7.0
vol_price_div,0.012771376,0.005678374,0.02872443,24.833334,8.070867,76.40994,30.20547,14.736843,61.910843,0.01567333,0.007419628,0.03310857,26.0,0.25,0.6666667,0.5878103,0.74351585,0.8333333,0.0,14.5,14.833333,0.6341746,8.0
loc_prev_week_range_pos_24,0.011568695,0.004010607,0.033370186,26.666666,7.15697,99.35924,25.803743,8.554884,77.83077,0.014820704,0.0048801596,0.04500944,15.0,0.5,0.8333333,0.5232736,0.7809798,1.0,0.0,15.5,12.666667,0.63304543,9.0
dist_prior_day_low,0.010953836,0.0027963507,0.042908255,20.0,2.8867514,138.56407,24.412956,7.434416,80.16668,0.013993725,0.003726359,0.05255112,10.0,0.0,0.6666667,0.4902798,0.8386167,1.0,0.0,16.0,9.333333,0.6293081,10.0
realized_volatility_24h,0.009883298,0.001279049,0.076368906,24.833334,3.0230596,203.9968,22.03094,3.623966,133.93124,0.012628341,0.0016645069,0.09580915,2.0,0.0,0.33333334,0.43283397,0.91642654,1.0,0.0,19.0,4.8333335,0.6171653,11.0
lr_12h,0.009961236,0.0018671568,0.053142946,17.833334,2.2669117,140.2912,23.077812,5.0793257,104.85357,0.012076882,0.002585049,0.056421008,7.0,0.0,0.6666667,0.43701622,0.86167145,1.0,0.0,20.5,8.0,0.6057768,12.0
ret3h,0.011259382,0.0038973684,0.032528017,26.5,6.6017675,106.37303,29.94537,11.968681,74.92264,0.014581379,0.005353936,0.039712206,19.0,0.0,0.6666667,0.5066756,0.7463977,0.8333333,0.0,8.5,14.666667,0.590271,13.0
range_expansion_ratio_G_VOL_1,0.010435964,0.0033500888,0.032509387,23.5,5.155903,107.110245,24.30146,7.4937634,78.807,0.012726319,0.0038917642,0.04161588,18.0,0.0,0.6666667,0.46249044,0.7463977,0.8333333,0.0,18.0,14.666667,0.56596917,14.0
G_VOL,0.010064097,0.0029807964,0.033979524,32.166668,6.792561,152.32758,21.38086,6.7137737,68.09005,0.012817725,0.0036727167,0.044733662,16.0,0.0,0.6666667,0.4425358,0.7579251,0.8333333,0.0,19.0,14.0,0.557876,15.0
vol_regime_z,0.008728924,0.0018200272,0.041864276,26.166666,4.7051983,145.51872,18.61991,4.438741,78.107956,0.011128976,0.002325895,0.053250086,11.0,0.0,0.6666667,0.3708895,0.84149855,0.8333333,0.0,24.5,9.166667,0.53936386,16.0
