,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,blended_mu,blended_std,blended_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
mr_climax,0.0037573671,0.0018858314,0.0074862516,9.333333,3.197221,27.245884,173.12799,62.77855,477.44495,0.024845127,0.009438692,0.06539893,0.065982476,0.040560544,0.107338,147.0,0.0,0.94330925,0.17272939,0.41964287,0.0,0.11506236,148.0,32.5,0.205665,154.0
ffd_atr_expansion_06,0.0025841258,0.0011831023,0.005644235,10.333333,2.4267032,44.001167,135.50775,57.239506,320.79855,0.017346706,0.0070349933,0.042773068,0.05038302,0.03516454,0.072187744,176.0,0.0,0.94330925,0.097765245,0.55654764,0.0,0.2462914,162.5,24.833334,0.20522237,155.0
stall,0.0019537476,0.00086950633,0.0043899957,7.8333335,2.477678,24.76557,107.76107,53.788857,215.88948,0.014554106,0.0080124745,0.026436524,0.034133047,0.022625102,0.051494345,191.0,0.0,0.94330925,0.05748729,0.69345236,0.0,0.0,178.5,17.166666,0.2049811,156.0
vol_shock_asym_4_212,0.0031662907,0.0011409364,0.00878699,9.833333,3.2360814,29.880104,170.13303,69.266075,417.88492,0.02195303,0.008924176,0.05400336,0.06258207,0.036973856,0.10592662,146.0,0.0,0.94330925,0.1349626,0.5208333,0.0,0.0,140.0,26.833334,0.20443776,157.0
convexity_t,0.0029179042,0.0011739178,0.0072527775,10.333333,3.1446605,33.955265,146.4486,53.366055,401.88828,0.020101203,0.007621596,0.053014923,0.053423952,0.0277457,0.10286707,154.0,0.0,0.94330925,0.11909198,0.52380955,0.0,0.15658334,148.0,26.666666,0.20428213,158.0
dist_prior_day_low,0.0022704308,0.0007425237,0.0069423453,8.333333,2.0548046,33.79613,125.63938,41.688908,378.64398,0.01686843,0.005169809,0.05503954,0.040203847,0.016444024,0.09829403,160.5,0.0,0.94330925,0.07772173,0.6458333,0.0,0.0,175.0,19.833334,0.20420527,159.0
ffd_rv_12_06,0.002294667,0.0007292048,0.007220875,7.6666665,3.4960294,16.812723,135.16072,44.91988,406.68893,0.01685434,0.0056575234,0.050210796,0.04364007,0.011493534,0.16569802,156.0,0.0,0.94330925,0.0792703,0.61904764,0.0,0.11491658,162.5,21.333334,0.2041064,160.0
ffd_diff_2_05,0.0016190852,0.00081669126,0.003209826,4.8333335,2.3392782,9.986462,83.42165,50.76337,137.09044,0.011955933,0.00680228,0.021014178,0.022965157,0.020455275,0.021485839,198.0,0.0,0.94330925,0.03610407,0.73511904,0.0,0.0,188.0,14.833333,0.203637,161.0
dist_rolling_7d_high,0.0026326384,0.0011799298,0.005873896,8.333333,2.4944382,27.839712,148.47049,61.053886,361.0497,0.018783767,0.008174168,0.043164015,0.053233888,0.03116463,0.09093151,171.0,0.0,0.94330925,0.100864954,0.58035713,0.0,0.0,148.0,23.5,0.20056501,162.0
loc_swing_range_pos_24,0.0048565464,0.0026767454,0.008811464,10.666667,4.068852,27.963116,211.38403,129.3922,345.33157,0.032697383,0.019863985,0.053821974,0.071780935,0.04815008,0.10700922,151.0,0.0,0.94330925,0.24296133,0.16666667,0.16666667,0.0,143.5,46.666668,0.20029542,163.0
dir_path_long_2h,0.0022669283,0.00067399564,0.007624625,11.833333,2.8528738,49.08306,128.58148,40.864513,404.5857,0.016346114,0.0051618353,0.051763646,0.045918986,0.024215281,0.08707532,150.0,0.0,0.94330925,0.077497944,0.58630955,0.0,0.19846027,170.0,23.166666,0.19912428,164.0
slope,0.0037195268,0.0012008856,0.011520563,13.666667,3.8586123,48.405426,212.89362,72.582085,624.4473,0.026964905,0.009322146,0.077997714,0.077491686,0.031555925,0.19029586,116.0,0.0,0.94330925,0.17031157,0.41964287,0.0,0.0,87.5,32.5,0.19858208,165.0
trapped_longs_24,0.0026462965,0.0012435011,0.005631588,9.0,3.2659864,24.801085,136.82181,65.3594,286.4195,0.01925367,0.009480742,0.039100718,0.04510439,0.028538475,0.071286425,180.0,0.0,0.94330925,0.10173763,0.56845236,0.0,0.0,158.0,24.166666,0.1980688,166.0
range_16h_pct,0.0034156798,0.001510588,0.0077233952,13.166667,3.1841621,54.444813,192.79503,73.11091,508.40463,0.024732275,0.010037815,0.060938105,0.069942504,0.035297893,0.13859054,143.0,0.0,0.94330925,0.1508973,0.32440478,0.0,0.6400344,136.0,37.833332,0.19609644,167.0
signed_vol,0.0032128158,0.0011199253,0.009216852,12.166667,1.9507834,75.8812,168.5906,57.74745,492.1913,0.022153815,0.0076542897,0.06411979,0.06305428,0.03007669,0.13219014,138.0,0.0,0.94330925,0.13793533,0.47916666,0.0,0.0,132.0,29.166666,0.19565609,168.0
dist_weekly_vwap,0.00247654,0.0012108559,0.0050652185,7.6666665,2.4944382,23.563532,132.88274,69.66036,253.48451,0.019120729,0.010614356,0.03444413,0.04241026,0.028858831,0.062325113,184.0,0.0,0.94330925,0.090891056,0.4732143,0.0,0.5466129,162.5,29.5,0.1956243,169.0
v_power,0.0038407112,0.0018904983,0.007802738,11.666667,3.091206,44.031715,210.6774,116.95928,379.49072,0.029209841,0.017749343,0.04807022,0.07293458,0.04571677,0.116356716,155.0,0.0,0.94330925,0.17805465,0.28869048,0.16666667,0.0,126.0,39.833332,0.19510269,170.0
volume_state_slope_1h,0.004647297,0.0019070469,0.011325033,7.3333335,2.6246693,20.489353,188.58894,92.127174,386.05103,0.029738395,0.014470696,0.061114687,0.07157486,0.040093537,0.12777524,137.0,0.0,0.94330925,0.22959135,0.26785713,0.0,0.0,107.5,41.0,0.19323952,171.0
vp_dist_hvn_below_atr,0.004178615,0.001405165,0.012426174,13.333333,3.197221,55.603844,208.74245,63.61178,684.9897,0.030233243,0.009979435,0.091593266,0.074950986,0.025628798,0.21919289,110.0,0.0,0.94330925,0.19964495,0.29761904,0.0,0.17965177,110.5,39.333332,0.19319208,172.0
dist_vwap_atr,0.001855648,0.0007980755,0.004314666,6.8333335,2.608746,17.89919,98.992485,55.80732,175.59544,0.013777624,0.0070961737,0.02675004,0.033035576,0.024497053,0.04455023,194.0,0.0,0.94330925,0.051219225,0.65178573,0.0,0.0,189.0,19.5,0.191117,173.0
lr_2h,0.0020780917,0.0008894406,0.00485526,4.8333335,2.034426,11.482901,98.72317,50.666374,192.36159,0.0139174815,0.0070264135,0.027566878,0.028540352,0.017201755,0.047352824,189.0,0.0,0.94330925,0.06543224,0.58928573,0.0,0.12800688,177.0,23.0,0.18970951,174.0
ffd_range_24_05,0.0016569919,0.0009735272,0.0028202832,5.8333335,2.7938426,12.179563,88.664345,49.31225,159.42017,0.01159425,0.0063753803,0.021085273,0.024986368,0.01448733,0.035911757,197.0,0.0,0.94330925,0.038526114,0.66964287,0.0,0.0,186.5,18.5,0.18860008,175.0
second_leg_accel_vol_1h,0.0025979038,0.0008920629,0.007565727,9.5,1.3844373,65.18894,142.5967,58.680866,346.51532,0.018383682,0.0070944014,0.047637526,0.048887387,0.025546925,0.093552426,162.0,0.0,0.94330925,0.09864559,0.53571427,0.0,0.0,152.5,26.0,0.18818364,176.0
delta_stall_6,0.0024186615,0.0013038513,0.0044866498,9.833333,4.412734,21.912592,131.52745,64.778046,267.05762,0.01664383,0.008388615,0.033022977,0.041669264,0.020976176,0.082776174,185.0,0.0,0.94330925,0.087192915,0.4375,0.0,0.4734802,178.0,31.5,0.18100512,177.0
compression_ratio_G_VOL_1,0.0027500938,0.0013773605,0.0054909484,10.0,3.3665016,29.704426,150.50793,69.08236,327.90768,0.019647347,0.009183338,0.042034637,0.054206777,0.035400223,0.083004415,178.0,0.0,0.94330925,0.10836975,0.41964287,0.0,0.31187534,161.5,32.5,0.18010785,178.0
trapped_longs_12,0.0039879126,0.0016407412,0.009692842,11.166667,3.4840908,35.789665,183.51297,79.167984,425.38675,0.028113063,0.012876066,0.061380886,0.06390105,0.03343314,0.12213465,140.0,0.0,0.94330925,0.18746005,0.30357143,0.0,0.0,136.5,39.0,0.17899588,179.0
vp_accept_poc_touchrate,0.0020343936,0.0010289043,0.00402249,9.333333,3.4960294,24.917156,118.15268,54.60117,255.6732,0.015317334,0.007415715,0.031638317,0.040580068,0.026310766,0.06258813,190.0,0.0,0.94330925,0.06264016,0.54761904,0.0,0.124666214,169.0,25.333334,0.17759016,180.0
loc_range_pos_24,0.0038713068,0.0019781603,0.0075762398,11.5,3.9475732,33.501595,192.9556,83.14754,447.78073,0.028591497,0.014280796,0.057242867,0.06754327,0.030850282,0.1478785,148.0,0.0,0.94330925,0.18000954,0.3125,0.0,0.0,138.5,38.5,0.17713025,181.0
vp_dist_hvn_above_atr,0.0035804657,0.0012103277,0.010591953,12.5,3.5472994,44.047592,197.1488,80.053185,485.52283,0.02634818,0.0107583245,0.06452925,0.070952356,0.033948258,0.14829147,132.0,0.0,0.94330925,0.16142628,0.3125,0.0,0.1350996,123.0,38.5,0.17366444,182.0
pers_12,0.0019024905,0.00091923855,0.0039374656,9.666667,3.2998316,28.317944,110.187256,49.53904,245.08409,0.013624696,0.0061708577,0.030082095,0.039617106,0.02544995,0.061670654,193.0,0.0,0.94330925,0.054212224,0.5714286,0.0,0.0,166.5,24.0,0.17267388,183.0
adx_di_minus_7,0.002549507,0.001546757,0.004202332,8.666667,3.9860868,18.84332,130.64172,64.41163,264.9717,0.017537402,0.009020956,0.034094002,0.04972149,0.035997123,0.057232045,187.0,0.0,0.94330925,0.09555327,0.38392857,0.0,0.41330197,162.5,34.5,0.16920154,184.0
ffd_diff_8_04,0.0029138187,0.0017178843,0.004942323,7.1666665,2.5440562,20.18867,150.43855,82.8383,273.20404,0.021129148,0.012443366,0.035877824,0.05356101,0.041542716,0.06905619,182.0,0.0,0.94330925,0.118830934,0.41369048,0.0,0.0,162.5,32.833332,0.16877964,185.0
rsi_slope_G_VOL_0,0.003073471,0.0015332825,0.0061607845,10.166667,4.9805174,20.753086,151.08696,72.98365,312.77237,0.02095513,0.01007922,0.043566618,0.056732304,0.040695537,0.065907195,175.0,0.0,0.94330925,0.1290319,0.36011904,0.0,0.1350996,142.5,35.833332,0.16775228,186.0
vol_shock_asym_8_24,0.0036598837,0.0017735065,0.007552693,10.833333,4.219663,27.812912,204.79228,109.21805,384.00134,0.026833164,0.014735385,0.048863243,0.08052966,0.050578974,0.12821583,157.0,0.0,0.94330925,0.16650069,0.17261904,0.16666667,0.14494316,112.0,46.333332,0.1669773,187.0
pct_breakout_t,0.002415368,0.0018164531,0.0032117553,9.333333,4.5704365,19.059692,117.75595,75.25832,184.25157,0.015799206,0.010558188,0.023641832,0.044199087,0.042862173,0.045577705,196.0,0.0,0.94330925,0.08698249,0.4732143,0.0,0.0,179.0,29.5,0.16614394,188.0
dn_vol,0.0032431355,0.0016191273,0.0064960476,12.333333,4.8534064,31.341103,181.36511,91.61929,359.02155,0.02348074,0.012107409,0.045537837,0.06863408,0.047429748,0.09931818,166.0,0.0,0.94330925,0.1398726,0.2559524,0.16666667,0.0,131.0,41.666668,0.16591802,189.0
z_vwap_24,0.0030837774,0.0018477569,0.0051466096,9.0,4.082483,19.840866,152.69585,84.10866,277.21307,0.022396825,0.013426898,0.03735917,0.051129363,0.03517842,0.07431293,181.0,0.0,0.94330925,0.12969042,0.3184524,0.0,0.25182325,146.0,38.166668,0.163534,190.0
rejection_proxy,0.0028707932,0.0013048537,0.006315998,10.5,3.4520526,31.937521,174.40048,81.084114,375.11078,0.02203402,0.010414574,0.046617176,0.06470189,0.037004143,0.11313152,167.0,0.0,0.94330925,0.11608183,0.3392857,0.0,0.27692726,125.5,37.0,0.16251281,191.0
shock_vol_ratio,0.0033140846,0.0019704201,0.0055740178,12.666667,6.624869,24.218508,179.05351,102.284294,313.44168,0.02351507,0.013523849,0.04088766,0.055302445,0.02557161,0.119599834,179.0,0.0,0.94330925,0.14440589,0.23214285,0.16666667,0.0,163.0,43.0,0.16245896,192.0
up_down_return_mass_ratio_tanh,0.002861916,0.001239218,0.0066094613,10.5,4.3493295,25.348736,151.62062,58.399208,393.64935,0.019909855,0.008125191,0.048786838,0.049366564,0.018206717,0.13385485,164.0,0.0,0.94330925,0.11551462,0.39285713,0.0,0.0,144.5,34.0,0.16174734,193.0
vol_expansion_ratio,0.0029890507,0.0013267865,0.0067338822,11.0,4.2031736,28.787773,166.20383,84.45789,327.0708,0.02203145,0.011132572,0.04360042,0.062155023,0.04204565,0.0918822,170.0,0.0,0.94330925,0.12363788,0.3392857,0.0,0.15658334,159.5,37.0,0.16065142,194.0
trend_strength_vs_reversion,0.0017107407,0.0010647743,0.0027485956,7.6666665,4.6785564,12.56323,103.16432,67.85913,156.83781,0.0127513185,0.008510367,0.019105652,0.031974383,0.028502304,0.035869423,199.0,0.0,0.94330925,0.041960392,0.51488096,0.0,0.0,188.0,27.166666,0.15179846,195.0
z_r_24,0.0034714178,0.0018309326,0.0065817507,8.833333,3.4840908,22.395449,162.73834,86.80419,305.09778,0.024012912,0.013206138,0.043663025,0.056937657,0.039029155,0.08306346,174.0,0.0,0.94330925,0.15445867,0.21130952,0.0,0.27555728,146.5,44.166668,0.15155752,196.0
body_ratio,0.003150731,0.0014232153,0.0069751265,10.166667,4.7051983,21.96743,177.74437,91.716354,344.46487,0.022614595,0.011541752,0.04431042,0.061039276,0.038140826,0.09768517,165.0,0.0,0.94330925,0.13396843,0.2827381,0.0,0.0,135.5,40.166668,0.14436716,197.0
body_pct,0.0037855136,0.0013757073,0.010416542,17.166666,5.01387,58.77585,211.3858,76.36614,585.12787,0.027003448,0.009206496,0.07920345,0.080352224,0.043001045,0.15014707,123.0,0.0,0.94330925,0.1745278,0.17559524,0.0,0.0,118.5,46.166668,0.13988909,198.0
ker_10,0.0028476974,0.0012636608,0.0064173704,10.0,3.785939,26.413527,168.09386,80.14196,352.56863,0.02135172,0.009851758,0.04627559,0.057890072,0.031700794,0.10571535,169.0,0.0,0.94330925,0.11460612,0.21428572,0.0,0.32082018,132.0,44.0,0.1326458,199.0
dist_from_low_vol,0.0029218541,0.0020574941,0.004149335,11.0,5.5377493,21.850033,160.28433,105.32256,243.92749,0.020951167,0.014151979,0.031016963,0.057221737,0.051163703,0.05333089,192.0,0.0,0.94330925,0.11934436,0.0,0.0,0.0,143.0,56.0,0.0656394,200.0
