phase,quantile,entry_offset_mode,tp_sl_ratio,sizing_mode,net_pnl,trades_per_day,sortino,maxdd,ulcer,tuw_max_days,expectancy_per_trade,win_rate
phase1_non_sizing_grid,0.3,optimizer,2:1,linear_5_15,-2626.8903283958143,2.494565217391304,-1.093391531395563,0.07336054440224282,4.52536155752206,0.0,-5.723072610884127,0.289760348583878
phase1_non_sizing_grid,0.3,optimizer,3:2,linear_5_15,-2626.8903283958143,2.494565217391304,-1.093391531395563,0.07336054440224282,4.52536155752206,0.0,-5.723072610884127,0.289760348583878
phase1_non_sizing_grid,0.3,optimizer,4:2,linear_5_15,-2626.8903283958143,2.494565217391304,-1.093391531395563,0.07336054440224282,4.52536155752206,0.0,-5.723072610884127,0.289760348583878
phase1_non_sizing_grid,0.3,fixed_0_15,2:1,linear_5_15,2265.947001593354,2.5543478260869565,0.9210820225613643,0.04566220692828005,2.3855365186433604,0.0,4.821163833177349,0.4021276595744681
phase1_non_sizing_grid,0.3,fixed_0_15,3:2,linear_5_15,2265.947001593354,2.5543478260869565,0.9210820225613643,0.04566220692828005,2.3855365186433604,0.0,4.821163833177349,0.4021276595744681
phase1_non_sizing_grid,0.3,fixed_0_15,4:2,linear_5_15,2265.947001593354,2.5543478260869565,0.9210820225613643,0.04566220692828005,2.3855365186433604,0.0,4.821163833177349,0.4021276595744681
phase1_non_sizing_grid,0.1,optimizer,2:1,linear_5_15,-1559.1998627641053,0.8315217391304348,-1.946958905724406,0.03153380143395945,1.932604223833807,0.0,-10.190848776235983,0.2679738562091503
phase1_non_sizing_grid,0.1,optimizer,3:2,linear_5_15,-1559.1998627641053,0.8315217391304348,-1.946958905724406,0.03153380143395945,1.932604223833807,0.0,-10.190848776235983,0.2679738562091503
phase1_non_sizing_grid,0.1,optimizer,4:2,linear_5_15,-1559.1998627641053,0.8315217391304348,-1.946958905724406,0.03153380143395945,1.932604223833807,0.0,-10.190848776235983,0.2679738562091503
phase1_non_sizing_grid,0.1,fixed_0_15,2:1,linear_5_15,664.6169587875224,0.8532608695652174,0.8087572646007335,0.020601020888801336,1.0243815990037308,0.0,4.2332290368632,0.37579617834394907
phase1_non_sizing_grid,0.1,fixed_0_15,3:2,linear_5_15,664.6169587875224,0.8532608695652174,0.8087572646007335,0.020601020888801336,1.0243815990037308,0.0,4.2332290368632,0.37579617834394907
phase1_non_sizing_grid,0.1,fixed_0_15,4:2,linear_5_15,664.6169587875224,0.8532608695652174,0.8087572646007335,0.020601020888801336,1.0243815990037308,0.0,4.2332290368632,0.37579617834394907
phase1_non_sizing_grid,0.05,optimizer,2:1,linear_5_15,-874.9244252538432,0.42391304347826086,-2.1430009469140208,0.018566505650135956,1.2746784344017295,0.0,-11.216979810946707,0.2948717948717949
phase1_non_sizing_grid,0.05,optimizer,3:2,linear_5_15,-874.9244252538432,0.42391304347826086,-2.1430009469140208,0.018566505650135956,1.2746784344017295,0.0,-11.216979810946707,0.2948717948717949
phase1_non_sizing_grid,0.05,optimizer,4:2,linear_5_15,-874.9244252538432,0.42391304347826086,-2.1430009469140208,0.018566505650135956,1.2746784344017295,0.0,-11.216979810946707,0.2948717948717949
phase1_non_sizing_grid,0.05,fixed_0_15,2:1,linear_5_15,147.5023457451489,0.42934782608695654,0.3567124614672912,0.011943506082524813,0.7188840670769002,0.0,1.8671183005715049,0.4050632911392405
phase1_non_sizing_grid,0.05,fixed_0_15,3:2,linear_5_15,147.5023457451489,0.42934782608695654,0.3567124614672912,0.011943506082524813,0.7188840670769002,0.0,1.8671183005715049,0.4050632911392405
phase1_non_sizing_grid,0.05,fixed_0_15,4:2,linear_5_15,147.5023457451489,0.42934782608695654,0.3567124614672912,0.011943506082524813,0.7188840670769002,0.0,1.8671183005715049,0.4050632911392405
phase2_sizing_compare,0.3,fixed_0_15,2:1,linear_5_15,2265.947001593354,2.5543478260869565,0.9210820225613643,0.04566220692828005,2.3855365186433604,0.0,4.821163833177349,0.4021276595744681
phase2_sizing_compare,0.3,fixed_0_15,2:1,convex_power,1877.9608338268263,2.5543478260869565,0.7633700651283898,0.04086854854209687,2.160339465675583,0.0,3.9956613485677153,0.4021276595744681
phase2_sizing_compare,0.3,fixed_0_15,2:1,concave_power,2562.1296211363474,2.5543478260869565,1.041476982172944,0.04864293696709965,2.526017576210877,0.0,5.451339619439037,0.4021276595744681
