fold_id,seed,feature_index,feature_name,group,source_name,source_family,split_count
0,42,12,reg_volatility_autocorr_48_ts_top80,regime,volatility_autocorr_48,volatility,120
0,42,8,reg_volatility_autocorr_48_ts_top60,regime,volatility_autocorr_48,volatility,116
0,42,0,reg_volatility_autocorr_48_ts_top20,regime,volatility_autocorr_48,volatility,124
0,42,15,reg_volatility_autocorr_48_ts_band25_75,regime,volatility_autocorr_48,volatility,258
0,42,2,reg_volatility_autocorr_48_ts_top30,regime,volatility_autocorr_48,volatility,118
0,42,17,reg_volatility_autocorr_48_ts_band40_60,regime,volatility_autocorr_48,volatility,12
0,42,10,reg_volatility_autocorr_48_ts_top70,regime,volatility_autocorr_48,volatility,130
0,42,4,reg_volatility_autocorr_48_ts_top40,regime,volatility_autocorr_48,volatility,120
0,42,13,reg_volatility_autocorr_48_ts_bot80,regime,volatility_autocorr_48,volatility,24
0,42,9,reg_volatility_autocorr_48_ts_bot60,regime,volatility_autocorr_48,volatility,32
0,42,1,reg_volatility_autocorr_48_ts_bot20,regime,volatility_autocorr_48,volatility,24
0,42,5,reg_volatility_autocorr_48_ts_bot40,regime,volatility_autocorr_48,volatility,32
0,42,7,reg_volatility_autocorr_48_ts_bot50,regime,volatility_autocorr_48,volatility,77
0,42,6,reg_volatility_autocorr_48_ts_top50,regime,volatility_autocorr_48,volatility,64
0,42,14,reg_volatility_autocorr_48_ts_band20_80,regime,volatility_autocorr_48,volatility,20
0,42,3,reg_volatility_autocorr_48_ts_bot30,regime,volatility_autocorr_48,volatility,34
0,42,16,reg_volatility_autocorr_48_ts_band30_70,regime,volatility_autocorr_48,volatility,24
0,42,11,reg_volatility_autocorr_48_ts_bot70,regime,volatility_autocorr_48,volatility,13
1,42,15,reg_volatility_autocorr_48_ts_band25_75,regime,volatility_autocorr_48,volatility,139
1,42,0,reg_volatility_autocorr_48_ts_top20,regime,volatility_autocorr_48,volatility,78
1,42,12,reg_volatility_autocorr_48_ts_top80,regime,volatility_autocorr_48,volatility,68
1,42,2,reg_volatility_autocorr_48_ts_top30,regime,volatility_autocorr_48,volatility,92
1,42,8,reg_volatility_autocorr_48_ts_top60,regime,volatility_autocorr_48,volatility,69
1,42,17,reg_volatility_autocorr_48_ts_band40_60,regime,volatility_autocorr_48,volatility,8
1,42,7,reg_volatility_autocorr_48_ts_bot50,regime,volatility_autocorr_48,volatility,68
1,42,10,reg_volatility_autocorr_48_ts_top70,regime,volatility_autocorr_48,volatility,58
1,42,4,reg_volatility_autocorr_48_ts_top40,regime,volatility_autocorr_48,volatility,76
1,42,16,reg_volatility_autocorr_48_ts_band30_70,regime,volatility_autocorr_48,volatility,36
1,42,13,reg_volatility_autocorr_48_ts_bot80,regime,volatility_autocorr_48,volatility,16
1,42,1,reg_volatility_autocorr_48_ts_bot20,regime,volatility_autocorr_48,volatility,13
1,42,9,reg_volatility_autocorr_48_ts_bot60,regime,volatility_autocorr_48,volatility,21
1,42,6,reg_volatility_autocorr_48_ts_top50,regime,volatility_autocorr_48,volatility,26
1,42,5,reg_volatility_autocorr_48_ts_bot40,regime,volatility_autocorr_48,volatility,19
1,42,14,reg_volatility_autocorr_48_ts_band20_80,regime,volatility_autocorr_48,volatility,19
1,42,3,reg_volatility_autocorr_48_ts_bot30,regime,volatility_autocorr_48,volatility,27
1,42,11,reg_volatility_autocorr_48_ts_bot70,regime,volatility_autocorr_48,volatility,7
