fold_id,seed,feature_name,group,regime_family,gain,split
0,42,reg_atr_change_rate_ts_top20,regime,volatility,8.762298,101.0
0,42,loc_dist_ema20_atr_ts_top20,location,,1.0823551,20.0
0,42,reg_atr_change_rate_ts_top30,regime,volatility,10.741095,97.0
0,42,loc_dist_ema20_atr_ts_top30,location,,8.132389,38.0
0,42,reg_atr_change_rate_ts_bot30,regime,volatility,0.5754581,8.0
0,42,loc_dist_ema20_atr_ts_bot30,location,,0.52901125,6.0
0,42,reg_atr_change_rate_ts_top40,regime,volatility,7.13714,85.0
0,42,loc_dist_ema20_atr_ts_top40,location,,0.63199896,21.0
0,42,reg_atr_change_rate_ts_bot40,regime,volatility,2.513522,21.0
0,42,loc_dist_ema20_atr_ts_bot40,location,,0.48862407,8.0
0,42,reg_atr_change_rate_ts_top50,regime,volatility,39.44755,176.0
0,42,loc_dist_ema20_atr_ts_top50,location,,6.287636,35.0
0,42,reg_atr_change_rate_ts_bot50,regime,volatility,2.6062076,13.0
0,42,loc_dist_ema20_atr_ts_bot50,location,,0.05357447,4.0
0,42,reg_atr_change_rate_ts_top60,regime,volatility,12.597164,95.0
0,42,loc_dist_ema20_atr_ts_top60,location,,5.602849,33.0
0,42,reg_atr_change_rate_ts_bot60,regime,volatility,0.280516,6.0
0,42,loc_dist_ema20_atr_ts_bot60,location,,0.1248101,2.0
0,42,reg_atr_change_rate_ts_top70,regime,volatility,25.78669,94.0
0,42,loc_dist_ema20_atr_ts_top70,location,,5.3245044,23.0
0,42,reg_atr_change_rate_ts_bot70,regime,volatility,1.9303712,8.0
0,42,loc_dist_ema20_atr_ts_bot70,location,,3.275182,2.0
0,42,reg_atr_change_rate_ts_bot80,regime,volatility,77.16209,88.0
0,42,loc_dist_ema20_atr_ts_bot80,location,,36.117256,38.0
0,42,reg_atr_change_rate_ts_band20_80,regime,volatility,8.956571,21.0
0,42,loc_dist_ema20_atr_ts_band20_80,location,,0.52500516,5.0
0,42,reg_atr_change_rate_ts_band25_75,regime,volatility,18.757265,182.0
0,42,loc_dist_ema20_atr_ts_band25_75,location,,5.701784,64.0
0,42,reg_atr_change_rate_ts_band30_70,regime,volatility,3.8294048,14.0
0,42,loc_dist_ema20_atr_ts_band30_70,location,,0.81455505,4.0
0,42,reg_atr_compression_ratio_ts_top20,regime,volatility_term_structure,0.24610701,2.0
0,42,loc_dist_ema50_atr_ts_top20,location,,0.469782,1.0
0,42,reg_atr_compression_ratio_ts_bot40,regime,volatility_term_structure,0.032973144,2.0
0,42,reg_atr_compression_ratio_ts_top50,regime,volatility_term_structure,0.0447538,2.0
0,42,reg_atr_compression_ratio_ts_top60,regime,volatility_term_structure,0.0575404,1.0
0,42,reg_atr_compression_ratio_ts_bot80,regime,volatility_term_structure,0.3022234,2.0
0,42,loc_dist_ema50_atr_ts_bot80,location,,0.604759,1.0
0,42,loc_dist_ema50_atr_ts_band20_80,location,,0.403315,1.0
0,42,reg_atr_compression_ratio_ts_band25_75,regime,volatility_term_structure,1.1053867,14.0
0,42,loc_dist_ema50_atr_ts_band25_75,location,,0.7344209,7.0
0,42,reg_atr_percentile_ts_top20,regime,compression,0.233826,1.0
0,42,reg_ema20_gt_ema50_raw,regime,trend,405.96692,111.0
0,42,reg_ema50_gt_ema200_raw,regime,trend,55.954365,39.0
0,42,reg_price_lt_ema200_raw,regime,trend,31.556555,16.0
1,42,reg_atr_change_rate_ts_top20,regime,volatility,0.0147269,1.0
1,42,reg_atr_change_rate_ts_top30,regime,volatility,2.33571,1.0
1,42,reg_atr_change_rate_ts_top40,regime,volatility,0.156765,1.0
1,42,reg_atr_change_rate_ts_bot50,regime,volatility,3.1471858,2.0
1,42,reg_atr_change_rate_ts_top60,regime,volatility,3.77845,2.0
1,42,reg_atr_change_rate_ts_top70,regime,volatility,1.86065,1.0
1,42,loc_dist_ema20_atr_ts_bot80,location,,1.32243,1.0
1,42,reg_atr_change_rate_ts_band25_75,regime,volatility,0.002675459,2.0
1,42,reg_ema20_gt_ema50_raw,regime,trend,32.4616,1.0
2,42,reg_atr_change_rate_ts_top20,regime,volatility,0.193228,1.0
2,42,reg_atr_change_rate_ts_top30,regime,volatility,3.22358,1.0
2,42,reg_atr_change_rate_ts_top40,regime,volatility,0.0321381,1.0
2,42,reg_atr_change_rate_ts_bot50,regime,volatility,2.8759444,2.0
2,42,reg_atr_change_rate_ts_top60,regime,volatility,4.214385,2.0
2,42,reg_atr_change_rate_ts_top70,regime,volatility,1.41149,1.0
2,42,loc_dist_ema20_atr_ts_bot80,location,,0.0269219,1.0
2,42,reg_atr_change_rate_ts_band25_75,regime,volatility,0.3242067,2.0
2,42,reg_ema20_gt_ema50_raw,regime,trend,13.6186,1.0
