timestamp,symbol,timeframe,run_optimization,loaded_from,bundle_path,n_bars,start,end,kalman_Q,kalman_R,volume_weight,volume_adaptive,total_loss,smoothness_penalty,tracking_penalty,volume_weight_used,volume_adaptive_used,parameter_regularization,volume_kalman_snr_improvement,volume_kalman_noise_reduction,volume_kalman_tracking_rmse,moving_average_snr_improvement,moving_average_noise_reduction,moving_average_tracking_rmse,fisher_snr_improvement,fisher_noise_reduction,fisher_tracking_rmse
20260201_010719,SOLUSDT,15m,True,,outcomes/meta_labeling_hpo_sample_weighted/SOLUSDT_15m_20260201_020652/layer0_kalman_bundle.joblib,17281,2025-07-15 00:45:00,2026-01-11 00:45:00,0.0005324600975689569,0.020316027766016837,0.15000000000000002,False,85.76141177834847,73.34307814711158,12.384429180113171,0.6000000000000001,False,0.03390445112371963,176.34500123173308,0.9942912244801617,2.550823132074413,366.9316074088699,0.9972739659611383,1.7619182832829843,0.0012865861609777606,-0.000838666400256427,162.22171109498436
