fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon,total_splits,total_gain,is_healthy_fold,health_reason
0,42,1,0.004804887148453384,6,64,50,quantile,0.65,quantile,quantile,returns_target,3,8,6.888132,False,low_iterations_or_gain
1,42,17,0.003891512649482071,6,64,62,quantile,0.65,quantile,quantile,returns_target,3,138,55.84606,True,healthy
2,42,169,0.003865165548774201,6,64,64,quantile,0.65,quantile,quantile,returns_target,3,1408,199.62335,True,healthy
