fold_id,seed,group,gain,split
0,42,location,4.893347,3.0
0,42,regime,1.9947852,5.0
1,42,location,13.932989,37.0
1,42,regime,41.913074,101.0
2,42,location,51.403202,350.0
2,42,regime,148.22015,1058.0
