,volume_kalman,moving_average,fisher,raw_price
2025-05-30 22:00:00,2566.110107421875,,,2566.110107421875
2025-05-30 22:15:00,2561.6873738137265,,,2548.590087890625
2025-05-30 22:30:00,2546.5067888746507,,,2524.81005859375
2025-05-30 22:45:00,2534.504131365606,,,2526.7099609375
2025-05-30 23:00:00,2530.0395465758597,,,2533.9599609375
2025-05-30 23:15:00,2521.2475342691955,,,2519.35009765625
2025-05-30 23:30:00,2516.0170865254204,,,2518.8798828125
2025-05-30 23:45:00,2519.2661303283526,,,2531.340087890625
2025-05-31 00:00:00,2520.574874949071,,,2526.780029296875
2025-05-31 00:15:00,2516.794341195916,,,2515.5
2025-05-31 00:30:00,2521.6127118865893,,,2532.030029296875
2025-05-31 00:45:00,2523.5874135050117,,,2528.179931640625
2025-05-31 01:00:00,2522.148075957616,,,2520.719970703125
2025-05-31 01:15:00,2514.464282924021,,,2506.27001953125
2025-05-31 01:30:00,2504.7315036558884,,,2497.43994140625
2025-05-31 01:45:00,2497.049611434122,,,2493.070068359375
2025-05-31 02:00:00,2500.7055405793826,,,2510.580078125
2025-05-31 02:15:00,2501.128728032696,,,2504.949951171875
2025-05-31 02:30:00,2498.9522963975896,,,2498.60009765625
2025-05-31 02:45:00,2493.8067219217874,2519.6935180664063,,2490.0
2025-05-31 03:00:00,2492.929798155846,2516.1900146484377,,2496.0400390625
2025-05-31 03:30:00,2500.6155274818734,2514.351513671875,,2511.820068359375
2025-05-31 03:45:00,2506.6894542688296,2513.810009765625,,2513.97998046875
2025-05-31 04:00:00,2507.2493450442985,2512.7195068359374,,2504.89990234375
2025-05-31 04:15:00,2514.2760222034667,2511.9965087890623,,2519.5
2025-05-31 04:30:00,2519.307471034331,2512.1180053710937,,2521.780029296875
2025-05-31 04:45:00,2523.5298367129967,2512.3985107421877,,2524.489990234375
2025-05-31 05:00:00,2523.14527586932,2511.7425048828127,2.2975599250672945,2518.219970703125
2025-05-31 05:15:00,2522.393844168068,2511.3130004882814,2.2975599250672945,2518.18994140625
2025-05-31 05:30:00,2523.2112544007236,2511.63349609375,2.2975599250672945,2521.909912109375
2025-05-31 05:45:00,2520.9380839970718,2510.8329956054686,0.5619729837568387,2516.02001953125
2025-05-31 06:00:00,2518.3360249429843,2510.154504394531,0.6894137453535994,2514.610107421875
2025-05-31 06:15:00,2518.7469055856823,2510.1075073242187,1.216756874808024,2519.780029296875
2025-05-31 06:30:00,2521.905624257763,2511.07451171875,2.2975599250672945,2525.610107421875
2025-05-31 06:45:00,2522.225200888283,2512.2875122070313,1.110242899437594,2521.699951171875
2025-05-31 07:00:00,2520.6919060778982,2513.5335083007812,0.4514229954673707,2517.989990234375
2025-05-31 07:15:00,2520.253769225582,2513.984509277344,0.43839478010110394,2519.60009765625
2025-05-31 07:30:00,2520.634974061187,2514.8020141601564,0.7287875705334275,2521.300048828125
