,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
vp_accept_poc_touchrate,0.063459076,0.012416487,0.3243312,89.833336,11.795714,684.1491,225.75063,51.967693,980.67365,0.15058476,0.03401185,0.66670203,1.0,1.0,0.6666667,1.0,0.9677419,1.0,0.0,1.0,0.5,0.94193554,1.0
vp_in_hvn_above_zone,0.05548499,0.0147923175,0.20812048,94.166664,15.603597,568.28955,192.25851,56.445683,654.84796,0.1282004,0.034244414,0.4799423,2.0,0.2,0.6666667,0.86279917,0.8924731,1.0,0.0,2.0,1.6666666,0.8476578,2.0
breakout_min,0.029245486,0.006083772,0.14058687,58.833332,4.412734,784.40283,99.45448,23.340591,423.77652,0.065262236,0.014001514,0.30419278,5.0,0.8,1.0,0.41132635,0.78494626,0.8333333,0.0,4.5,3.3333333,0.54746604,3.0
dist_stack,0.024588348,0.0033954638,0.17805724,45.5,5.8807597,352.03784,82.64297,13.005594,525.1479,0.057049006,0.008507802,0.38254172,3.0,0.0,0.6666667,0.33119634,0.87096775,0.8333333,0.0,8.0,2.0,0.52489996,4.0
ffd_mr_z_04,0.02704283,0.006327348,0.11557996,48.333332,7.110243,328.55573,94.6567,28.069113,319.2082,0.061416313,0.016929993,0.22279769,8.0,0.6,0.8333333,0.37342778,0.6989247,0.6666667,0.0,7.0,4.6666665,0.4801165,5.0
tail_asymmetry_q90_q10_atr_norm_G_VOL_1,0.027399527,0.009310682,0.08063149,42.166668,9.190877,193.45572,94.14494,35.21842,251.66574,0.06364356,0.022776801,0.17783459,14.0,0.0,0.41666666,0.37956506,0.49462366,0.6666667,0.0,6.0,7.8333335,0.43241674,6.0
trapped_longs_12,0.02221113,0.0042410675,0.11632314,42.166668,4.524624,392.96698,72.87891,15.051921,352.86755,0.04487661,0.007883896,0.25544605,6.0,0.2,0.16666667,0.29029432,0.72043014,0.5,0.13742559,12.5,4.3333335,0.4216407,7.0
ffd_diff_8_04,0.02640842,0.009988894,0.069818005,50.666668,11.74261,218.61504,85.72289,29.63493,247.96461,0.058187794,0.020119028,0.1682894,15.0,0.0,0.6666667,0.36251223,0.4516129,0.6666667,0.0,9.5,8.5,0.41228497,8.0
bollinger_band_width,0.019114755,0.0021245491,0.17197713,41.666668,3.681787,471.54034,59.780613,7.8247867,456.7181,0.04260616,0.003747531,0.48439488,4.0,0.0,0.6666667,0.23701856,0.75268817,0.16666667,0.2652221,19.0,3.8333333,0.35679334,9.0
ffd_ema_spread_06,0.019634038,0.004292279,0.08981136,39.0,8.850612,171.85252,68.037155,18.532255,249.78366,0.045465674,0.010361741,0.19949616,11.0,0.2,0.75,0.24595326,0.56989247,0.33333334,0.26486003,16.5,6.6666665,0.3409904,10.0
dist_vwap_norm_G_VOL_1,0.020931756,0.006408246,0.068371035,40.5,10.045729,163.27835,70.5012,23.605854,210.55873,0.046397198,0.015008745,0.14342971,17.0,0.2,0.75,0.2682816,0.3655914,0.6666667,0.0,11.5,9.833333,0.33895275,11.0
