feature_a,feature_b,lift,final_pair_score
G_TF_TREND,trend_acceleration,8.889083667218975,8.889083667218975
ffd_range_24_06,atr_compression_ratio,7.91072269779718,7.91072269779718
G_EXH_TAIL_FAIL,rv_12h,7.673275378283697,7.673275378283697
ema50_ema200_spread_atr,liq_state,5.844222221303555,5.844222221303555
G_TF_TREND,rv_12h,5.626516444948359,5.626516444948359
body_ratio,hurst_proxy_x_regime_trend_48h,5.480515819511041,5.480515819511041
mkt_rv_ratio,spectral_entropy_ret_48,4.879490857974965,4.879490857974965
zscore_price_50,spectral_entropy_ret_48,4.84835099319024,4.84835099319024
rv_12h,vp_accept_hvn_touchrate,4.827989186870702,4.827989186870702
atr_compression_ratio,vov_fast_slow_ratio,4.815748994091286,4.815748994091286
vol_state,trend_acceleration,4.788794495449677,4.788794495449677
climax_vol_12,hurst_proxy_x_regime_trend_48h,4.785948355106507,4.785948355106507
G_TF_TREND,vov_fast_slow_ratio,4.554685999894187,4.554685999894187
atr_compression_ratio,trend_acceleration,4.541739389413278,4.541739389413278
atr_compression_ratio,clv,4.5134574879808715,4.5134574879808715
asset_atr_level,rv_12h,4.310734202956624,4.310734202956624
rv_12h,ret8h,4.307604747520002,4.307604747520002
is_high_vol_regime,jump_intensity,4.27129291013816,4.27129291013816
clv,jump_intensity,4.18393681891295,4.18393681891295
zscore_price_200,atr_compression_ratio,4.178767802873577,4.178767802873577
atr_compression_ratio,climax_vol_12,4.128588323836146,4.128588323836146
spectral_entropy_ret_48,vp_in_hvn_below_zone,4.084439324414725,4.084439324414725
vov_fast_slow_ratio,jump_intensity,4.072495185369821,4.072495185369821
kf_atr_mean,ret10h,4.047609645378517,4.047609645378517
wick_ratio_4h_max,trend_acceleration,3.9079867960084043,3.9079867960084043
trend_regime_stability,body_ratio,3.888176461499876,3.888176461499876
trend_regime_stability,spectral_entropy_ret_48,3.8728792815004716,3.8728792815004716
ret10h,ffd_z_24_06,3.85139199303956,3.85139199303956
liq_state,body_ratio,3.830599098051472,3.830599098051472
ret8h,trend_acceleration,3.8038951714307374,3.8038951714307374
zscore_price_200,vp_in_hvn_below_zone,3.776385416972578,3.776385416972578
ffd_range_24_06,vov_fast_slow_ratio,3.7276087459524607,3.7276087459524607
vp_accept_hvn_touchrate,jump_intensity,3.611849772094703,3.611849772094703
atr_compression_ratio,rv_120h,3.6016080596478464,3.6016080596478464
kf_atr_mean,vov_fast_slow_ratio,3.588575718968471,3.588575718968471
regime_stability_24h,trend_acceleration,3.58681225468942,3.58681225468942
kf_atr_mean,jump_intensity,3.563562429532927,3.563562429532927
kf_score_mean,rv_120h,3.55324137874859,3.55324137874859
rsi_slope_base,vp_accept_hvn_touchrate,3.527958731520471,3.527958731520471
ffd_range_24_06,rsi_slope_base,3.520561390292336,3.520561390292336
kf_score_mean,is_high_vol_regime,3.4857925428982384,3.4857925428982384
hurst_proxy_x_regime_trend_48h,bars_in_high_vol_state_log_norm,3.449226168874955,3.449226168874955
rng_z,jump_intensity,3.4439646392701184,3.4439646392701184
trend_regime_stability,prior_volatility,3.440361659600235,3.440361659600235
rsi_slope_base,regime_stability_24h,3.4264432029795167,3.4264432029795167
kf_score_mean,vov_fast_slow_ratio,3.3731698872636358,3.3731698872636358
kf_atr_mean,hurst_proxy_x_regime_trend_48h,3.3716430621144426,3.3716430621144426
kf_atr_mean,rsi_slope_base,3.366157664797998,3.366157664797998
