,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
ema20_gt_ema50,0.051077798,0.01693708,0.15403724,89.166664,13.813238,575.58514,102.584175,39.97513,263.25153,0.05921395,0.0205596,0.1705428,3.0,1.0,1.0,1.0,0.9082569,1.0,0.0,1.0,1.6666666,0.9270642,1.0
vol_z_4h,0.032543056,0.006182067,0.17131008,68.333336,10.044346,464.88287,62.11895,14.531589,265.54315,0.036309134,0.008093457,0.16289124,2.0,0.0,0.0,0.574259,0.89908254,1.0,0.0,4.5,1.8333334,0.69061303,2.0
press_24,0.031355273,0.008689051,0.1131485,72.5,11.339459,463.53622,58.46171,18.159353,188.21,0.035047695,0.009846612,0.12474759,5.0,0.0,0.0,0.54697573,0.7798165,0.8333333,0.0,3.5,4.0,0.6207908,3.0
G_EXH_EFFORT,0.03398214,0.012544158,0.09205767,74.0,16.653328,328.82315,60.55809,24.784584,147.96626,0.03639416,0.013314637,0.0994796,13.0,0.0,0.0,0.6073145,0.6146789,0.8333333,0.0,3.0,7.0,0.6126927,4.0
stall_x_flow,0.027299438,0.007243467,0.1028871,69.166664,11.36393,420.98358,47.028915,14.185964,155.90895,0.029889705,0.008636417,0.10344503,10.0,0.0,0.0,0.4538136,0.7522936,0.6666667,0.0,7.5,4.5,0.5376709,5.0
atr_slope,0.026678529,0.011374577,0.06257321,56.5,13.622897,234.32974,48.920826,22.424995,106.7223,0.030452609,0.012935592,0.071690686,27.0,0.0,0.0,0.43955138,0.5412844,0.6666667,0.0,10.5,8.333333,0.47707438,6.0
dir_path_risk_skew_2h,0.0212556,0.0023697754,0.1906512,66.5,5.4390564,813.0546,35.416237,5.76011,217.75795,0.023889327,0.0034660148,0.16465595,1.0,0.0,0.0,0.3149873,0.853211,0.5,0.0,12.5,2.6666667,0.46154577,7.0
volume_entropy_24,0.023749819,0.0058423807,0.09654522,52.166668,9.190877,296.09372,39.63389,10.451575,150.29742,0.026515957,0.006739592,0.10432322,12.0,0.0,0.0,0.37227926,0.72477067,0.5,0.0,13.5,5.0,0.46094626,8.0
ret24h,0.023855742,0.005863015,0.09706549,51.166668,8.896004,294.29254,44.17037,11.050068,176.56194,0.027622316,0.0069184024,0.11028447,9.0,0.0,0.0,0.3747123,0.6513761,0.5,0.0,12.0,6.3333335,0.4439358,9.0
vp_dist_poc_atr,0.021842703,0.0045871893,0.104007855,44.5,7.632169,259.46097,40.733208,8.972095,184.9283,0.024304003,0.0046693943,0.1265013,7.0,0.25,0.0,0.328473,0.6880734,0.5,0.0,12.0,5.6666665,0.42767853,10.0
down_up_vol_ratio_24,0.024575975,0.008162755,0.073992,48.833332,12.428685,191.87021,42.40809,15.997078,112.4234,0.027430853,0.009806777,0.076727726,22.0,0.0,0.0,0.39125597,0.42201835,0.6666667,0.0,8.5,10.5,0.42069542,11.0
